Test Case ID,Platform,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
ORA-PRO-01159,OracleApps,projects,Project Execution,Manufacturing,Draft -> Review -> Publish -> Archive,Performance,Submit Manufacturing OracleApps Project Execution,User has OracleApps access and Manufacturing data exists,"1. Open Project Execution.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01160,OracleApps,projects,Project Execution,Manufacturing,Configure -> Execute -> Verify -> Close,Performance,Archive Manufacturing OracleApps Project Execution,User has OracleApps access and Manufacturing data exists,"1. Open Project Execution.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01161,OracleApps,projects,Project Execution,Healthcare,Create -> Approve -> Post -> Report,UI,Delete Healthcare OracleApps Project Execution,User has OracleApps access and Healthcare data exists,"1. Open Project Execution.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01162,OracleApps,projects,Project Execution,Healthcare,Submit -> Validate -> Approve -> Complete,UI,Create Healthcare OracleApps Project Execution,User has OracleApps access and Healthcare data exists,"1. Open Project Execution.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01163,OracleApps,projects,Project Execution,Healthcare,Draft -> Review -> Publish -> Archive,Functional,Search Healthcare OracleApps Project Execution,User has OracleApps access and Healthcare data exists,"1. Open Project Execution.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01164,OracleApps,projects,Project Execution,Healthcare,Configure -> Execute -> Verify -> Close,Integration,Clone Healthcare OracleApps Project Execution,User has OracleApps access and Healthcare data exists,"1. Open Project Execution.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01165,OracleApps,projects,Project Execution,Public Sector,Create -> Approve -> Post -> Report,UI,Reject Public Sector OracleApps Project Execution,User has OracleApps access and Public Sector data exists,"1. Open Project Execution.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01166,OracleApps,projects,Project Execution,Public Sector,Submit -> Validate -> Approve -> Complete,Performance,Archive Public Sector OracleApps Project Execution,User has OracleApps access and Public Sector data exists,"1. Open Project Execution.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01167,OracleApps,projects,Project Execution,Public Sector,Draft -> Review -> Publish -> Archive,UI,Restore Public Sector OracleApps Project Execution,User has OracleApps access and Public Sector data exists,"1. Open Project Execution.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01168,OracleApps,projects,Project Execution,Public Sector,Configure -> Execute -> Verify -> Close,Integration,Submit Public Sector OracleApps Project Execution,User has OracleApps access and Public Sector data exists,"1. Open Project Execution.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01169,OracleApps,projects,Project Execution,Technology,Create -> Approve -> Post -> Report,Accessibility,Search Technology OracleApps Project Execution,User has OracleApps access and Technology data exists,"1. Open Project Execution.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01170,OracleApps,projects,Project Execution,Technology,Submit -> Validate -> Approve -> Complete,Functional,Reject Technology OracleApps Project Execution,User has OracleApps access and Technology data exists,"1. Open Project Execution.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01171,OracleApps,projects,Project Execution,Technology,Draft -> Review -> Publish -> Archive,UI,Clone Technology OracleApps Project Execution,User has OracleApps access and Technology data exists,"1. Open Project Execution.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01172,OracleApps,projects,Project Execution,Technology,Configure -> Execute -> Verify -> Close,Functional,Route Technology OracleApps Project Execution,User has OracleApps access and Technology data exists,"1. Open Project Execution.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01173,OracleApps,projects,Project Execution,Education,Create -> Approve -> Post -> Report,Regression,Route Education OracleApps Project Execution,User has OracleApps access and Education data exists,"1. Open Project Execution.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01174,OracleApps,projects,Project Execution,Education,Submit -> Validate -> Approve -> Complete,Performance,Reject Education OracleApps Project Execution,User has OracleApps access and Education data exists,"1. Open Project Execution.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01175,OracleApps,projects,Project Execution,Education,Draft -> Review -> Publish -> Archive,Integration,Validate Education OracleApps Project Execution,User has OracleApps access and Education data exists,"1. Open Project Execution.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01176,OracleApps,projects,Project Execution,Education,Configure -> Execute -> Verify -> Close,Security,Reject Education OracleApps Project Execution,User has OracleApps access and Education data exists,"1. Open Project Execution.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01177,OracleApps,projects,Billing,Enterprise,Create -> Approve -> Post -> Report,Regression,Search Enterprise OracleApps Billing,User has OracleApps access and Enterprise data exists,"1. Open Billing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01178,OracleApps,projects,Billing,Enterprise,Submit -> Validate -> Approve -> Complete,Performance,Search Enterprise OracleApps Billing,User has OracleApps access and Enterprise data exists,"1. Open Billing.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01179,OracleApps,projects,Billing,Enterprise,Draft -> Review -> Publish -> Archive,Workflow,Reject Enterprise OracleApps Billing,User has OracleApps access and Enterprise data exists,"1. Open Billing.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01180,OracleApps,projects,Billing,Enterprise,Configure -> Execute -> Verify -> Close,Security,Reject Enterprise OracleApps Billing,User has OracleApps access and Enterprise data exists,"1. Open Billing.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01181,OracleApps,projects,Billing,Retail,Create -> Approve -> Post -> Report,Workflow,Search Retail OracleApps Billing,User has OracleApps access and Retail data exists,"1. Open Billing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01182,OracleApps,projects,Billing,Retail,Submit -> Validate -> Approve -> Complete,Performance,Clone Retail OracleApps Billing,User has OracleApps access and Retail data exists,"1. Open Billing.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01183,OracleApps,projects,Billing,Retail,Draft -> Review -> Publish -> Archive,Integration,Update Retail OracleApps Billing,User has OracleApps access and Retail data exists,"1. Open Billing.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01184,OracleApps,projects,Billing,Retail,Configure -> Execute -> Verify -> Close,UI,Search Retail OracleApps Billing,User has OracleApps access and Retail data exists,"1. Open Billing.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01185,OracleApps,projects,Billing,Manufacturing,Create -> Approve -> Post -> Report,Functional,Update Manufacturing OracleApps Billing,User has OracleApps access and Manufacturing data exists,"1. Open Billing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01186,OracleApps,projects,Billing,Manufacturing,Submit -> Validate -> Approve -> Complete,Regression,Edit Manufacturing OracleApps Billing,User has OracleApps access and Manufacturing data exists,"1. Open Billing.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01187,OracleApps,projects,Billing,Manufacturing,Draft -> Review -> Publish -> Archive,Functional,Archive Manufacturing OracleApps Billing,User has OracleApps access and Manufacturing data exists,"1. Open Billing.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01188,OracleApps,projects,Billing,Manufacturing,Configure -> Execute -> Verify -> Close,Regression,Approve Manufacturing OracleApps Billing,User has OracleApps access and Manufacturing data exists,"1. Open Billing.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01189,OracleApps,projects,Billing,Healthcare,Create -> Approve -> Post -> Report,UI,Archive Healthcare OracleApps Billing,User has OracleApps access and Healthcare data exists,"1. Open Billing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01190,OracleApps,projects,Billing,Healthcare,Submit -> Validate -> Approve -> Complete,Accessibility,Delete Healthcare OracleApps Billing,User has OracleApps access and Healthcare data exists,"1. Open Billing.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01191,OracleApps,projects,Billing,Healthcare,Draft -> Review -> Publish -> Archive,UI,Archive Healthcare OracleApps Billing,User has OracleApps access and Healthcare data exists,"1. Open Billing.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01192,OracleApps,projects,Billing,Healthcare,Configure -> Execute -> Verify -> Close,Workflow,Archive Healthcare OracleApps Billing,User has OracleApps access and Healthcare data exists,"1. Open Billing.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01193,OracleApps,projects,Billing,Public Sector,Create -> Approve -> Post -> Report,Integration,Submit Public Sector OracleApps Billing,User has OracleApps access and Public Sector data exists,"1. Open Billing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01194,OracleApps,projects,Billing,Public Sector,Submit -> Validate -> Approve -> Complete,Functional,Escalate Public Sector OracleApps Billing,User has OracleApps access and Public Sector data exists,"1. Open Billing.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01195,OracleApps,projects,Billing,Public Sector,Draft -> Review -> Publish -> Archive,UI,Reject Public Sector OracleApps Billing,User has OracleApps access and Public Sector data exists,"1. Open Billing.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01196,OracleApps,projects,Billing,Public Sector,Configure -> Execute -> Verify -> Close,Workflow,Escalate Public Sector OracleApps Billing,User has OracleApps access and Public Sector data exists,"1. Open Billing.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01197,OracleApps,projects,Billing,Technology,Create -> Approve -> Post -> Report,Regression,Submit Technology OracleApps Billing,User has OracleApps access and Technology data exists,"1. Open Billing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01198,OracleApps,projects,Billing,Technology,Submit -> Validate -> Approve -> Complete,Integration,Edit Technology OracleApps Billing,User has OracleApps access and Technology data exists,"1. Open Billing.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01199,OracleApps,projects,Billing,Technology,Draft -> Review -> Publish -> Archive,Regression,Edit Technology OracleApps Billing,User has OracleApps access and Technology data exists,"1. Open Billing.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01200,OracleApps,projects,Billing,Technology,Configure -> Execute -> Verify -> Close,Performance,Route Technology OracleApps Billing,User has OracleApps access and Technology data exists,"1. Open Billing.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01201,OracleApps,projects,Billing,Education,Create -> Approve -> Post -> Report,Workflow,Submit Education OracleApps Billing,User has OracleApps access and Education data exists,"1. Open Billing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01202,OracleApps,projects,Billing,Education,Submit -> Validate -> Approve -> Complete,Integration,Restore Education OracleApps Billing,User has OracleApps access and Education data exists,"1. Open Billing.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01203,OracleApps,projects,Billing,Education,Draft -> Review -> Publish -> Archive,Security,Approve Education OracleApps Billing,User has OracleApps access and Education data exists,"1. Open Billing.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01204,OracleApps,projects,Billing,Education,Configure -> Execute -> Verify -> Close,Workflow,Search Education OracleApps Billing,User has OracleApps access and Education data exists,"1. Open Billing.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01205,OracleApps,projects,Resource Management,Enterprise,Create -> Approve -> Post -> Report,Accessibility,Create Enterprise OracleApps Resource Management,User has OracleApps access and Enterprise data exists,"1. Open Resource Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01206,OracleApps,projects,Resource Management,Enterprise,Submit -> Validate -> Approve -> Complete,Security,Create Enterprise OracleApps Resource Management,User has OracleApps access and Enterprise data exists,"1. Open Resource Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01207,OracleApps,projects,Resource Management,Enterprise,Draft -> Review -> Publish -> Archive,Regression,Archive Enterprise OracleApps Resource Management,User has OracleApps access and Enterprise data exists,"1. Open Resource Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01208,OracleApps,projects,Resource Management,Enterprise,Configure -> Execute -> Verify -> Close,Security,Restore Enterprise OracleApps Resource Management,User has OracleApps access and Enterprise data exists,"1. Open Resource Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01209,OracleApps,projects,Resource Management,Retail,Create -> Approve -> Post -> Report,Functional,Search Retail OracleApps Resource Management,User has OracleApps access and Retail data exists,"1. Open Resource Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01210,OracleApps,projects,Resource Management,Retail,Submit -> Validate -> Approve -> Complete,UI,Update Retail OracleApps Resource Management,User has OracleApps access and Retail data exists,"1. Open Resource Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01211,OracleApps,projects,Resource Management,Retail,Draft -> Review -> Publish -> Archive,Regression,Search Retail OracleApps Resource Management,User has OracleApps access and Retail data exists,"1. Open Resource Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01212,OracleApps,projects,Resource Management,Retail,Configure -> Execute -> Verify -> Close,Integration,Submit Retail OracleApps Resource Management,User has OracleApps access and Retail data exists,"1. Open Resource Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01213,OracleApps,projects,Resource Management,Manufacturing,Create -> Approve -> Post -> Report,Integration,Validate Manufacturing OracleApps Resource Management,User has OracleApps access and Manufacturing data exists,"1. Open Resource Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01214,OracleApps,projects,Resource Management,Manufacturing,Submit -> Validate -> Approve -> Complete,Security,Restore Manufacturing OracleApps Resource Management,User has OracleApps access and Manufacturing data exists,"1. Open Resource Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01215,OracleApps,projects,Resource Management,Manufacturing,Draft -> Review -> Publish -> Archive,Performance,Clone Manufacturing OracleApps Resource Management,User has OracleApps access and Manufacturing data exists,"1. Open Resource Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01216,OracleApps,projects,Resource Management,Manufacturing,Configure -> Execute -> Verify -> Close,UI,Route Manufacturing OracleApps Resource Management,User has OracleApps access and Manufacturing data exists,"1. Open Resource Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01217,OracleApps,projects,Resource Management,Healthcare,Create -> Approve -> Post -> Report,UI,Search Healthcare OracleApps Resource Management,User has OracleApps access and Healthcare data exists,"1. Open Resource Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01218,OracleApps,projects,Resource Management,Healthcare,Submit -> Validate -> Approve -> Complete,Regression,Create Healthcare OracleApps Resource Management,User has OracleApps access and Healthcare data exists,"1. Open Resource Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01219,OracleApps,projects,Resource Management,Healthcare,Draft -> Review -> Publish -> Archive,Accessibility,Archive Healthcare OracleApps Resource Management,User has OracleApps access and Healthcare data exists,"1. Open Resource Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
