Test Case ID,Cloud,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SN-CSM-00512,ServiceNow,Case,Healthcare,Portal -> Case Create -> Assignment -> Closure,Functional,Reject Healthcare ServiceNow Case,User has ServiceNow access and Healthcare test data exists,"1. Open Case.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",High,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00513,ServiceNow,Case,Healthcare,Order -> Fulfillment -> Case Update,Functional,Approve Healthcare ServiceNow Case,User has ServiceNow access and Healthcare test data exists,"1. Open Case.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00514,ServiceNow,Case,Banking,Case -> Agent Workspace -> Knowledge -> Resolution,Security,Close Banking ServiceNow Case,User has ServiceNow access and Banking test data exists,"1. Open Case.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00515,ServiceNow,Case,Banking,Portal -> Case Create -> Assignment -> Closure,Functional,Approve Banking ServiceNow Case,User has ServiceNow access and Banking test data exists,"1. Open Case.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00516,ServiceNow,Case,Banking,Order -> Fulfillment -> Case Update,UI,Approve Banking ServiceNow Case,User has ServiceNow access and Banking test data exists,"1. Open Case.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00517,ServiceNow,Customer Portal,Telecom,Case -> Agent Workspace -> Knowledge -> Resolution,Security,Reject Telecom ServiceNow Customer Portal,User has ServiceNow access and Telecom test data exists,"1. Open Customer Portal.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00518,ServiceNow,Customer Portal,Telecom,Portal -> Case Create -> Assignment -> Closure,UI,Edit Telecom ServiceNow Customer Portal,User has ServiceNow access and Telecom test data exists,"1. Open Customer Portal.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00519,ServiceNow,Customer Portal,Telecom,Order -> Fulfillment -> Case Update,Functional,Edit Telecom ServiceNow Customer Portal,User has ServiceNow access and Telecom test data exists,"1. Open Customer Portal.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00520,ServiceNow,Customer Portal,Retail,Case -> Agent Workspace -> Knowledge -> Resolution,Functional,Clone Retail ServiceNow Customer Portal,User has ServiceNow access and Retail test data exists,"1. Open Customer Portal.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00521,ServiceNow,Customer Portal,Retail,Portal -> Case Create -> Assignment -> Closure,Security,Create Retail ServiceNow Customer Portal,User has ServiceNow access and Retail test data exists,"1. Open Customer Portal.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00522,ServiceNow,Customer Portal,Retail,Order -> Fulfillment -> Case Update,Functional,Resolve Retail ServiceNow Customer Portal,User has ServiceNow access and Retail test data exists,"1. Open Customer Portal.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00523,ServiceNow,Customer Portal,Healthcare,Case -> Agent Workspace -> Knowledge -> Resolution,Regression,Close Healthcare ServiceNow Customer Portal,User has ServiceNow access and Healthcare test data exists,"1. Open Customer Portal.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00524,ServiceNow,Customer Portal,Healthcare,Portal -> Case Create -> Assignment -> Closure,UI,Submit Healthcare ServiceNow Customer Portal,User has ServiceNow access and Healthcare test data exists,"1. Open Customer Portal.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00525,ServiceNow,Customer Portal,Healthcare,Order -> Fulfillment -> Case Update,Regression,Resolve Healthcare ServiceNow Customer Portal,User has ServiceNow access and Healthcare test data exists,"1. Open Customer Portal.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Low,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00526,ServiceNow,Customer Portal,Banking,Case -> Agent Workspace -> Knowledge -> Resolution,Regression,Submit Banking ServiceNow Customer Portal,User has ServiceNow access and Banking test data exists,"1. Open Customer Portal.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00527,ServiceNow,Customer Portal,Banking,Portal -> Case Create -> Assignment -> Closure,UI,Assign Banking ServiceNow Customer Portal,User has ServiceNow access and Banking test data exists,"1. Open Customer Portal.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00528,ServiceNow,Customer Portal,Banking,Order -> Fulfillment -> Case Update,Regression,Edit Banking ServiceNow Customer Portal,User has ServiceNow access and Banking test data exists,"1. Open Customer Portal.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00529,ServiceNow,Knowledge,Telecom,Case -> Agent Workspace -> Knowledge -> Resolution,Functional,Update Telecom ServiceNow Knowledge,User has ServiceNow access and Telecom test data exists,"1. Open Knowledge.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00530,ServiceNow,Knowledge,Telecom,Portal -> Case Create -> Assignment -> Closure,Integration,Search Telecom ServiceNow Knowledge,User has ServiceNow access and Telecom test data exists,"1. Open Knowledge.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Medium,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00531,ServiceNow,Knowledge,Telecom,Order -> Fulfillment -> Case Update,Integration,Approve Telecom ServiceNow Knowledge,User has ServiceNow access and Telecom test data exists,"1. Open Knowledge.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00532,ServiceNow,Knowledge,Retail,Case -> Agent Workspace -> Knowledge -> Resolution,Functional,Create Retail ServiceNow Knowledge,User has ServiceNow access and Retail test data exists,"1. Open Knowledge.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00533,ServiceNow,Knowledge,Retail,Portal -> Case Create -> Assignment -> Closure,Integration,Approve Retail ServiceNow Knowledge,User has ServiceNow access and Retail test data exists,"1. Open Knowledge.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00534,ServiceNow,Knowledge,Retail,Order -> Fulfillment -> Case Update,Integration,Submit Retail ServiceNow Knowledge,User has ServiceNow access and Retail test data exists,"1. Open Knowledge.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00535,ServiceNow,Knowledge,Healthcare,Case -> Agent Workspace -> Knowledge -> Resolution,UI,Create Healthcare ServiceNow Knowledge,User has ServiceNow access and Healthcare test data exists,"1. Open Knowledge.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00536,ServiceNow,Knowledge,Healthcare,Portal -> Case Create -> Assignment -> Closure,Integration,Resolve Healthcare ServiceNow Knowledge,User has ServiceNow access and Healthcare test data exists,"1. Open Knowledge.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00537,ServiceNow,Knowledge,Healthcare,Order -> Fulfillment -> Case Update,Security,Update Healthcare ServiceNow Knowledge,User has ServiceNow access and Healthcare test data exists,"1. Open Knowledge.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00538,ServiceNow,Knowledge,Banking,Case -> Agent Workspace -> Knowledge -> Resolution,Functional,Search Banking ServiceNow Knowledge,User has ServiceNow access and Banking test data exists,"1. Open Knowledge.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00539,ServiceNow,Knowledge,Banking,Portal -> Case Create -> Assignment -> Closure,Security,Search Banking ServiceNow Knowledge,User has ServiceNow access and Banking test data exists,"1. Open Knowledge.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00540,ServiceNow,Knowledge,Banking,Order -> Fulfillment -> Case Update,UI,Update Banking ServiceNow Knowledge,User has ServiceNow access and Banking test data exists,"1. Open Knowledge.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00541,ServiceNow,Agent Workspace,Telecom,Case -> Agent Workspace -> Knowledge -> Resolution,UI,Clone Telecom ServiceNow Agent Workspace,User has ServiceNow access and Telecom test data exists,"1. Open Agent Workspace.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00542,ServiceNow,Agent Workspace,Telecom,Portal -> Case Create -> Assignment -> Closure,Security,Assign Telecom ServiceNow Agent Workspace,User has ServiceNow access and Telecom test data exists,"1. Open Agent Workspace.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00543,ServiceNow,Agent Workspace,Telecom,Order -> Fulfillment -> Case Update,Functional,Delete Telecom ServiceNow Agent Workspace,User has ServiceNow access and Telecom test data exists,"1. Open Agent Workspace.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00544,ServiceNow,Agent Workspace,Retail,Case -> Agent Workspace -> Knowledge -> Resolution,Regression,Clone Retail ServiceNow Agent Workspace,User has ServiceNow access and Retail test data exists,"1. Open Agent Workspace.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00545,ServiceNow,Agent Workspace,Retail,Portal -> Case Create -> Assignment -> Closure,Integration,Resolve Retail ServiceNow Agent Workspace,User has ServiceNow access and Retail test data exists,"1. Open Agent Workspace.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00546,ServiceNow,Agent Workspace,Retail,Order -> Fulfillment -> Case Update,Security,Edit Retail ServiceNow Agent Workspace,User has ServiceNow access and Retail test data exists,"1. Open Agent Workspace.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00547,ServiceNow,Agent Workspace,Healthcare,Case -> Agent Workspace -> Knowledge -> Resolution,Functional,Delete Healthcare ServiceNow Agent Workspace,User has ServiceNow access and Healthcare test data exists,"1. Open Agent Workspace.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00548,ServiceNow,Agent Workspace,Healthcare,Portal -> Case Create -> Assignment -> Closure,Integration,Assign Healthcare ServiceNow Agent Workspace,User has ServiceNow access and Healthcare test data exists,"1. Open Agent Workspace.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Medium,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00549,ServiceNow,Agent Workspace,Healthcare,Order -> Fulfillment -> Case Update,Security,Validate Healthcare ServiceNow Agent Workspace,User has ServiceNow access and Healthcare test data exists,"1. Open Agent Workspace.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00550,ServiceNow,Agent Workspace,Banking,Case -> Agent Workspace -> Knowledge -> Resolution,Functional,Resolve Banking ServiceNow Agent Workspace,User has ServiceNow access and Banking test data exists,"1. Open Agent Workspace.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00551,ServiceNow,Agent Workspace,Banking,Portal -> Case Create -> Assignment -> Closure,Functional,Submit Banking ServiceNow Agent Workspace,User has ServiceNow access and Banking test data exists,"1. Open Agent Workspace.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00552,ServiceNow,Agent Workspace,Banking,Order -> Fulfillment -> Case Update,UI,Edit Banking ServiceNow Agent Workspace,User has ServiceNow access and Banking test data exists,"1. Open Agent Workspace.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00553,ServiceNow,Order Management,Telecom,Case -> Agent Workspace -> Knowledge -> Resolution,Integration,Edit Telecom ServiceNow Order Management,User has ServiceNow access and Telecom test data exists,"1. Open Order Management.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00554,ServiceNow,Order Management,Telecom,Portal -> Case Create -> Assignment -> Closure,Regression,Validate Telecom ServiceNow Order Management,User has ServiceNow access and Telecom test data exists,"1. Open Order Management.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00555,ServiceNow,Order Management,Telecom,Order -> Fulfillment -> Case Update,Functional,Create Telecom ServiceNow Order Management,User has ServiceNow access and Telecom test data exists,"1. Open Order Management.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Medium,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00556,ServiceNow,Order Management,Retail,Case -> Agent Workspace -> Knowledge -> Resolution,Integration,Approve Retail ServiceNow Order Management,User has ServiceNow access and Retail test data exists,"1. Open Order Management.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00557,ServiceNow,Order Management,Retail,Portal -> Case Create -> Assignment -> Closure,UI,Submit Retail ServiceNow Order Management,User has ServiceNow access and Retail test data exists,"1. Open Order Management.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00558,ServiceNow,Order Management,Retail,Order -> Fulfillment -> Case Update,Functional,Reject Retail ServiceNow Order Management,User has ServiceNow access and Retail test data exists,"1. Open Order Management.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00559,ServiceNow,Order Management,Healthcare,Case -> Agent Workspace -> Knowledge -> Resolution,UI,Update Healthcare ServiceNow Order Management,User has ServiceNow access and Healthcare test data exists,"1. Open Order Management.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00560,ServiceNow,Order Management,Healthcare,Portal -> Case Create -> Assignment -> Closure,Regression,Edit Healthcare ServiceNow Order Management,User has ServiceNow access and Healthcare test data exists,"1. Open Order Management.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00561,ServiceNow,Order Management,Healthcare,Order -> Fulfillment -> Case Update,UI,Delete Healthcare ServiceNow Order Management,User has ServiceNow access and Healthcare test data exists,"1. Open Order Management.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00562,ServiceNow,Order Management,Banking,Case -> Agent Workspace -> Knowledge -> Resolution,Security,Reject Banking ServiceNow Order Management,User has ServiceNow access and Banking test data exists,"1. Open Order Management.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00563,ServiceNow,Order Management,Banking,Portal -> Case Create -> Assignment -> Closure,Integration,Validate Banking ServiceNow Order Management,User has ServiceNow access and Banking test data exists,"1. Open Order Management.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00564,ServiceNow,Order Management,Banking,Order -> Fulfillment -> Case Update,Integration,Clone Banking ServiceNow Order Management,User has ServiceNow access and Banking test data exists,"1. Open Order Management.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00565,ServiceNow,Entitlements,Telecom,Case -> Agent Workspace -> Knowledge -> Resolution,Regression,Delete Telecom ServiceNow Entitlements,User has ServiceNow access and Telecom test data exists,"1. Open Entitlements.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00566,ServiceNow,Entitlements,Telecom,Portal -> Case Create -> Assignment -> Closure,UI,Resolve Telecom ServiceNow Entitlements,User has ServiceNow access and Telecom test data exists,"1. Open Entitlements.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00567,ServiceNow,Entitlements,Telecom,Order -> Fulfillment -> Case Update,Integration,Validate Telecom ServiceNow Entitlements,User has ServiceNow access and Telecom test data exists,"1. Open Entitlements.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
