Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
WD-HCM-01499,Workday,HCM,Talent,Education,Requisition -> Offer -> Hire -> Onboard -> Payroll,Performance,Route Education Workday Talent,Workday access is provisioned and Education test data exists,"1. Open Workday Talent.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01500,Workday,HCM,Talent,Education,Employee Life Event -> Benefits -> Payroll -> Reporting,Functional,Reject Education Workday Talent,Workday access is provisioned and Education test data exists,"1. Open Workday Talent.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01501,Workday,HCM,Talent,Education,Expense Submit -> Approval -> Accounting -> Reimbursement,Data Migration,Import Education Workday Talent,Workday access is provisioned and Education test data exists,"1. Open Workday Talent.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01502,Workday,HCM,Talent,Education,Supplier Invoice -> Matching -> Approval -> Payment,Regression,Approve Education Workday Talent,Workday access is provisioned and Education test data exists,"1. Open Workday Talent.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01503,Workday,HCM,Talent,Education,Integration Load -> Validate -> Error Handling -> Reprocess,Integration,Review Education Workday Talent,Workday access is provisioned and Education test data exists,"1. Open Workday Talent.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01504,Workday,HCM,Talent,Education,Recruiting -> Hire -> Onboard -> Time -> Payroll,Regression,Import Education Workday Talent,Workday access is provisioned and Education test data exists,"1. Open Workday Talent.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01505,Workday,HCM,Talent,Education,Budget -> Expense -> Journal -> Dashboard,Security,Edit Education Workday Talent,Workday access is provisioned and Education test data exists,"1. Open Workday Talent.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01506,Workday,HCM,Talent,Nonprofit,Requisition -> Offer -> Hire -> Onboard -> Payroll,UI,Reject Nonprofit Workday Talent,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Talent.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01507,Workday,HCM,Talent,Nonprofit,Employee Life Event -> Benefits -> Payroll -> Reporting,Data Migration,Import Nonprofit Workday Talent,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Talent.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01508,Workday,HCM,Talent,Nonprofit,Expense Submit -> Approval -> Accounting -> Reimbursement,Data Migration,Export Nonprofit Workday Talent,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Talent.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01509,Workday,HCM,Talent,Nonprofit,Supplier Invoice -> Matching -> Approval -> Payment,Workflow,Create Nonprofit Workday Talent,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Talent.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01510,Workday,HCM,Talent,Nonprofit,Integration Load -> Validate -> Error Handling -> Reprocess,Functional,Submit Nonprofit Workday Talent,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Talent.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01511,Workday,HCM,Talent,Nonprofit,Recruiting -> Hire -> Onboard -> Time -> Payroll,Workflow,Close Nonprofit Workday Talent,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Talent.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01512,Workday,HCM,Talent,Nonprofit,Budget -> Expense -> Journal -> Dashboard,UI,Create Nonprofit Workday Talent,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Talent.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01513,Workday,HCM,Talent,Financial Services,Requisition -> Offer -> Hire -> Onboard -> Payroll,Mobile,Approve Financial Services Workday Talent,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Talent.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01514,Workday,HCM,Talent,Financial Services,Employee Life Event -> Benefits -> Payroll -> Reporting,Security,Approve Financial Services Workday Talent,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Talent.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01515,Workday,HCM,Talent,Financial Services,Expense Submit -> Approval -> Accounting -> Reimbursement,Performance,Close Financial Services Workday Talent,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Talent.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01516,Workday,HCM,Talent,Financial Services,Supplier Invoice -> Matching -> Approval -> Payment,Mobile,Review Financial Services Workday Talent,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Talent.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01517,Workday,HCM,Talent,Financial Services,Integration Load -> Validate -> Error Handling -> Reprocess,Workflow,Update Financial Services Workday Talent,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Talent.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01518,Workday,HCM,Talent,Financial Services,Recruiting -> Hire -> Onboard -> Time -> Payroll,Accessibility,Review Financial Services Workday Talent,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Talent.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01519,Workday,HCM,Talent,Financial Services,Budget -> Expense -> Journal -> Dashboard,Performance,Reject Financial Services Workday Talent,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Talent.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01520,Workday,HCM,Talent,Technology,Requisition -> Offer -> Hire -> Onboard -> Payroll,UI,Export Technology Workday Talent,Workday access is provisioned and Technology test data exists,"1. Open Workday Talent.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01521,Workday,HCM,Talent,Technology,Employee Life Event -> Benefits -> Payroll -> Reporting,Accessibility,Validate Technology Workday Talent,Workday access is provisioned and Technology test data exists,"1. Open Workday Talent.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01522,Workday,HCM,Talent,Technology,Expense Submit -> Approval -> Accounting -> Reimbursement,Regression,Review Technology Workday Talent,Workday access is provisioned and Technology test data exists,"1. Open Workday Talent.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01523,Workday,HCM,Talent,Technology,Supplier Invoice -> Matching -> Approval -> Payment,Data Migration,Review Technology Workday Talent,Workday access is provisioned and Technology test data exists,"1. Open Workday Talent.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01524,Workday,HCM,Talent,Technology,Integration Load -> Validate -> Error Handling -> Reprocess,Mobile,Import Technology Workday Talent,Workday access is provisioned and Technology test data exists,"1. Open Workday Talent.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01525,Workday,HCM,Talent,Technology,Recruiting -> Hire -> Onboard -> Time -> Payroll,Performance,Close Technology Workday Talent,Workday access is provisioned and Technology test data exists,"1. Open Workday Talent.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01526,Workday,HCM,Talent,Technology,Budget -> Expense -> Journal -> Dashboard,Workflow,Create Technology Workday Talent,Workday access is provisioned and Technology test data exists,"1. Open Workday Talent.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01527,Workday,HCM,Talent,Public Sector,Requisition -> Offer -> Hire -> Onboard -> Payroll,Regression,Review Public Sector Workday Talent,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Talent.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01528,Workday,HCM,Talent,Public Sector,Employee Life Event -> Benefits -> Payroll -> Reporting,UI,Update Public Sector Workday Talent,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Talent.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01529,Workday,HCM,Talent,Public Sector,Expense Submit -> Approval -> Accounting -> Reimbursement,Integration,Sync Public Sector Workday Talent,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Talent.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01530,Workday,HCM,Talent,Public Sector,Supplier Invoice -> Matching -> Approval -> Payment,Mobile,Reject Public Sector Workday Talent,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Talent.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01531,Workday,HCM,Talent,Public Sector,Integration Load -> Validate -> Error Handling -> Reprocess,Accessibility,Close Public Sector Workday Talent,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Talent.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01532,Workday,HCM,Talent,Public Sector,Recruiting -> Hire -> Onboard -> Time -> Payroll,Regression,Validate Public Sector Workday Talent,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Talent.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01533,Workday,HCM,Talent,Public Sector,Budget -> Expense -> Journal -> Dashboard,Data Migration,Update Public Sector Workday Talent,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Talent.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01534,Workday,HCM,Talent,Hospitality,Requisition -> Offer -> Hire -> Onboard -> Payroll,Security,Sync Hospitality Workday Talent,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Talent.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01535,Workday,HCM,Talent,Hospitality,Employee Life Event -> Benefits -> Payroll -> Reporting,Data Migration,Import Hospitality Workday Talent,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Talent.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01536,Workday,HCM,Talent,Hospitality,Expense Submit -> Approval -> Accounting -> Reimbursement,Regression,Update Hospitality Workday Talent,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Talent.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01537,Workday,HCM,Talent,Hospitality,Supplier Invoice -> Matching -> Approval -> Payment,Regression,Update Hospitality Workday Talent,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Talent.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01538,Workday,HCM,Talent,Hospitality,Integration Load -> Validate -> Error Handling -> Reprocess,Performance,Sync Hospitality Workday Talent,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Talent.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01539,Workday,HCM,Talent,Hospitality,Recruiting -> Hire -> Onboard -> Time -> Payroll,Integration,Import Hospitality Workday Talent,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Talent.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01540,Workday,HCM,Talent,Hospitality,Budget -> Expense -> Journal -> Dashboard,Integration,Approve Hospitality Workday Talent,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Talent.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01541,Workday,HCM,Learning,Corporate,Requisition -> Offer -> Hire -> Onboard -> Payroll,Workflow,Create Corporate Workday Learning,Workday access is provisioned and Corporate test data exists,"1. Open Workday Learning.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01542,Workday,HCM,Learning,Corporate,Employee Life Event -> Benefits -> Payroll -> Reporting,Accessibility,Approve Corporate Workday Learning,Workday access is provisioned and Corporate test data exists,"1. Open Workday Learning.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01543,Workday,HCM,Learning,Corporate,Expense Submit -> Approval -> Accounting -> Reimbursement,Security,Route Corporate Workday Learning,Workday access is provisioned and Corporate test data exists,"1. Open Workday Learning.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01544,Workday,HCM,Learning,Corporate,Supplier Invoice -> Matching -> Approval -> Payment,Performance,Import Corporate Workday Learning,Workday access is provisioned and Corporate test data exists,"1. Open Workday Learning.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01545,Workday,HCM,Learning,Corporate,Integration Load -> Validate -> Error Handling -> Reprocess,Accessibility,Submit Corporate Workday Learning,Workday access is provisioned and Corporate test data exists,"1. Open Workday Learning.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01546,Workday,HCM,Learning,Corporate,Recruiting -> Hire -> Onboard -> Time -> Payroll,Mobile,Validate Corporate Workday Learning,Workday access is provisioned and Corporate test data exists,"1. Open Workday Learning.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01547,Workday,HCM,Learning,Corporate,Budget -> Expense -> Journal -> Dashboard,Security,Reject Corporate Workday Learning,Workday access is provisioned and Corporate test data exists,"1. Open Workday Learning.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01548,Workday,HCM,Learning,Retail,Requisition -> Offer -> Hire -> Onboard -> Payroll,Accessibility,Update Retail Workday Learning,Workday access is provisioned and Retail test data exists,"1. Open Workday Learning.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01549,Workday,HCM,Learning,Retail,Employee Life Event -> Benefits -> Payroll -> Reporting,Integration,Approve Retail Workday Learning,Workday access is provisioned and Retail test data exists,"1. Open Workday Learning.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01550,Workday,HCM,Learning,Retail,Expense Submit -> Approval -> Accounting -> Reimbursement,Mobile,Close Retail Workday Learning,Workday access is provisioned and Retail test data exists,"1. Open Workday Learning.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01551,Workday,HCM,Learning,Retail,Supplier Invoice -> Matching -> Approval -> Payment,Accessibility,Edit Retail Workday Learning,Workday access is provisioned and Retail test data exists,"1. Open Workday Learning.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01552,Workday,HCM,Learning,Retail,Integration Load -> Validate -> Error Handling -> Reprocess,Workflow,Submit Retail Workday Learning,Workday access is provisioned and Retail test data exists,"1. Open Workday Learning.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01553,Workday,HCM,Learning,Retail,Recruiting -> Hire -> Onboard -> Time -> Payroll,Performance,Submit Retail Workday Learning,Workday access is provisioned and Retail test data exists,"1. Open Workday Learning.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01554,Workday,HCM,Learning,Retail,Budget -> Expense -> Journal -> Dashboard,Performance,Close Retail Workday Learning,Workday access is provisioned and Retail test data exists,"1. Open Workday Learning.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
