Test Case ID,Platform,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
DYN-M36-01245,Dynamics365,m365,SharePoint,Professional Services,Create -> Approve -> Post -> Report,Integration,Submit Professional Services Dynamics365 SharePoint,User has Dynamics365 access and Professional Services data exists,"1. Open SharePoint.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01246,Dynamics365,m365,SharePoint,Professional Services,Submit -> Validate -> Approve -> Complete,Integration,Validate Professional Services Dynamics365 SharePoint,User has Dynamics365 access and Professional Services data exists,"1. Open SharePoint.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01247,Dynamics365,m365,SharePoint,Professional Services,Draft -> Review -> Publish -> Archive,UI,Escalate Professional Services Dynamics365 SharePoint,User has Dynamics365 access and Professional Services data exists,"1. Open SharePoint.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01248,Dynamics365,m365,SharePoint,Professional Services,Configure -> Execute -> Verify -> Close,UI,Route Professional Services Dynamics365 SharePoint,User has Dynamics365 access and Professional Services data exists,"1. Open SharePoint.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01249,Dynamics365,m365,SharePoint,Public Sector,Create -> Approve -> Post -> Report,Performance,Validate Public Sector Dynamics365 SharePoint,User has Dynamics365 access and Public Sector data exists,"1. Open SharePoint.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01250,Dynamics365,m365,SharePoint,Public Sector,Submit -> Validate -> Approve -> Complete,Security,Delete Public Sector Dynamics365 SharePoint,User has Dynamics365 access and Public Sector data exists,"1. Open SharePoint.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01251,Dynamics365,m365,SharePoint,Public Sector,Draft -> Review -> Publish -> Archive,Functional,Validate Public Sector Dynamics365 SharePoint,User has Dynamics365 access and Public Sector data exists,"1. Open SharePoint.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01252,Dynamics365,m365,SharePoint,Public Sector,Configure -> Execute -> Verify -> Close,Integration,Approve Public Sector Dynamics365 SharePoint,User has Dynamics365 access and Public Sector data exists,"1. Open SharePoint.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01253,Dynamics365,m365,SharePoint,Finance,Create -> Approve -> Post -> Report,Accessibility,Archive Finance Dynamics365 SharePoint,User has Dynamics365 access and Finance data exists,"1. Open SharePoint.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01254,Dynamics365,m365,SharePoint,Finance,Submit -> Validate -> Approve -> Complete,Performance,Edit Finance Dynamics365 SharePoint,User has Dynamics365 access and Finance data exists,"1. Open SharePoint.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01255,Dynamics365,m365,SharePoint,Finance,Draft -> Review -> Publish -> Archive,Functional,Escalate Finance Dynamics365 SharePoint,User has Dynamics365 access and Finance data exists,"1. Open SharePoint.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01256,Dynamics365,m365,SharePoint,Finance,Configure -> Execute -> Verify -> Close,Integration,Update Finance Dynamics365 SharePoint,User has Dynamics365 access and Finance data exists,"1. Open SharePoint.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01257,Dynamics365,m365,SharePoint,Technology,Create -> Approve -> Post -> Report,Regression,Delete Technology Dynamics365 SharePoint,User has Dynamics365 access and Technology data exists,"1. Open SharePoint.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01258,Dynamics365,m365,SharePoint,Technology,Submit -> Validate -> Approve -> Complete,UI,Edit Technology Dynamics365 SharePoint,User has Dynamics365 access and Technology data exists,"1. Open SharePoint.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01259,Dynamics365,m365,SharePoint,Technology,Draft -> Review -> Publish -> Archive,Security,Clone Technology Dynamics365 SharePoint,User has Dynamics365 access and Technology data exists,"1. Open SharePoint.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01260,Dynamics365,m365,SharePoint,Technology,Configure -> Execute -> Verify -> Close,Regression,Delete Technology Dynamics365 SharePoint,User has Dynamics365 access and Technology data exists,"1. Open SharePoint.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01261,Dynamics365,m365,OneDrive,Retail,Create -> Approve -> Post -> Report,Functional,Validate Retail Dynamics365 OneDrive,User has Dynamics365 access and Retail data exists,"1. Open OneDrive.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01262,Dynamics365,m365,OneDrive,Retail,Submit -> Validate -> Approve -> Complete,Functional,Route Retail Dynamics365 OneDrive,User has Dynamics365 access and Retail data exists,"1. Open OneDrive.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01263,Dynamics365,m365,OneDrive,Retail,Draft -> Review -> Publish -> Archive,Integration,Validate Retail Dynamics365 OneDrive,User has Dynamics365 access and Retail data exists,"1. Open OneDrive.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01264,Dynamics365,m365,OneDrive,Retail,Configure -> Execute -> Verify -> Close,Accessibility,Edit Retail Dynamics365 OneDrive,User has Dynamics365 access and Retail data exists,"1. Open OneDrive.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01265,Dynamics365,m365,OneDrive,Manufacturing,Create -> Approve -> Post -> Report,UI,Route Manufacturing Dynamics365 OneDrive,User has Dynamics365 access and Manufacturing data exists,"1. Open OneDrive.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01266,Dynamics365,m365,OneDrive,Manufacturing,Submit -> Validate -> Approve -> Complete,Performance,Route Manufacturing Dynamics365 OneDrive,User has Dynamics365 access and Manufacturing data exists,"1. Open OneDrive.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01267,Dynamics365,m365,OneDrive,Manufacturing,Draft -> Review -> Publish -> Archive,Performance,Archive Manufacturing Dynamics365 OneDrive,User has Dynamics365 access and Manufacturing data exists,"1. Open OneDrive.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01268,Dynamics365,m365,OneDrive,Manufacturing,Configure -> Execute -> Verify -> Close,UI,Archive Manufacturing Dynamics365 OneDrive,User has Dynamics365 access and Manufacturing data exists,"1. Open OneDrive.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01269,Dynamics365,m365,OneDrive,Healthcare,Create -> Approve -> Post -> Report,Functional,Create Healthcare Dynamics365 OneDrive,User has Dynamics365 access and Healthcare data exists,"1. Open OneDrive.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01270,Dynamics365,m365,OneDrive,Healthcare,Submit -> Validate -> Approve -> Complete,Performance,Reject Healthcare Dynamics365 OneDrive,User has Dynamics365 access and Healthcare data exists,"1. Open OneDrive.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01271,Dynamics365,m365,OneDrive,Healthcare,Draft -> Review -> Publish -> Archive,Security,Update Healthcare Dynamics365 OneDrive,User has Dynamics365 access and Healthcare data exists,"1. Open OneDrive.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01272,Dynamics365,m365,OneDrive,Healthcare,Configure -> Execute -> Verify -> Close,Regression,Update Healthcare Dynamics365 OneDrive,User has Dynamics365 access and Healthcare data exists,"1. Open OneDrive.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01273,Dynamics365,m365,OneDrive,Professional Services,Create -> Approve -> Post -> Report,Regression,Validate Professional Services Dynamics365 OneDrive,User has Dynamics365 access and Professional Services data exists,"1. Open OneDrive.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01274,Dynamics365,m365,OneDrive,Professional Services,Submit -> Validate -> Approve -> Complete,Regression,Archive Professional Services Dynamics365 OneDrive,User has Dynamics365 access and Professional Services data exists,"1. Open OneDrive.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01275,Dynamics365,m365,OneDrive,Professional Services,Draft -> Review -> Publish -> Archive,Workflow,Route Professional Services Dynamics365 OneDrive,User has Dynamics365 access and Professional Services data exists,"1. Open OneDrive.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01276,Dynamics365,m365,OneDrive,Professional Services,Configure -> Execute -> Verify -> Close,Accessibility,Escalate Professional Services Dynamics365 OneDrive,User has Dynamics365 access and Professional Services data exists,"1. Open OneDrive.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01277,Dynamics365,m365,OneDrive,Public Sector,Create -> Approve -> Post -> Report,Security,Edit Public Sector Dynamics365 OneDrive,User has Dynamics365 access and Public Sector data exists,"1. Open OneDrive.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01278,Dynamics365,m365,OneDrive,Public Sector,Submit -> Validate -> Approve -> Complete,Performance,Search Public Sector Dynamics365 OneDrive,User has Dynamics365 access and Public Sector data exists,"1. Open OneDrive.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01279,Dynamics365,m365,OneDrive,Public Sector,Draft -> Review -> Publish -> Archive,Performance,Validate Public Sector Dynamics365 OneDrive,User has Dynamics365 access and Public Sector data exists,"1. Open OneDrive.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01280,Dynamics365,m365,OneDrive,Public Sector,Configure -> Execute -> Verify -> Close,Regression,Delete Public Sector Dynamics365 OneDrive,User has Dynamics365 access and Public Sector data exists,"1. Open OneDrive.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01281,Dynamics365,m365,OneDrive,Finance,Create -> Approve -> Post -> Report,Accessibility,Submit Finance Dynamics365 OneDrive,User has Dynamics365 access and Finance data exists,"1. Open OneDrive.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01282,Dynamics365,m365,OneDrive,Finance,Submit -> Validate -> Approve -> Complete,Integration,Archive Finance Dynamics365 OneDrive,User has Dynamics365 access and Finance data exists,"1. Open OneDrive.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01283,Dynamics365,m365,OneDrive,Finance,Draft -> Review -> Publish -> Archive,Accessibility,Reject Finance Dynamics365 OneDrive,User has Dynamics365 access and Finance data exists,"1. Open OneDrive.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01284,Dynamics365,m365,OneDrive,Finance,Configure -> Execute -> Verify -> Close,Performance,Escalate Finance Dynamics365 OneDrive,User has Dynamics365 access and Finance data exists,"1. Open OneDrive.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01285,Dynamics365,m365,OneDrive,Technology,Create -> Approve -> Post -> Report,Accessibility,Search Technology Dynamics365 OneDrive,User has Dynamics365 access and Technology data exists,"1. Open OneDrive.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01286,Dynamics365,m365,OneDrive,Technology,Submit -> Validate -> Approve -> Complete,Performance,Escalate Technology Dynamics365 OneDrive,User has Dynamics365 access and Technology data exists,"1. Open OneDrive.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01287,Dynamics365,m365,OneDrive,Technology,Draft -> Review -> Publish -> Archive,Regression,Edit Technology Dynamics365 OneDrive,User has Dynamics365 access and Technology data exists,"1. Open OneDrive.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01288,Dynamics365,m365,OneDrive,Technology,Configure -> Execute -> Verify -> Close,Workflow,Clone Technology Dynamics365 OneDrive,User has Dynamics365 access and Technology data exists,"1. Open OneDrive.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01289,Dynamics365,m365,Excel,Retail,Create -> Approve -> Post -> Report,Performance,Route Retail Dynamics365 Excel,User has Dynamics365 access and Retail data exists,"1. Open Excel.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01290,Dynamics365,m365,Excel,Retail,Submit -> Validate -> Approve -> Complete,UI,Reject Retail Dynamics365 Excel,User has Dynamics365 access and Retail data exists,"1. Open Excel.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01291,Dynamics365,m365,Excel,Retail,Draft -> Review -> Publish -> Archive,Workflow,Edit Retail Dynamics365 Excel,User has Dynamics365 access and Retail data exists,"1. Open Excel.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01292,Dynamics365,m365,Excel,Retail,Configure -> Execute -> Verify -> Close,Performance,Delete Retail Dynamics365 Excel,User has Dynamics365 access and Retail data exists,"1. Open Excel.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01293,Dynamics365,m365,Excel,Manufacturing,Create -> Approve -> Post -> Report,Accessibility,Submit Manufacturing Dynamics365 Excel,User has Dynamics365 access and Manufacturing data exists,"1. Open Excel.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01294,Dynamics365,m365,Excel,Manufacturing,Submit -> Validate -> Approve -> Complete,Accessibility,Reject Manufacturing Dynamics365 Excel,User has Dynamics365 access and Manufacturing data exists,"1. Open Excel.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01295,Dynamics365,m365,Excel,Manufacturing,Draft -> Review -> Publish -> Archive,Integration,Archive Manufacturing Dynamics365 Excel,User has Dynamics365 access and Manufacturing data exists,"1. Open Excel.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01296,Dynamics365,m365,Excel,Manufacturing,Configure -> Execute -> Verify -> Close,Accessibility,Route Manufacturing Dynamics365 Excel,User has Dynamics365 access and Manufacturing data exists,"1. Open Excel.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01297,Dynamics365,m365,Excel,Healthcare,Create -> Approve -> Post -> Report,Performance,Restore Healthcare Dynamics365 Excel,User has Dynamics365 access and Healthcare data exists,"1. Open Excel.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01298,Dynamics365,m365,Excel,Healthcare,Submit -> Validate -> Approve -> Complete,Security,Escalate Healthcare Dynamics365 Excel,User has Dynamics365 access and Healthcare data exists,"1. Open Excel.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01299,Dynamics365,m365,Excel,Healthcare,Draft -> Review -> Publish -> Archive,UI,Validate Healthcare Dynamics365 Excel,User has Dynamics365 access and Healthcare data exists,"1. Open Excel.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01300,Dynamics365,m365,Excel,Healthcare,Configure -> Execute -> Verify -> Close,Security,Route Healthcare Dynamics365 Excel,User has Dynamics365 access and Healthcare data exists,"1. Open Excel.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01301,Dynamics365,m365,Excel,Professional Services,Create -> Approve -> Post -> Report,Regression,Edit Professional Services Dynamics365 Excel,User has Dynamics365 access and Professional Services data exists,"1. Open Excel.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01302,Dynamics365,m365,Excel,Professional Services,Submit -> Validate -> Approve -> Complete,Accessibility,Escalate Professional Services Dynamics365 Excel,User has Dynamics365 access and Professional Services data exists,"1. Open Excel.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01303,Dynamics365,m365,Excel,Professional Services,Draft -> Review -> Publish -> Archive,Integration,Delete Professional Services Dynamics365 Excel,User has Dynamics365 access and Professional Services data exists,"1. Open Excel.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
