Test Case ID,Suite,Function,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SAP-QM-00642,SAP Ph-II,QM,Inspection Lot,Manufacturing,Plan -> Execute -> Verify -> Close,Performance,Route Manufacturing SAP Inspection Lot,SAP access provisioned and Manufacturing test data exists,"1. Open Inspection Lot.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00643,SAP Ph-II,QM,Inspection Lot,Manufacturing,Request -> Process -> Approve -> Complete,Functional,Clone Manufacturing SAP Inspection Lot,SAP access provisioned and Manufacturing test data exists,"1. Open Inspection Lot.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00644,SAP Ph-II,QM,Inspection Lot,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,Security,Restore Manufacturing SAP Inspection Lot,SAP access provisioned and Manufacturing test data exists,"1. Open Inspection Lot.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00645,SAP Ph-II,QM,Inspection Lot,Manufacturing,Order -> Delivery -> Billing -> Accounting,Performance,Route Manufacturing SAP Inspection Lot,SAP access provisioned and Manufacturing test data exists,"1. Open Inspection Lot.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00646,SAP Ph-II,QM,Inspection Lot,Retail,Create -> Approve -> Post -> Report,Integration,Create Retail SAP Inspection Lot,SAP access provisioned and Retail test data exists,"1. Open Inspection Lot.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00647,SAP Ph-II,QM,Inspection Lot,Retail,Plan -> Execute -> Verify -> Close,Functional,Search Retail SAP Inspection Lot,SAP access provisioned and Retail test data exists,"1. Open Inspection Lot.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00648,SAP Ph-II,QM,Inspection Lot,Retail,Request -> Process -> Approve -> Complete,Integration,Submit Retail SAP Inspection Lot,SAP access provisioned and Retail test data exists,"1. Open Inspection Lot.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00649,SAP Ph-II,QM,Inspection Lot,Retail,Master Data -> Transaction -> Settlement -> Analytics,Security,Route Retail SAP Inspection Lot,SAP access provisioned and Retail test data exists,"1. Open Inspection Lot.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00650,SAP Ph-II,QM,Inspection Lot,Retail,Order -> Delivery -> Billing -> Accounting,Workflow,Archive Retail SAP Inspection Lot,SAP access provisioned and Retail test data exists,"1. Open Inspection Lot.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00651,SAP Ph-II,QM,Inspection Lot,Pharma,Create -> Approve -> Post -> Report,Performance,Update Pharma SAP Inspection Lot,SAP access provisioned and Pharma test data exists,"1. Open Inspection Lot.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00652,SAP Ph-II,QM,Inspection Lot,Pharma,Plan -> Execute -> Verify -> Close,Integration,Update Pharma SAP Inspection Lot,SAP access provisioned and Pharma test data exists,"1. Open Inspection Lot.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00653,SAP Ph-II,QM,Inspection Lot,Pharma,Request -> Process -> Approve -> Complete,Integration,Submit Pharma SAP Inspection Lot,SAP access provisioned and Pharma test data exists,"1. Open Inspection Lot.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00654,SAP Ph-II,QM,Inspection Lot,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Regression,Archive Pharma SAP Inspection Lot,SAP access provisioned and Pharma test data exists,"1. Open Inspection Lot.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00655,SAP Ph-II,QM,Inspection Lot,Pharma,Order -> Delivery -> Billing -> Accounting,Functional,Archive Pharma SAP Inspection Lot,SAP access provisioned and Pharma test data exists,"1. Open Inspection Lot.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00656,SAP Ph-II,QM,Inspection Lot,Automotive,Create -> Approve -> Post -> Report,Functional,Search Automotive SAP Inspection Lot,SAP access provisioned and Automotive test data exists,"1. Open Inspection Lot.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00657,SAP Ph-II,QM,Inspection Lot,Automotive,Plan -> Execute -> Verify -> Close,Workflow,Reject Automotive SAP Inspection Lot,SAP access provisioned and Automotive test data exists,"1. Open Inspection Lot.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00658,SAP Ph-II,QM,Inspection Lot,Automotive,Request -> Process -> Approve -> Complete,Security,Submit Automotive SAP Inspection Lot,SAP access provisioned and Automotive test data exists,"1. Open Inspection Lot.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00659,SAP Ph-II,QM,Inspection Lot,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Functional,Reject Automotive SAP Inspection Lot,SAP access provisioned and Automotive test data exists,"1. Open Inspection Lot.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00660,SAP Ph-II,QM,Inspection Lot,Automotive,Order -> Delivery -> Billing -> Accounting,Security,Restore Automotive SAP Inspection Lot,SAP access provisioned and Automotive test data exists,"1. Open Inspection Lot.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00661,SAP Ph-II,QM,Inspection Lot,Banking,Create -> Approve -> Post -> Report,Integration,Restore Banking SAP Inspection Lot,SAP access provisioned and Banking test data exists,"1. Open Inspection Lot.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00662,SAP Ph-II,QM,Inspection Lot,Banking,Plan -> Execute -> Verify -> Close,Regression,Reject Banking SAP Inspection Lot,SAP access provisioned and Banking test data exists,"1. Open Inspection Lot.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00663,SAP Ph-II,QM,Inspection Lot,Banking,Request -> Process -> Approve -> Complete,UI,Route Banking SAP Inspection Lot,SAP access provisioned and Banking test data exists,"1. Open Inspection Lot.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00664,SAP Ph-II,QM,Inspection Lot,Banking,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Clone Banking SAP Inspection Lot,SAP access provisioned and Banking test data exists,"1. Open Inspection Lot.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00665,SAP Ph-II,QM,Inspection Lot,Banking,Order -> Delivery -> Billing -> Accounting,Regression,Clone Banking SAP Inspection Lot,SAP access provisioned and Banking test data exists,"1. Open Inspection Lot.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00666,SAP Ph-II,QM,Inspection Lot,Utilities,Create -> Approve -> Post -> Report,Security,Route Utilities SAP Inspection Lot,SAP access provisioned and Utilities test data exists,"1. Open Inspection Lot.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00667,SAP Ph-II,QM,Inspection Lot,Utilities,Plan -> Execute -> Verify -> Close,Workflow,Submit Utilities SAP Inspection Lot,SAP access provisioned and Utilities test data exists,"1. Open Inspection Lot.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00668,SAP Ph-II,QM,Inspection Lot,Utilities,Request -> Process -> Approve -> Complete,Security,Submit Utilities SAP Inspection Lot,SAP access provisioned and Utilities test data exists,"1. Open Inspection Lot.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00669,SAP Ph-II,QM,Inspection Lot,Utilities,Master Data -> Transaction -> Settlement -> Analytics,UI,Restore Utilities SAP Inspection Lot,SAP access provisioned and Utilities test data exists,"1. Open Inspection Lot.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00670,SAP Ph-II,QM,Inspection Lot,Utilities,Order -> Delivery -> Billing -> Accounting,Workflow,Archive Utilities SAP Inspection Lot,SAP access provisioned and Utilities test data exists,"1. Open Inspection Lot.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00671,SAP Ph-II,QM,Inspection Lot,CPG,Create -> Approve -> Post -> Report,Performance,Route CPG SAP Inspection Lot,SAP access provisioned and CPG test data exists,"1. Open Inspection Lot.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00672,SAP Ph-II,QM,Inspection Lot,CPG,Plan -> Execute -> Verify -> Close,Regression,Submit CPG SAP Inspection Lot,SAP access provisioned and CPG test data exists,"1. Open Inspection Lot.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00673,SAP Ph-II,QM,Inspection Lot,CPG,Request -> Process -> Approve -> Complete,Functional,Submit CPG SAP Inspection Lot,SAP access provisioned and CPG test data exists,"1. Open Inspection Lot.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00674,SAP Ph-II,QM,Inspection Lot,CPG,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Route CPG SAP Inspection Lot,SAP access provisioned and CPG test data exists,"1. Open Inspection Lot.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00675,SAP Ph-II,QM,Inspection Lot,CPG,Order -> Delivery -> Billing -> Accounting,Integration,Route CPG SAP Inspection Lot,SAP access provisioned and CPG test data exists,"1. Open Inspection Lot.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00676,SAP Ph-II,QM,Inspection Lot,Public Sector,Create -> Approve -> Post -> Report,Performance,Validate Public Sector SAP Inspection Lot,SAP access provisioned and Public Sector test data exists,"1. Open Inspection Lot.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00677,SAP Ph-II,QM,Inspection Lot,Public Sector,Plan -> Execute -> Verify -> Close,UI,Clone Public Sector SAP Inspection Lot,SAP access provisioned and Public Sector test data exists,"1. Open Inspection Lot.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00678,SAP Ph-II,QM,Inspection Lot,Public Sector,Request -> Process -> Approve -> Complete,Regression,Submit Public Sector SAP Inspection Lot,SAP access provisioned and Public Sector test data exists,"1. Open Inspection Lot.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00679,SAP Ph-II,QM,Inspection Lot,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Search Public Sector SAP Inspection Lot,SAP access provisioned and Public Sector test data exists,"1. Open Inspection Lot.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00680,SAP Ph-II,QM,Inspection Lot,Public Sector,Order -> Delivery -> Billing -> Accounting,Security,Search Public Sector SAP Inspection Lot,SAP access provisioned and Public Sector test data exists,"1. Open Inspection Lot.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00681,SAP Ph-II,QM,Usage Decision,Manufacturing,Create -> Approve -> Post -> Report,UI,Edit Manufacturing SAP Usage Decision,SAP access provisioned and Manufacturing test data exists,"1. Open Usage Decision.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00682,SAP Ph-II,QM,Usage Decision,Manufacturing,Plan -> Execute -> Verify -> Close,Functional,Delete Manufacturing SAP Usage Decision,SAP access provisioned and Manufacturing test data exists,"1. Open Usage Decision.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00683,SAP Ph-II,QM,Usage Decision,Manufacturing,Request -> Process -> Approve -> Complete,Integration,Edit Manufacturing SAP Usage Decision,SAP access provisioned and Manufacturing test data exists,"1. Open Usage Decision.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00684,SAP Ph-II,QM,Usage Decision,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,Regression,Edit Manufacturing SAP Usage Decision,SAP access provisioned and Manufacturing test data exists,"1. Open Usage Decision.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00685,SAP Ph-II,QM,Usage Decision,Manufacturing,Order -> Delivery -> Billing -> Accounting,Integration,Escalate Manufacturing SAP Usage Decision,SAP access provisioned and Manufacturing test data exists,"1. Open Usage Decision.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00686,SAP Ph-II,QM,Usage Decision,Retail,Create -> Approve -> Post -> Report,Security,Search Retail SAP Usage Decision,SAP access provisioned and Retail test data exists,"1. Open Usage Decision.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00687,SAP Ph-II,QM,Usage Decision,Retail,Plan -> Execute -> Verify -> Close,Workflow,Reject Retail SAP Usage Decision,SAP access provisioned and Retail test data exists,"1. Open Usage Decision.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00688,SAP Ph-II,QM,Usage Decision,Retail,Request -> Process -> Approve -> Complete,Workflow,Create Retail SAP Usage Decision,SAP access provisioned and Retail test data exists,"1. Open Usage Decision.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00689,SAP Ph-II,QM,Usage Decision,Retail,Master Data -> Transaction -> Settlement -> Analytics,UI,Escalate Retail SAP Usage Decision,SAP access provisioned and Retail test data exists,"1. Open Usage Decision.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00690,SAP Ph-II,QM,Usage Decision,Retail,Order -> Delivery -> Billing -> Accounting,Workflow,Create Retail SAP Usage Decision,SAP access provisioned and Retail test data exists,"1. Open Usage Decision.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00691,SAP Ph-II,QM,Usage Decision,Pharma,Create -> Approve -> Post -> Report,Security,Archive Pharma SAP Usage Decision,SAP access provisioned and Pharma test data exists,"1. Open Usage Decision.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00692,SAP Ph-II,QM,Usage Decision,Pharma,Plan -> Execute -> Verify -> Close,Security,Reject Pharma SAP Usage Decision,SAP access provisioned and Pharma test data exists,"1. Open Usage Decision.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00693,SAP Ph-II,QM,Usage Decision,Pharma,Request -> Process -> Approve -> Complete,UI,Validate Pharma SAP Usage Decision,SAP access provisioned and Pharma test data exists,"1. Open Usage Decision.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00694,SAP Ph-II,QM,Usage Decision,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Security,Edit Pharma SAP Usage Decision,SAP access provisioned and Pharma test data exists,"1. Open Usage Decision.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00695,SAP Ph-II,QM,Usage Decision,Pharma,Order -> Delivery -> Billing -> Accounting,Workflow,Approve Pharma SAP Usage Decision,SAP access provisioned and Pharma test data exists,"1. Open Usage Decision.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00696,SAP Ph-II,QM,Usage Decision,Automotive,Create -> Approve -> Post -> Report,UI,Escalate Automotive SAP Usage Decision,SAP access provisioned and Automotive test data exists,"1. Open Usage Decision.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
