Test Case ID,Platform,Suite,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
VV-COM-01247,Veeva,Commercial,Engage,Consumer Health,Create -> Submit -> Approve -> Release -> Monitor,Performance,Route Consumer Health Veeva Engage,User has Veeva access and Consumer Health data is available,"1. Open Engage.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01248,Veeva,Commercial,Engage,Consumer Health,Author -> Review -> Sign -> Distribute -> Track,UI,Escalate Consumer Health Veeva Engage,User has Veeva access and Consumer Health data is available,"1. Open Engage.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01249,Veeva,Commercial,Engage,Consumer Health,Plan -> Execute -> Verify -> Close -> Audit,Functional,Validate Consumer Health Veeva Engage,User has Veeva access and Consumer Health data is available,"1. Open Engage.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01250,Veeva,Commercial,Engage,Consumer Health,Content -> Approval -> HCP Delivery -> Analytics,Security,Delete Consumer Health Veeva Engage,User has Veeva access and Consumer Health data is available,"1. Open Engage.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01251,Veeva,Commercial,Engage,CRO,Setup -> Review -> Approve -> Publish -> Archive,Regression,Search CRO Veeva Engage,User has Veeva access and CRO data is available,"1. Open Engage.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Low,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01252,Veeva,Commercial,Engage,CRO,Create -> Submit -> Approve -> Release -> Monitor,UI,Create CRO Veeva Engage,User has Veeva access and CRO data is available,"1. Open Engage.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01253,Veeva,Commercial,Engage,CRO,Author -> Review -> Sign -> Distribute -> Track,Performance,Approve CRO Veeva Engage,User has Veeva access and CRO data is available,"1. Open Engage.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01254,Veeva,Commercial,Engage,CRO,Plan -> Execute -> Verify -> Close -> Audit,Workflow,Clone CRO Veeva Engage,User has Veeva access and CRO data is available,"1. Open Engage.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01255,Veeva,Commercial,Engage,CRO,Content -> Approval -> HCP Delivery -> Analytics,Data Migration,Search CRO Veeva Engage,User has Veeva access and CRO data is available,"1. Open Engage.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01256,Veeva,Commercial,Engage,Manufacturing,Setup -> Review -> Approve -> Publish -> Archive,Functional,Escalate Manufacturing Veeva Engage,User has Veeva access and Manufacturing data is available,"1. Open Engage.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01257,Veeva,Commercial,Engage,Manufacturing,Create -> Submit -> Approve -> Release -> Monitor,Functional,Clone Manufacturing Veeva Engage,User has Veeva access and Manufacturing data is available,"1. Open Engage.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01258,Veeva,Commercial,Engage,Manufacturing,Author -> Review -> Sign -> Distribute -> Track,Security,Update Manufacturing Veeva Engage,User has Veeva access and Manufacturing data is available,"1. Open Engage.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01259,Veeva,Commercial,Engage,Manufacturing,Plan -> Execute -> Verify -> Close -> Audit,Performance,Create Manufacturing Veeva Engage,User has Veeva access and Manufacturing data is available,"1. Open Engage.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01260,Veeva,Commercial,Engage,Manufacturing,Content -> Approval -> HCP Delivery -> Analytics,Workflow,Clone Manufacturing Veeva Engage,User has Veeva access and Manufacturing data is available,"1. Open Engage.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01261,Veeva,Commercial,Vault CRM,Pharma,Setup -> Review -> Approve -> Publish -> Archive,UI,Update Pharma Veeva Vault CRM,User has Veeva access and Pharma data is available,"1. Open Vault CRM.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01262,Veeva,Commercial,Vault CRM,Pharma,Create -> Submit -> Approve -> Release -> Monitor,Functional,Escalate Pharma Veeva Vault CRM,User has Veeva access and Pharma data is available,"1. Open Vault CRM.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01263,Veeva,Commercial,Vault CRM,Pharma,Author -> Review -> Sign -> Distribute -> Track,Security,Submit Pharma Veeva Vault CRM,User has Veeva access and Pharma data is available,"1. Open Vault CRM.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01264,Veeva,Commercial,Vault CRM,Pharma,Plan -> Execute -> Verify -> Close -> Audit,UI,Archive Pharma Veeva Vault CRM,User has Veeva access and Pharma data is available,"1. Open Vault CRM.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01265,Veeva,Commercial,Vault CRM,Pharma,Content -> Approval -> HCP Delivery -> Analytics,Functional,Restore Pharma Veeva Vault CRM,User has Veeva access and Pharma data is available,"1. Open Vault CRM.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01266,Veeva,Commercial,Vault CRM,Biotech,Setup -> Review -> Approve -> Publish -> Archive,Workflow,Edit Biotech Veeva Vault CRM,User has Veeva access and Biotech data is available,"1. Open Vault CRM.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01267,Veeva,Commercial,Vault CRM,Biotech,Create -> Submit -> Approve -> Release -> Monitor,Integration,Archive Biotech Veeva Vault CRM,User has Veeva access and Biotech data is available,"1. Open Vault CRM.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01268,Veeva,Commercial,Vault CRM,Biotech,Author -> Review -> Sign -> Distribute -> Track,Integration,Update Biotech Veeva Vault CRM,User has Veeva access and Biotech data is available,"1. Open Vault CRM.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01269,Veeva,Commercial,Vault CRM,Biotech,Plan -> Execute -> Verify -> Close -> Audit,Functional,Submit Biotech Veeva Vault CRM,User has Veeva access and Biotech data is available,"1. Open Vault CRM.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01270,Veeva,Commercial,Vault CRM,Biotech,Content -> Approval -> HCP Delivery -> Analytics,Regression,Delete Biotech Veeva Vault CRM,User has Veeva access and Biotech data is available,"1. Open Vault CRM.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01271,Veeva,Commercial,Vault CRM,Medical Devices,Setup -> Review -> Approve -> Publish -> Archive,UI,Archive Medical Devices Veeva Vault CRM,User has Veeva access and Medical Devices data is available,"1. Open Vault CRM.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Low,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01272,Veeva,Commercial,Vault CRM,Medical Devices,Create -> Submit -> Approve -> Release -> Monitor,Security,Validate Medical Devices Veeva Vault CRM,User has Veeva access and Medical Devices data is available,"1. Open Vault CRM.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01273,Veeva,Commercial,Vault CRM,Medical Devices,Author -> Review -> Sign -> Distribute -> Track,Functional,Approve Medical Devices Veeva Vault CRM,User has Veeva access and Medical Devices data is available,"1. Open Vault CRM.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01274,Veeva,Commercial,Vault CRM,Medical Devices,Plan -> Execute -> Verify -> Close -> Audit,Integration,Restore Medical Devices Veeva Vault CRM,User has Veeva access and Medical Devices data is available,"1. Open Vault CRM.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01275,Veeva,Commercial,Vault CRM,Medical Devices,Content -> Approval -> HCP Delivery -> Analytics,Integration,Edit Medical Devices Veeva Vault CRM,User has Veeva access and Medical Devices data is available,"1. Open Vault CRM.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01276,Veeva,Commercial,Vault CRM,Consumer Health,Setup -> Review -> Approve -> Publish -> Archive,Integration,Approve Consumer Health Veeva Vault CRM,User has Veeva access and Consumer Health data is available,"1. Open Vault CRM.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Low,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01277,Veeva,Commercial,Vault CRM,Consumer Health,Create -> Submit -> Approve -> Release -> Monitor,Functional,Escalate Consumer Health Veeva Vault CRM,User has Veeva access and Consumer Health data is available,"1. Open Vault CRM.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01278,Veeva,Commercial,Vault CRM,Consumer Health,Author -> Review -> Sign -> Distribute -> Track,Functional,Clone Consumer Health Veeva Vault CRM,User has Veeva access and Consumer Health data is available,"1. Open Vault CRM.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01279,Veeva,Commercial,Vault CRM,Consumer Health,Plan -> Execute -> Verify -> Close -> Audit,Security,Search Consumer Health Veeva Vault CRM,User has Veeva access and Consumer Health data is available,"1. Open Vault CRM.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01280,Veeva,Commercial,Vault CRM,Consumer Health,Content -> Approval -> HCP Delivery -> Analytics,Functional,Search Consumer Health Veeva Vault CRM,User has Veeva access and Consumer Health data is available,"1. Open Vault CRM.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01281,Veeva,Commercial,Vault CRM,CRO,Setup -> Review -> Approve -> Publish -> Archive,Accessibility,Search CRO Veeva Vault CRM,User has Veeva access and CRO data is available,"1. Open Vault CRM.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01282,Veeva,Commercial,Vault CRM,CRO,Create -> Submit -> Approve -> Release -> Monitor,Workflow,Restore CRO Veeva Vault CRM,User has Veeva access and CRO data is available,"1. Open Vault CRM.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01283,Veeva,Commercial,Vault CRM,CRO,Author -> Review -> Sign -> Distribute -> Track,Integration,Update CRO Veeva Vault CRM,User has Veeva access and CRO data is available,"1. Open Vault CRM.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01284,Veeva,Commercial,Vault CRM,CRO,Plan -> Execute -> Verify -> Close -> Audit,UI,Route CRO Veeva Vault CRM,User has Veeva access and CRO data is available,"1. Open Vault CRM.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01285,Veeva,Commercial,Vault CRM,CRO,Content -> Approval -> HCP Delivery -> Analytics,Performance,Update CRO Veeva Vault CRM,User has Veeva access and CRO data is available,"1. Open Vault CRM.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01286,Veeva,Commercial,Vault CRM,Manufacturing,Setup -> Review -> Approve -> Publish -> Archive,Regression,Search Manufacturing Veeva Vault CRM,User has Veeva access and Manufacturing data is available,"1. Open Vault CRM.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Low,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01287,Veeva,Commercial,Vault CRM,Manufacturing,Create -> Submit -> Approve -> Release -> Monitor,Regression,Search Manufacturing Veeva Vault CRM,User has Veeva access and Manufacturing data is available,"1. Open Vault CRM.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01288,Veeva,Commercial,Vault CRM,Manufacturing,Author -> Review -> Sign -> Distribute -> Track,Accessibility,Restore Manufacturing Veeva Vault CRM,User has Veeva access and Manufacturing data is available,"1. Open Vault CRM.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01289,Veeva,Commercial,Vault CRM,Manufacturing,Plan -> Execute -> Verify -> Close -> Audit,UI,Restore Manufacturing Veeva Vault CRM,User has Veeva access and Manufacturing data is available,"1. Open Vault CRM.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01290,Veeva,Commercial,Vault CRM,Manufacturing,Content -> Approval -> HCP Delivery -> Analytics,Functional,Delete Manufacturing Veeva Vault CRM,User has Veeva access and Manufacturing data is available,"1. Open Vault CRM.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01291,Veeva,Commercial,PromoMats,Pharma,Setup -> Review -> Approve -> Publish -> Archive,Functional,Restore Pharma Veeva PromoMats,User has Veeva access and Pharma data is available,"1. Open PromoMats.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01292,Veeva,Commercial,PromoMats,Pharma,Create -> Submit -> Approve -> Release -> Monitor,Functional,Validate Pharma Veeva PromoMats,User has Veeva access and Pharma data is available,"1. Open PromoMats.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01293,Veeva,Commercial,PromoMats,Pharma,Author -> Review -> Sign -> Distribute -> Track,Functional,Approve Pharma Veeva PromoMats,User has Veeva access and Pharma data is available,"1. Open PromoMats.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01294,Veeva,Commercial,PromoMats,Pharma,Plan -> Execute -> Verify -> Close -> Audit,UI,Escalate Pharma Veeva PromoMats,User has Veeva access and Pharma data is available,"1. Open PromoMats.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01295,Veeva,Commercial,PromoMats,Pharma,Content -> Approval -> HCP Delivery -> Analytics,Integration,Edit Pharma Veeva PromoMats,User has Veeva access and Pharma data is available,"1. Open PromoMats.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01296,Veeva,Commercial,PromoMats,Biotech,Setup -> Review -> Approve -> Publish -> Archive,Accessibility,Edit Biotech Veeva PromoMats,User has Veeva access and Biotech data is available,"1. Open PromoMats.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01297,Veeva,Commercial,PromoMats,Biotech,Create -> Submit -> Approve -> Release -> Monitor,Performance,Approve Biotech Veeva PromoMats,User has Veeva access and Biotech data is available,"1. Open PromoMats.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01298,Veeva,Commercial,PromoMats,Biotech,Author -> Review -> Sign -> Distribute -> Track,Performance,Delete Biotech Veeva PromoMats,User has Veeva access and Biotech data is available,"1. Open PromoMats.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01299,Veeva,Commercial,PromoMats,Biotech,Plan -> Execute -> Verify -> Close -> Audit,Security,Edit Biotech Veeva PromoMats,User has Veeva access and Biotech data is available,"1. Open PromoMats.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01300,Veeva,Commercial,PromoMats,Biotech,Content -> Approval -> HCP Delivery -> Analytics,UI,Reject Biotech Veeva PromoMats,User has Veeva access and Biotech data is available,"1. Open PromoMats.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-01301,Veeva,Commercial,PromoMats,Medical Devices,Setup -> Review -> Approve -> Publish -> Archive,Performance,Escalate Medical Devices Veeva PromoMats,User has Veeva access and Medical Devices data is available,"1. Open PromoMats.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
