Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
WD-E2E-00827,Workday,E2E,Plan to Perform,Public Sector,Requisition -> Offer -> Hire -> Onboard -> Payroll,Functional,Edit Public Sector Workday Plan to Perform,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Plan to Perform.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00828,Workday,E2E,Plan to Perform,Public Sector,Employee Life Event -> Benefits -> Payroll -> Reporting,Data Migration,Submit Public Sector Workday Plan to Perform,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Plan to Perform.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00829,Workday,E2E,Plan to Perform,Public Sector,Expense Submit -> Approval -> Accounting -> Reimbursement,Data Migration,Create Public Sector Workday Plan to Perform,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Plan to Perform.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00830,Workday,E2E,Plan to Perform,Public Sector,Supplier Invoice -> Matching -> Approval -> Payment,UI,Export Public Sector Workday Plan to Perform,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Plan to Perform.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00831,Workday,E2E,Plan to Perform,Public Sector,Integration Load -> Validate -> Error Handling -> Reprocess,Accessibility,Export Public Sector Workday Plan to Perform,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Plan to Perform.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00832,Workday,E2E,Plan to Perform,Public Sector,Recruiting -> Hire -> Onboard -> Time -> Payroll,Regression,Route Public Sector Workday Plan to Perform,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Plan to Perform.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00833,Workday,E2E,Plan to Perform,Public Sector,Budget -> Expense -> Journal -> Dashboard,UI,Reject Public Sector Workday Plan to Perform,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Plan to Perform.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00834,Workday,E2E,Plan to Perform,Hospitality,Requisition -> Offer -> Hire -> Onboard -> Payroll,Performance,Reject Hospitality Workday Plan to Perform,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Plan to Perform.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00835,Workday,E2E,Plan to Perform,Hospitality,Employee Life Event -> Benefits -> Payroll -> Reporting,Accessibility,Submit Hospitality Workday Plan to Perform,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Plan to Perform.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00836,Workday,E2E,Plan to Perform,Hospitality,Expense Submit -> Approval -> Accounting -> Reimbursement,Integration,Edit Hospitality Workday Plan to Perform,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Plan to Perform.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00837,Workday,E2E,Plan to Perform,Hospitality,Supplier Invoice -> Matching -> Approval -> Payment,Regression,Close Hospitality Workday Plan to Perform,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Plan to Perform.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00838,Workday,E2E,Plan to Perform,Hospitality,Integration Load -> Validate -> Error Handling -> Reprocess,Integration,Submit Hospitality Workday Plan to Perform,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Plan to Perform.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00839,Workday,E2E,Plan to Perform,Hospitality,Recruiting -> Hire -> Onboard -> Time -> Payroll,Regression,Edit Hospitality Workday Plan to Perform,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Plan to Perform.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00840,Workday,E2E,Plan to Perform,Hospitality,Budget -> Expense -> Journal -> Dashboard,Functional,Approve Hospitality Workday Plan to Perform,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Plan to Perform.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00841,Workday,E2E,Hire to Pay,Corporate,Requisition -> Offer -> Hire -> Onboard -> Payroll,Regression,Approve Corporate Workday Hire to Pay,Workday access is provisioned and Corporate test data exists,"1. Open Workday Hire to Pay.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00842,Workday,E2E,Hire to Pay,Corporate,Employee Life Event -> Benefits -> Payroll -> Reporting,Performance,Route Corporate Workday Hire to Pay,Workday access is provisioned and Corporate test data exists,"1. Open Workday Hire to Pay.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00843,Workday,E2E,Hire to Pay,Corporate,Expense Submit -> Approval -> Accounting -> Reimbursement,Data Migration,Sync Corporate Workday Hire to Pay,Workday access is provisioned and Corporate test data exists,"1. Open Workday Hire to Pay.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00844,Workday,E2E,Hire to Pay,Corporate,Supplier Invoice -> Matching -> Approval -> Payment,Integration,Reject Corporate Workday Hire to Pay,Workday access is provisioned and Corporate test data exists,"1. Open Workday Hire to Pay.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00845,Workday,E2E,Hire to Pay,Corporate,Integration Load -> Validate -> Error Handling -> Reprocess,UI,Submit Corporate Workday Hire to Pay,Workday access is provisioned and Corporate test data exists,"1. Open Workday Hire to Pay.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00846,Workday,E2E,Hire to Pay,Corporate,Recruiting -> Hire -> Onboard -> Time -> Payroll,Accessibility,Create Corporate Workday Hire to Pay,Workday access is provisioned and Corporate test data exists,"1. Open Workday Hire to Pay.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00847,Workday,E2E,Hire to Pay,Corporate,Budget -> Expense -> Journal -> Dashboard,Data Migration,Submit Corporate Workday Hire to Pay,Workday access is provisioned and Corporate test data exists,"1. Open Workday Hire to Pay.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00848,Workday,E2E,Hire to Pay,Retail,Requisition -> Offer -> Hire -> Onboard -> Payroll,Performance,Edit Retail Workday Hire to Pay,Workday access is provisioned and Retail test data exists,"1. Open Workday Hire to Pay.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00849,Workday,E2E,Hire to Pay,Retail,Employee Life Event -> Benefits -> Payroll -> Reporting,Integration,Export Retail Workday Hire to Pay,Workday access is provisioned and Retail test data exists,"1. Open Workday Hire to Pay.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00850,Workday,E2E,Hire to Pay,Retail,Expense Submit -> Approval -> Accounting -> Reimbursement,Performance,Route Retail Workday Hire to Pay,Workday access is provisioned and Retail test data exists,"1. Open Workday Hire to Pay.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00851,Workday,E2E,Hire to Pay,Retail,Supplier Invoice -> Matching -> Approval -> Payment,Performance,Create Retail Workday Hire to Pay,Workday access is provisioned and Retail test data exists,"1. Open Workday Hire to Pay.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00852,Workday,E2E,Hire to Pay,Retail,Integration Load -> Validate -> Error Handling -> Reprocess,Functional,Submit Retail Workday Hire to Pay,Workday access is provisioned and Retail test data exists,"1. Open Workday Hire to Pay.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00853,Workday,E2E,Hire to Pay,Retail,Recruiting -> Hire -> Onboard -> Time -> Payroll,Security,Review Retail Workday Hire to Pay,Workday access is provisioned and Retail test data exists,"1. Open Workday Hire to Pay.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00854,Workday,E2E,Hire to Pay,Retail,Budget -> Expense -> Journal -> Dashboard,UI,Sync Retail Workday Hire to Pay,Workday access is provisioned and Retail test data exists,"1. Open Workday Hire to Pay.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00855,Workday,E2E,Hire to Pay,Healthcare,Requisition -> Offer -> Hire -> Onboard -> Payroll,Data Migration,Sync Healthcare Workday Hire to Pay,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Hire to Pay.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00856,Workday,E2E,Hire to Pay,Healthcare,Employee Life Event -> Benefits -> Payroll -> Reporting,Data Migration,Create Healthcare Workday Hire to Pay,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Hire to Pay.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00857,Workday,E2E,Hire to Pay,Healthcare,Expense Submit -> Approval -> Accounting -> Reimbursement,Regression,Close Healthcare Workday Hire to Pay,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Hire to Pay.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00858,Workday,E2E,Hire to Pay,Healthcare,Supplier Invoice -> Matching -> Approval -> Payment,Mobile,Reject Healthcare Workday Hire to Pay,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Hire to Pay.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00859,Workday,E2E,Hire to Pay,Healthcare,Integration Load -> Validate -> Error Handling -> Reprocess,Accessibility,Route Healthcare Workday Hire to Pay,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Hire to Pay.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00860,Workday,E2E,Hire to Pay,Healthcare,Recruiting -> Hire -> Onboard -> Time -> Payroll,Performance,Create Healthcare Workday Hire to Pay,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Hire to Pay.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00861,Workday,E2E,Hire to Pay,Healthcare,Budget -> Expense -> Journal -> Dashboard,Accessibility,Update Healthcare Workday Hire to Pay,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Hire to Pay.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00862,Workday,E2E,Hire to Pay,Manufacturing,Requisition -> Offer -> Hire -> Onboard -> Payroll,UI,Approve Manufacturing Workday Hire to Pay,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Hire to Pay.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00863,Workday,E2E,Hire to Pay,Manufacturing,Employee Life Event -> Benefits -> Payroll -> Reporting,Workflow,Submit Manufacturing Workday Hire to Pay,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Hire to Pay.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00864,Workday,E2E,Hire to Pay,Manufacturing,Expense Submit -> Approval -> Accounting -> Reimbursement,Security,Update Manufacturing Workday Hire to Pay,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Hire to Pay.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00865,Workday,E2E,Hire to Pay,Manufacturing,Supplier Invoice -> Matching -> Approval -> Payment,Mobile,Submit Manufacturing Workday Hire to Pay,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Hire to Pay.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00866,Workday,E2E,Hire to Pay,Manufacturing,Integration Load -> Validate -> Error Handling -> Reprocess,Functional,Validate Manufacturing Workday Hire to Pay,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Hire to Pay.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00867,Workday,E2E,Hire to Pay,Manufacturing,Recruiting -> Hire -> Onboard -> Time -> Payroll,Accessibility,Reject Manufacturing Workday Hire to Pay,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Hire to Pay.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00868,Workday,E2E,Hire to Pay,Manufacturing,Budget -> Expense -> Journal -> Dashboard,Functional,Route Manufacturing Workday Hire to Pay,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Hire to Pay.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00869,Workday,E2E,Hire to Pay,Education,Requisition -> Offer -> Hire -> Onboard -> Payroll,Mobile,Submit Education Workday Hire to Pay,Workday access is provisioned and Education test data exists,"1. Open Workday Hire to Pay.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00870,Workday,E2E,Hire to Pay,Education,Employee Life Event -> Benefits -> Payroll -> Reporting,Functional,Reject Education Workday Hire to Pay,Workday access is provisioned and Education test data exists,"1. Open Workday Hire to Pay.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00871,Workday,E2E,Hire to Pay,Education,Expense Submit -> Approval -> Accounting -> Reimbursement,Integration,Route Education Workday Hire to Pay,Workday access is provisioned and Education test data exists,"1. Open Workday Hire to Pay.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00872,Workday,E2E,Hire to Pay,Education,Supplier Invoice -> Matching -> Approval -> Payment,Data Migration,Validate Education Workday Hire to Pay,Workday access is provisioned and Education test data exists,"1. Open Workday Hire to Pay.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00873,Workday,E2E,Hire to Pay,Education,Integration Load -> Validate -> Error Handling -> Reprocess,Functional,Import Education Workday Hire to Pay,Workday access is provisioned and Education test data exists,"1. Open Workday Hire to Pay.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00874,Workday,E2E,Hire to Pay,Education,Recruiting -> Hire -> Onboard -> Time -> Payroll,Performance,Export Education Workday Hire to Pay,Workday access is provisioned and Education test data exists,"1. Open Workday Hire to Pay.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00875,Workday,E2E,Hire to Pay,Education,Budget -> Expense -> Journal -> Dashboard,Performance,Export Education Workday Hire to Pay,Workday access is provisioned and Education test data exists,"1. Open Workday Hire to Pay.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00876,Workday,E2E,Hire to Pay,Nonprofit,Requisition -> Offer -> Hire -> Onboard -> Payroll,Security,Submit Nonprofit Workday Hire to Pay,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Hire to Pay.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00877,Workday,E2E,Hire to Pay,Nonprofit,Employee Life Event -> Benefits -> Payroll -> Reporting,Accessibility,Edit Nonprofit Workday Hire to Pay,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Hire to Pay.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00878,Workday,E2E,Hire to Pay,Nonprofit,Expense Submit -> Approval -> Accounting -> Reimbursement,Regression,Submit Nonprofit Workday Hire to Pay,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Hire to Pay.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00879,Workday,E2E,Hire to Pay,Nonprofit,Supplier Invoice -> Matching -> Approval -> Payment,Mobile,Export Nonprofit Workday Hire to Pay,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Hire to Pay.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
