Test Case ID,Cloud,Module,Domain,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
SF-FSC-02167,Financial Services,Actionable Relationship Center,Private Banking,UI,Submit Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Submit action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Submit Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Medium,UI
SF-FSC-02168,Financial Services,Actionable Relationship Center,Private Banking,UI,Archive Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Archive action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Archive Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,UI
SF-FSC-02169,Financial Services,Actionable Relationship Center,Private Banking,UI,Restore Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Restore action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Restore Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,High,UI
SF-FSC-02170,Financial Services,Actionable Relationship Center,Private Banking,Integration,Clone Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Clone action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Clone Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,High,Integration
SF-FSC-02171,Financial Services,Actionable Relationship Center,Private Banking,Integration,Archive Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Archive action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Archive Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Medium,Integration
SF-FSC-02172,Financial Services,Actionable Relationship Center,Private Banking,Integration,Sync Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Sync action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Sync Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Medium,Integration
SF-FSC-02173,Financial Services,Actionable Relationship Center,Private Banking,Security,Submit Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Submit action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Submit Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Medium,Security
SF-FSC-02174,Financial Services,Actionable Relationship Center,Private Banking,Security,Update Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Update action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Update Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,High,Security
SF-FSC-02175,Financial Services,Actionable Relationship Center,Private Banking,Security,KYC Verify Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform KYC Verify action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",KYC Verify Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,Security
SF-FSC-02176,Financial Services,Actionable Relationship Center,Private Banking,Compliance,Reassign Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Reassign action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Reassign Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Medium,Compliance
SF-FSC-02177,Financial Services,Actionable Relationship Center,Private Banking,Compliance,Create Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Create action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Create Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Medium,Compliance
SF-FSC-02178,Financial Services,Actionable Relationship Center,Private Banking,Compliance,Validate Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Validate action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Validate Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Medium,Compliance
SF-FSC-02179,Financial Services,Actionable Relationship Center,Private Banking,Performance,Edit Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Edit action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Edit Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,Performance
SF-FSC-02180,Financial Services,Actionable Relationship Center,Private Banking,Performance,Restore Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Restore action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Restore Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,High,Performance
SF-FSC-02181,Financial Services,Actionable Relationship Center,Private Banking,Performance,Create Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Create action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Create Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,Performance
SF-FSC-02182,Financial Services,Actionable Relationship Center,Private Banking,Data Migration,Clone Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Clone action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Clone Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Medium,Data Migration
SF-FSC-02183,Financial Services,Actionable Relationship Center,Private Banking,Data Migration,Create Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Create action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Create Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,Data Migration
SF-FSC-02184,Financial Services,Actionable Relationship Center,Private Banking,Data Migration,Reassign Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Reassign action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Reassign Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Medium,Data Migration
SF-FSC-02185,Financial Services,Actionable Relationship Center,Private Banking,Mobile,Archive Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Archive action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Archive Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,High,Mobile
SF-FSC-02186,Financial Services,Actionable Relationship Center,Private Banking,Mobile,Submit Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Submit action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Submit Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,High,Mobile
SF-FSC-02187,Financial Services,Actionable Relationship Center,Private Banking,Mobile,Search Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Search action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Search Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Medium,Mobile
SF-FSC-02188,Financial Services,Actionable Relationship Center,Private Banking,Accessibility,Edit Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Edit action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Edit Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,Accessibility
SF-FSC-02189,Financial Services,Actionable Relationship Center,Private Banking,Accessibility,Clone Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Clone action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Clone Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,Accessibility
SF-FSC-02190,Financial Services,Actionable Relationship Center,Private Banking,Accessibility,Archive Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Archive action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Archive Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,Accessibility
SF-FSC-02191,Financial Services,Actionable Relationship Center,Private Banking,API,KYC Verify Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform KYC Verify action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",KYC Verify Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,API
SF-FSC-02192,Financial Services,Actionable Relationship Center,Private Banking,API,Delete Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Delete action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Delete Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,High,API
SF-FSC-02193,Financial Services,Actionable Relationship Center,Private Banking,API,View Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform View action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",View Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,API
SF-FSC-02194,Financial Services,Actionable Relationship Center,Private Banking,KYC/AML,Create Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Create action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Create Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,High,KYC/AML
SF-FSC-02195,Financial Services,Actionable Relationship Center,Private Banking,KYC/AML,Share Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Share action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Share Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,High,KYC/AML
SF-FSC-02196,Financial Services,Actionable Relationship Center,Private Banking,KYC/AML,AML Flag Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform AML Flag action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",AML Flag Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,KYC/AML
SF-FSC-02197,Financial Services,Actionable Relationship Center,Private Banking,Regulatory Audit,Archive Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Archive action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Archive Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,High,Regulatory Audit
SF-FSC-02198,Financial Services,Actionable Relationship Center,Private Banking,Regulatory Audit,Share Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Share action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Share Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,High,Regulatory Audit
SF-FSC-02199,Financial Services,Actionable Relationship Center,Private Banking,Regulatory Audit,Delete Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Delete action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Delete Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Medium,Regulatory Audit
SF-FSC-02200,Financial Services,Actionable Relationship Center,Private Banking,Rollup Validation,Update Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Update action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Update Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Medium,Rollup Validation
SF-FSC-02201,Financial Services,Actionable Relationship Center,Private Banking,Rollup Validation,Reassign Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Reassign action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Reassign Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,Rollup Validation
SF-FSC-02202,Financial Services,Actionable Relationship Center,Private Banking,Rollup Validation,Search Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Search action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Search Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,Rollup Validation
SF-FSC-02203,Financial Services,Actionable Relationship Center,Private Banking,Relationship Mapping,Search Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Search action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Search Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Medium,Relationship Mapping
SF-FSC-02204,Financial Services,Actionable Relationship Center,Private Banking,Relationship Mapping,KYC Verify Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform KYC Verify action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",KYC Verify Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,Relationship Mapping
SF-FSC-02205,Financial Services,Actionable Relationship Center,Private Banking,Relationship Mapping,Edit Private Banking Financial Services Actionable Relationship Center,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Edit action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Edit Private Banking Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,Relationship Mapping
SF-FSC-02206,Financial Services,Actionable Relationship Center,Compliance,Functional,Archive Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Archive action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Archive Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,Functional
SF-FSC-02207,Financial Services,Actionable Relationship Center,Compliance,Functional,Approve Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Approve action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Approve Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,Functional
SF-FSC-02208,Financial Services,Actionable Relationship Center,Compliance,Functional,Restore Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Restore action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Restore Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Medium,Functional
SF-FSC-02209,Financial Services,Actionable Relationship Center,Compliance,Regression,View Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform View action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",View Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,High,Regression
SF-FSC-02210,Financial Services,Actionable Relationship Center,Compliance,Regression,Sync Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Sync action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Sync Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,High,Regression
SF-FSC-02211,Financial Services,Actionable Relationship Center,Compliance,Regression,Onboard Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Onboard action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Onboard Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,High,Regression
SF-FSC-02212,Financial Services,Actionable Relationship Center,Compliance,UI,Reassign Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Reassign action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Reassign Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,High,UI
SF-FSC-02213,Financial Services,Actionable Relationship Center,Compliance,UI,Edit Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Edit action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Edit Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,UI
SF-FSC-02214,Financial Services,Actionable Relationship Center,Compliance,UI,AML Flag Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform AML Flag action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",AML Flag Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,High,UI
SF-FSC-02215,Financial Services,Actionable Relationship Center,Compliance,Integration,Export Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Export action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Export Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Medium,Integration
SF-FSC-02216,Financial Services,Actionable Relationship Center,Compliance,Integration,Approve Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Approve action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Approve Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Medium,Integration
SF-FSC-02217,Financial Services,Actionable Relationship Center,Compliance,Integration,KYC Verify Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform KYC Verify action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",KYC Verify Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Medium,Integration
SF-FSC-02218,Financial Services,Actionable Relationship Center,Compliance,Security,Close Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Close action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Close Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,High,Security
SF-FSC-02219,Financial Services,Actionable Relationship Center,Compliance,Security,Edit Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Edit action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Edit Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,Security
SF-FSC-02220,Financial Services,Actionable Relationship Center,Compliance,Security,Approve Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Approve action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Approve Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,High,Security
SF-FSC-02221,Financial Services,Actionable Relationship Center,Compliance,Compliance,Close Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Close action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Close Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,Compliance
SF-FSC-02222,Financial Services,Actionable Relationship Center,Compliance,Compliance,Delete Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Delete action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Delete Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,High,Compliance
SF-FSC-02223,Financial Services,Actionable Relationship Center,Compliance,Compliance,Reassign Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Reassign action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Reassign Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Medium,Compliance
SF-FSC-02224,Financial Services,Actionable Relationship Center,Compliance,Performance,Approve Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Approve action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Approve Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Medium,Performance
SF-FSC-02225,Financial Services,Actionable Relationship Center,Compliance,Performance,Edit Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Edit action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Edit Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,Performance
SF-FSC-02226,Financial Services,Actionable Relationship Center,Compliance,Performance,Update Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Update action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Update Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Medium,Performance
SF-FSC-02227,Financial Services,Actionable Relationship Center,Compliance,Data Migration,Export Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Export action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Export Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Medium,Data Migration
SF-FSC-02228,Financial Services,Actionable Relationship Center,Compliance,Data Migration,Search Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Search action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Search Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Medium,Data Migration
SF-FSC-02229,Financial Services,Actionable Relationship Center,Compliance,Data Migration,Sync Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Sync action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Sync Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,High,Data Migration
SF-FSC-02230,Financial Services,Actionable Relationship Center,Compliance,Mobile,Approve Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Approve action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Approve Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Medium,Mobile
SF-FSC-02231,Financial Services,Actionable Relationship Center,Compliance,Mobile,Share Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Share action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Share Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,Mobile
