Test Case ID,Platform,Suite,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
VV-QUA-01190,Veeva,Quality,Change Control,Consumer Health,Content -> Approval -> HCP Delivery -> Analytics,Performance,Create Consumer Health Veeva Change Control,User has Veeva access and Consumer Health data is available,"1. Open Change Control.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01191,Veeva,Quality,Change Control,CRO,Setup -> Review -> Approve -> Publish -> Archive,Integration,Reject CRO Veeva Change Control,User has Veeva access and CRO data is available,"1. Open Change Control.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01192,Veeva,Quality,Change Control,CRO,Create -> Submit -> Approve -> Release -> Monitor,Functional,Escalate CRO Veeva Change Control,User has Veeva access and CRO data is available,"1. Open Change Control.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01193,Veeva,Quality,Change Control,CRO,Author -> Review -> Sign -> Distribute -> Track,Integration,Search CRO Veeva Change Control,User has Veeva access and CRO data is available,"1. Open Change Control.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01194,Veeva,Quality,Change Control,CRO,Plan -> Execute -> Verify -> Close -> Audit,Accessibility,Archive CRO Veeva Change Control,User has Veeva access and CRO data is available,"1. Open Change Control.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01195,Veeva,Quality,Change Control,CRO,Content -> Approval -> HCP Delivery -> Analytics,UI,Clone CRO Veeva Change Control,User has Veeva access and CRO data is available,"1. Open Change Control.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01196,Veeva,Quality,Change Control,Manufacturing,Setup -> Review -> Approve -> Publish -> Archive,Workflow,Clone Manufacturing Veeva Change Control,User has Veeva access and Manufacturing data is available,"1. Open Change Control.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01197,Veeva,Quality,Change Control,Manufacturing,Create -> Submit -> Approve -> Release -> Monitor,Accessibility,Restore Manufacturing Veeva Change Control,User has Veeva access and Manufacturing data is available,"1. Open Change Control.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01198,Veeva,Quality,Change Control,Manufacturing,Author -> Review -> Sign -> Distribute -> Track,Data Migration,Clone Manufacturing Veeva Change Control,User has Veeva access and Manufacturing data is available,"1. Open Change Control.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01199,Veeva,Quality,Change Control,Manufacturing,Plan -> Execute -> Verify -> Close -> Audit,Workflow,Clone Manufacturing Veeva Change Control,User has Veeva access and Manufacturing data is available,"1. Open Change Control.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01200,Veeva,Quality,Change Control,Manufacturing,Content -> Approval -> HCP Delivery -> Analytics,Regression,Escalate Manufacturing Veeva Change Control,User has Veeva access and Manufacturing data is available,"1. Open Change Control.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01201,Veeva,Quality,Audit Management,Pharma,Setup -> Review -> Approve -> Publish -> Archive,Performance,Approve Pharma Veeva Audit Management,User has Veeva access and Pharma data is available,"1. Open Audit Management.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01202,Veeva,Quality,Audit Management,Pharma,Create -> Submit -> Approve -> Release -> Monitor,Performance,Restore Pharma Veeva Audit Management,User has Veeva access and Pharma data is available,"1. Open Audit Management.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01203,Veeva,Quality,Audit Management,Pharma,Author -> Review -> Sign -> Distribute -> Track,Data Migration,Reject Pharma Veeva Audit Management,User has Veeva access and Pharma data is available,"1. Open Audit Management.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01204,Veeva,Quality,Audit Management,Pharma,Plan -> Execute -> Verify -> Close -> Audit,Accessibility,Delete Pharma Veeva Audit Management,User has Veeva access and Pharma data is available,"1. Open Audit Management.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01205,Veeva,Quality,Audit Management,Pharma,Content -> Approval -> HCP Delivery -> Analytics,Accessibility,Create Pharma Veeva Audit Management,User has Veeva access and Pharma data is available,"1. Open Audit Management.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01206,Veeva,Quality,Audit Management,Biotech,Setup -> Review -> Approve -> Publish -> Archive,Workflow,Edit Biotech Veeva Audit Management,User has Veeva access and Biotech data is available,"1. Open Audit Management.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01207,Veeva,Quality,Audit Management,Biotech,Create -> Submit -> Approve -> Release -> Monitor,Performance,Search Biotech Veeva Audit Management,User has Veeva access and Biotech data is available,"1. Open Audit Management.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01208,Veeva,Quality,Audit Management,Biotech,Author -> Review -> Sign -> Distribute -> Track,Performance,Validate Biotech Veeva Audit Management,User has Veeva access and Biotech data is available,"1. Open Audit Management.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01209,Veeva,Quality,Audit Management,Biotech,Plan -> Execute -> Verify -> Close -> Audit,Functional,Edit Biotech Veeva Audit Management,User has Veeva access and Biotech data is available,"1. Open Audit Management.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01210,Veeva,Quality,Audit Management,Biotech,Content -> Approval -> HCP Delivery -> Analytics,UI,Submit Biotech Veeva Audit Management,User has Veeva access and Biotech data is available,"1. Open Audit Management.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01211,Veeva,Quality,Audit Management,Medical Devices,Setup -> Review -> Approve -> Publish -> Archive,Regression,Escalate Medical Devices Veeva Audit Management,User has Veeva access and Medical Devices data is available,"1. Open Audit Management.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01212,Veeva,Quality,Audit Management,Medical Devices,Create -> Submit -> Approve -> Release -> Monitor,Regression,Clone Medical Devices Veeva Audit Management,User has Veeva access and Medical Devices data is available,"1. Open Audit Management.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01213,Veeva,Quality,Audit Management,Medical Devices,Author -> Review -> Sign -> Distribute -> Track,Functional,Submit Medical Devices Veeva Audit Management,User has Veeva access and Medical Devices data is available,"1. Open Audit Management.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01214,Veeva,Quality,Audit Management,Medical Devices,Plan -> Execute -> Verify -> Close -> Audit,Data Migration,Update Medical Devices Veeva Audit Management,User has Veeva access and Medical Devices data is available,"1. Open Audit Management.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01215,Veeva,Quality,Audit Management,Medical Devices,Content -> Approval -> HCP Delivery -> Analytics,Workflow,Edit Medical Devices Veeva Audit Management,User has Veeva access and Medical Devices data is available,"1. Open Audit Management.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01216,Veeva,Quality,Audit Management,Consumer Health,Setup -> Review -> Approve -> Publish -> Archive,Workflow,Update Consumer Health Veeva Audit Management,User has Veeva access and Consumer Health data is available,"1. Open Audit Management.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01217,Veeva,Quality,Audit Management,Consumer Health,Create -> Submit -> Approve -> Release -> Monitor,Data Migration,Create Consumer Health Veeva Audit Management,User has Veeva access and Consumer Health data is available,"1. Open Audit Management.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01218,Veeva,Quality,Audit Management,Consumer Health,Author -> Review -> Sign -> Distribute -> Track,UI,Submit Consumer Health Veeva Audit Management,User has Veeva access and Consumer Health data is available,"1. Open Audit Management.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01219,Veeva,Quality,Audit Management,Consumer Health,Plan -> Execute -> Verify -> Close -> Audit,Performance,Route Consumer Health Veeva Audit Management,User has Veeva access and Consumer Health data is available,"1. Open Audit Management.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01220,Veeva,Quality,Audit Management,Consumer Health,Content -> Approval -> HCP Delivery -> Analytics,Regression,Reject Consumer Health Veeva Audit Management,User has Veeva access and Consumer Health data is available,"1. Open Audit Management.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01221,Veeva,Quality,Audit Management,CRO,Setup -> Review -> Approve -> Publish -> Archive,Performance,Clone CRO Veeva Audit Management,User has Veeva access and CRO data is available,"1. Open Audit Management.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01222,Veeva,Quality,Audit Management,CRO,Create -> Submit -> Approve -> Release -> Monitor,Data Migration,Clone CRO Veeva Audit Management,User has Veeva access and CRO data is available,"1. Open Audit Management.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01223,Veeva,Quality,Audit Management,CRO,Author -> Review -> Sign -> Distribute -> Track,Security,Route CRO Veeva Audit Management,User has Veeva access and CRO data is available,"1. Open Audit Management.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01224,Veeva,Quality,Audit Management,CRO,Plan -> Execute -> Verify -> Close -> Audit,Integration,Search CRO Veeva Audit Management,User has Veeva access and CRO data is available,"1. Open Audit Management.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01225,Veeva,Quality,Audit Management,CRO,Content -> Approval -> HCP Delivery -> Analytics,Workflow,Validate CRO Veeva Audit Management,User has Veeva access and CRO data is available,"1. Open Audit Management.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01226,Veeva,Quality,Audit Management,Manufacturing,Setup -> Review -> Approve -> Publish -> Archive,Functional,Archive Manufacturing Veeva Audit Management,User has Veeva access and Manufacturing data is available,"1. Open Audit Management.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01227,Veeva,Quality,Audit Management,Manufacturing,Create -> Submit -> Approve -> Release -> Monitor,Workflow,Validate Manufacturing Veeva Audit Management,User has Veeva access and Manufacturing data is available,"1. Open Audit Management.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01228,Veeva,Quality,Audit Management,Manufacturing,Author -> Review -> Sign -> Distribute -> Track,UI,Validate Manufacturing Veeva Audit Management,User has Veeva access and Manufacturing data is available,"1. Open Audit Management.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01229,Veeva,Quality,Audit Management,Manufacturing,Plan -> Execute -> Verify -> Close -> Audit,Security,Approve Manufacturing Veeva Audit Management,User has Veeva access and Manufacturing data is available,"1. Open Audit Management.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01230,Veeva,Quality,Audit Management,Manufacturing,Content -> Approval -> HCP Delivery -> Analytics,Security,Search Manufacturing Veeva Audit Management,User has Veeva access and Manufacturing data is available,"1. Open Audit Management.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01231,Veeva,Quality,Complaints,Pharma,Setup -> Review -> Approve -> Publish -> Archive,UI,Route Pharma Veeva Complaints,User has Veeva access and Pharma data is available,"1. Open Complaints.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01232,Veeva,Quality,Complaints,Pharma,Create -> Submit -> Approve -> Release -> Monitor,Integration,Edit Pharma Veeva Complaints,User has Veeva access and Pharma data is available,"1. Open Complaints.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01233,Veeva,Quality,Complaints,Pharma,Author -> Review -> Sign -> Distribute -> Track,Accessibility,Create Pharma Veeva Complaints,User has Veeva access and Pharma data is available,"1. Open Complaints.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01234,Veeva,Quality,Complaints,Pharma,Plan -> Execute -> Verify -> Close -> Audit,UI,Submit Pharma Veeva Complaints,User has Veeva access and Pharma data is available,"1. Open Complaints.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01235,Veeva,Quality,Complaints,Pharma,Content -> Approval -> HCP Delivery -> Analytics,UI,Clone Pharma Veeva Complaints,User has Veeva access and Pharma data is available,"1. Open Complaints.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01236,Veeva,Quality,Complaints,Biotech,Setup -> Review -> Approve -> Publish -> Archive,Workflow,Search Biotech Veeva Complaints,User has Veeva access and Biotech data is available,"1. Open Complaints.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01237,Veeva,Quality,Complaints,Biotech,Create -> Submit -> Approve -> Release -> Monitor,UI,Delete Biotech Veeva Complaints,User has Veeva access and Biotech data is available,"1. Open Complaints.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01238,Veeva,Quality,Complaints,Biotech,Author -> Review -> Sign -> Distribute -> Track,Security,Submit Biotech Veeva Complaints,User has Veeva access and Biotech data is available,"1. Open Complaints.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01239,Veeva,Quality,Complaints,Biotech,Plan -> Execute -> Verify -> Close -> Audit,Security,Route Biotech Veeva Complaints,User has Veeva access and Biotech data is available,"1. Open Complaints.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01240,Veeva,Quality,Complaints,Biotech,Content -> Approval -> HCP Delivery -> Analytics,Accessibility,Validate Biotech Veeva Complaints,User has Veeva access and Biotech data is available,"1. Open Complaints.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01241,Veeva,Quality,Complaints,Medical Devices,Setup -> Review -> Approve -> Publish -> Archive,Workflow,Validate Medical Devices Veeva Complaints,User has Veeva access and Medical Devices data is available,"1. Open Complaints.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01242,Veeva,Quality,Complaints,Medical Devices,Create -> Submit -> Approve -> Release -> Monitor,Accessibility,Approve Medical Devices Veeva Complaints,User has Veeva access and Medical Devices data is available,"1. Open Complaints.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01243,Veeva,Quality,Complaints,Medical Devices,Author -> Review -> Sign -> Distribute -> Track,Performance,Approve Medical Devices Veeva Complaints,User has Veeva access and Medical Devices data is available,"1. Open Complaints.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01244,Veeva,Quality,Complaints,Medical Devices,Plan -> Execute -> Verify -> Close -> Audit,Functional,Clone Medical Devices Veeva Complaints,User has Veeva access and Medical Devices data is available,"1. Open Complaints.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-01245,Veeva,Quality,Complaints,Medical Devices,Content -> Approval -> HCP Delivery -> Analytics,Performance,Escalate Medical Devices Veeva Complaints,User has Veeva access and Medical Devices data is available,"1. Open Complaints.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
