Test Case ID,Suite,Function,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SAP-PP-00741,SAP Ph-II,PP,Shop Floor,Banking,Create -> Approve -> Post -> Report,Regression,Validate Banking SAP Shop Floor,SAP access provisioned and Banking test data exists,"1. Open Shop Floor.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00742,SAP Ph-II,PP,Shop Floor,Banking,Plan -> Execute -> Verify -> Close,Functional,Validate Banking SAP Shop Floor,SAP access provisioned and Banking test data exists,"1. Open Shop Floor.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00743,SAP Ph-II,PP,Shop Floor,Banking,Request -> Process -> Approve -> Complete,Workflow,Search Banking SAP Shop Floor,SAP access provisioned and Banking test data exists,"1. Open Shop Floor.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00744,SAP Ph-II,PP,Shop Floor,Banking,Master Data -> Transaction -> Settlement -> Analytics,UI,Reject Banking SAP Shop Floor,SAP access provisioned and Banking test data exists,"1. Open Shop Floor.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00745,SAP Ph-II,PP,Shop Floor,Banking,Order -> Delivery -> Billing -> Accounting,Functional,Validate Banking SAP Shop Floor,SAP access provisioned and Banking test data exists,"1. Open Shop Floor.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00746,SAP Ph-II,PP,Shop Floor,Utilities,Create -> Approve -> Post -> Report,Security,Submit Utilities SAP Shop Floor,SAP access provisioned and Utilities test data exists,"1. Open Shop Floor.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00747,SAP Ph-II,PP,Shop Floor,Utilities,Plan -> Execute -> Verify -> Close,Workflow,Escalate Utilities SAP Shop Floor,SAP access provisioned and Utilities test data exists,"1. Open Shop Floor.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00748,SAP Ph-II,PP,Shop Floor,Utilities,Request -> Process -> Approve -> Complete,Security,Reject Utilities SAP Shop Floor,SAP access provisioned and Utilities test data exists,"1. Open Shop Floor.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00749,SAP Ph-II,PP,Shop Floor,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Security,Clone Utilities SAP Shop Floor,SAP access provisioned and Utilities test data exists,"1. Open Shop Floor.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00750,SAP Ph-II,PP,Shop Floor,Utilities,Order -> Delivery -> Billing -> Accounting,UI,Escalate Utilities SAP Shop Floor,SAP access provisioned and Utilities test data exists,"1. Open Shop Floor.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00751,SAP Ph-II,PP,Shop Floor,CPG,Create -> Approve -> Post -> Report,Functional,Reject CPG SAP Shop Floor,SAP access provisioned and CPG test data exists,"1. Open Shop Floor.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00752,SAP Ph-II,PP,Shop Floor,CPG,Plan -> Execute -> Verify -> Close,Security,Create CPG SAP Shop Floor,SAP access provisioned and CPG test data exists,"1. Open Shop Floor.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00753,SAP Ph-II,PP,Shop Floor,CPG,Request -> Process -> Approve -> Complete,UI,Delete CPG SAP Shop Floor,SAP access provisioned and CPG test data exists,"1. Open Shop Floor.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00754,SAP Ph-II,PP,Shop Floor,CPG,Master Data -> Transaction -> Settlement -> Analytics,Functional,Archive CPG SAP Shop Floor,SAP access provisioned and CPG test data exists,"1. Open Shop Floor.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00755,SAP Ph-II,PP,Shop Floor,CPG,Order -> Delivery -> Billing -> Accounting,UI,Search CPG SAP Shop Floor,SAP access provisioned and CPG test data exists,"1. Open Shop Floor.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00756,SAP Ph-II,PP,Shop Floor,Public Sector,Create -> Approve -> Post -> Report,Workflow,Approve Public Sector SAP Shop Floor,SAP access provisioned and Public Sector test data exists,"1. Open Shop Floor.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00757,SAP Ph-II,PP,Shop Floor,Public Sector,Plan -> Execute -> Verify -> Close,Regression,Archive Public Sector SAP Shop Floor,SAP access provisioned and Public Sector test data exists,"1. Open Shop Floor.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00758,SAP Ph-II,PP,Shop Floor,Public Sector,Request -> Process -> Approve -> Complete,Regression,Submit Public Sector SAP Shop Floor,SAP access provisioned and Public Sector test data exists,"1. Open Shop Floor.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00759,SAP Ph-II,PP,Shop Floor,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Archive Public Sector SAP Shop Floor,SAP access provisioned and Public Sector test data exists,"1. Open Shop Floor.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00760,SAP Ph-II,PP,Shop Floor,Public Sector,Order -> Delivery -> Billing -> Accounting,Workflow,Route Public Sector SAP Shop Floor,SAP access provisioned and Public Sector test data exists,"1. Open Shop Floor.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00761,SAP Ph-II,PP,MRP,Manufacturing,Create -> Approve -> Post -> Report,Integration,Validate Manufacturing SAP MRP,SAP access provisioned and Manufacturing test data exists,"1. Open MRP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00762,SAP Ph-II,PP,MRP,Manufacturing,Plan -> Execute -> Verify -> Close,Functional,Submit Manufacturing SAP MRP,SAP access provisioned and Manufacturing test data exists,"1. Open MRP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00763,SAP Ph-II,PP,MRP,Manufacturing,Request -> Process -> Approve -> Complete,Performance,Approve Manufacturing SAP MRP,SAP access provisioned and Manufacturing test data exists,"1. Open MRP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00764,SAP Ph-II,PP,MRP,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,Integration,Validate Manufacturing SAP MRP,SAP access provisioned and Manufacturing test data exists,"1. Open MRP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00765,SAP Ph-II,PP,MRP,Manufacturing,Order -> Delivery -> Billing -> Accounting,Regression,Submit Manufacturing SAP MRP,SAP access provisioned and Manufacturing test data exists,"1. Open MRP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00766,SAP Ph-II,PP,MRP,Retail,Create -> Approve -> Post -> Report,Security,Route Retail SAP MRP,SAP access provisioned and Retail test data exists,"1. Open MRP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00767,SAP Ph-II,PP,MRP,Retail,Plan -> Execute -> Verify -> Close,Regression,Update Retail SAP MRP,SAP access provisioned and Retail test data exists,"1. Open MRP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00768,SAP Ph-II,PP,MRP,Retail,Request -> Process -> Approve -> Complete,UI,Clone Retail SAP MRP,SAP access provisioned and Retail test data exists,"1. Open MRP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00769,SAP Ph-II,PP,MRP,Retail,Master Data -> Transaction -> Settlement -> Analytics,Performance,Update Retail SAP MRP,SAP access provisioned and Retail test data exists,"1. Open MRP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00770,SAP Ph-II,PP,MRP,Retail,Order -> Delivery -> Billing -> Accounting,UI,Validate Retail SAP MRP,SAP access provisioned and Retail test data exists,"1. Open MRP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00771,SAP Ph-II,PP,MRP,Pharma,Create -> Approve -> Post -> Report,UI,Route Pharma SAP MRP,SAP access provisioned and Pharma test data exists,"1. Open MRP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00772,SAP Ph-II,PP,MRP,Pharma,Plan -> Execute -> Verify -> Close,Workflow,Edit Pharma SAP MRP,SAP access provisioned and Pharma test data exists,"1. Open MRP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00773,SAP Ph-II,PP,MRP,Pharma,Request -> Process -> Approve -> Complete,Security,Clone Pharma SAP MRP,SAP access provisioned and Pharma test data exists,"1. Open MRP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00774,SAP Ph-II,PP,MRP,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Functional,Approve Pharma SAP MRP,SAP access provisioned and Pharma test data exists,"1. Open MRP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00775,SAP Ph-II,PP,MRP,Pharma,Order -> Delivery -> Billing -> Accounting,Regression,Route Pharma SAP MRP,SAP access provisioned and Pharma test data exists,"1. Open MRP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00776,SAP Ph-II,PP,MRP,Automotive,Create -> Approve -> Post -> Report,Functional,Update Automotive SAP MRP,SAP access provisioned and Automotive test data exists,"1. Open MRP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00777,SAP Ph-II,PP,MRP,Automotive,Plan -> Execute -> Verify -> Close,Performance,Reject Automotive SAP MRP,SAP access provisioned and Automotive test data exists,"1. Open MRP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00778,SAP Ph-II,PP,MRP,Automotive,Request -> Process -> Approve -> Complete,Security,Update Automotive SAP MRP,SAP access provisioned and Automotive test data exists,"1. Open MRP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00779,SAP Ph-II,PP,MRP,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Functional,Archive Automotive SAP MRP,SAP access provisioned and Automotive test data exists,"1. Open MRP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00780,SAP Ph-II,PP,MRP,Automotive,Order -> Delivery -> Billing -> Accounting,Workflow,Restore Automotive SAP MRP,SAP access provisioned and Automotive test data exists,"1. Open MRP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00781,SAP Ph-II,PP,MRP,Banking,Create -> Approve -> Post -> Report,UI,Update Banking SAP MRP,SAP access provisioned and Banking test data exists,"1. Open MRP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00782,SAP Ph-II,PP,MRP,Banking,Plan -> Execute -> Verify -> Close,UI,Approve Banking SAP MRP,SAP access provisioned and Banking test data exists,"1. Open MRP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00783,SAP Ph-II,PP,MRP,Banking,Request -> Process -> Approve -> Complete,Performance,Archive Banking SAP MRP,SAP access provisioned and Banking test data exists,"1. Open MRP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00784,SAP Ph-II,PP,MRP,Banking,Master Data -> Transaction -> Settlement -> Analytics,Performance,Search Banking SAP MRP,SAP access provisioned and Banking test data exists,"1. Open MRP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00785,SAP Ph-II,PP,MRP,Banking,Order -> Delivery -> Billing -> Accounting,Regression,Escalate Banking SAP MRP,SAP access provisioned and Banking test data exists,"1. Open MRP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00786,SAP Ph-II,PP,MRP,Utilities,Create -> Approve -> Post -> Report,Workflow,Archive Utilities SAP MRP,SAP access provisioned and Utilities test data exists,"1. Open MRP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00787,SAP Ph-II,PP,MRP,Utilities,Plan -> Execute -> Verify -> Close,UI,Clone Utilities SAP MRP,SAP access provisioned and Utilities test data exists,"1. Open MRP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00788,SAP Ph-II,PP,MRP,Utilities,Request -> Process -> Approve -> Complete,Functional,Edit Utilities SAP MRP,SAP access provisioned and Utilities test data exists,"1. Open MRP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00789,SAP Ph-II,PP,MRP,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Integration,Approve Utilities SAP MRP,SAP access provisioned and Utilities test data exists,"1. Open MRP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00790,SAP Ph-II,PP,MRP,Utilities,Order -> Delivery -> Billing -> Accounting,Security,Restore Utilities SAP MRP,SAP access provisioned and Utilities test data exists,"1. Open MRP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00791,SAP Ph-II,PP,MRP,CPG,Create -> Approve -> Post -> Report,Performance,Archive CPG SAP MRP,SAP access provisioned and CPG test data exists,"1. Open MRP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00792,SAP Ph-II,PP,MRP,CPG,Plan -> Execute -> Verify -> Close,Functional,Create CPG SAP MRP,SAP access provisioned and CPG test data exists,"1. Open MRP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00793,SAP Ph-II,PP,MRP,CPG,Request -> Process -> Approve -> Complete,Regression,Clone CPG SAP MRP,SAP access provisioned and CPG test data exists,"1. Open MRP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00794,SAP Ph-II,PP,MRP,CPG,Master Data -> Transaction -> Settlement -> Analytics,Integration,Search CPG SAP MRP,SAP access provisioned and CPG test data exists,"1. Open MRP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00795,SAP Ph-II,PP,MRP,CPG,Order -> Delivery -> Billing -> Accounting,Functional,Submit CPG SAP MRP,SAP access provisioned and CPG test data exists,"1. Open MRP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00796,SAP Ph-II,PP,MRP,Public Sector,Create -> Approve -> Post -> Report,Performance,Restore Public Sector SAP MRP,SAP access provisioned and Public Sector test data exists,"1. Open MRP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00797,SAP Ph-II,PP,MRP,Public Sector,Plan -> Execute -> Verify -> Close,Regression,Restore Public Sector SAP MRP,SAP access provisioned and Public Sector test data exists,"1. Open MRP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
