Test Case ID,Suite,Function,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SAP-MM-00488,SAP Ph-II,MM,Purchasing,Retail,Request -> Process -> Approve -> Complete,UI,Search Retail SAP Purchasing,SAP access provisioned and Retail test data exists,"1. Open Purchasing.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00489,SAP Ph-II,MM,Purchasing,Retail,Master Data -> Transaction -> Settlement -> Analytics,Performance,Archive Retail SAP Purchasing,SAP access provisioned and Retail test data exists,"1. Open Purchasing.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00490,SAP Ph-II,MM,Purchasing,Retail,Order -> Delivery -> Billing -> Accounting,Functional,Reject Retail SAP Purchasing,SAP access provisioned and Retail test data exists,"1. Open Purchasing.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00491,SAP Ph-II,MM,Purchasing,Pharma,Create -> Approve -> Post -> Report,UI,Edit Pharma SAP Purchasing,SAP access provisioned and Pharma test data exists,"1. Open Purchasing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00492,SAP Ph-II,MM,Purchasing,Pharma,Plan -> Execute -> Verify -> Close,Integration,Escalate Pharma SAP Purchasing,SAP access provisioned and Pharma test data exists,"1. Open Purchasing.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00493,SAP Ph-II,MM,Purchasing,Pharma,Request -> Process -> Approve -> Complete,Integration,Escalate Pharma SAP Purchasing,SAP access provisioned and Pharma test data exists,"1. Open Purchasing.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00494,SAP Ph-II,MM,Purchasing,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Regression,Validate Pharma SAP Purchasing,SAP access provisioned and Pharma test data exists,"1. Open Purchasing.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00495,SAP Ph-II,MM,Purchasing,Pharma,Order -> Delivery -> Billing -> Accounting,Integration,Reject Pharma SAP Purchasing,SAP access provisioned and Pharma test data exists,"1. Open Purchasing.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00496,SAP Ph-II,MM,Purchasing,Automotive,Create -> Approve -> Post -> Report,Integration,Clone Automotive SAP Purchasing,SAP access provisioned and Automotive test data exists,"1. Open Purchasing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00497,SAP Ph-II,MM,Purchasing,Automotive,Plan -> Execute -> Verify -> Close,Workflow,Delete Automotive SAP Purchasing,SAP access provisioned and Automotive test data exists,"1. Open Purchasing.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00498,SAP Ph-II,MM,Purchasing,Automotive,Request -> Process -> Approve -> Complete,Performance,Edit Automotive SAP Purchasing,SAP access provisioned and Automotive test data exists,"1. Open Purchasing.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00499,SAP Ph-II,MM,Purchasing,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Functional,Search Automotive SAP Purchasing,SAP access provisioned and Automotive test data exists,"1. Open Purchasing.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00500,SAP Ph-II,MM,Purchasing,Automotive,Order -> Delivery -> Billing -> Accounting,Workflow,Submit Automotive SAP Purchasing,SAP access provisioned and Automotive test data exists,"1. Open Purchasing.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00501,SAP Ph-II,MM,Purchasing,Banking,Create -> Approve -> Post -> Report,Performance,Create Banking SAP Purchasing,SAP access provisioned and Banking test data exists,"1. Open Purchasing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00502,SAP Ph-II,MM,Purchasing,Banking,Plan -> Execute -> Verify -> Close,Performance,Edit Banking SAP Purchasing,SAP access provisioned and Banking test data exists,"1. Open Purchasing.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00503,SAP Ph-II,MM,Purchasing,Banking,Request -> Process -> Approve -> Complete,UI,Archive Banking SAP Purchasing,SAP access provisioned and Banking test data exists,"1. Open Purchasing.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00504,SAP Ph-II,MM,Purchasing,Banking,Master Data -> Transaction -> Settlement -> Analytics,Integration,Submit Banking SAP Purchasing,SAP access provisioned and Banking test data exists,"1. Open Purchasing.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00505,SAP Ph-II,MM,Purchasing,Banking,Order -> Delivery -> Billing -> Accounting,Security,Validate Banking SAP Purchasing,SAP access provisioned and Banking test data exists,"1. Open Purchasing.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00506,SAP Ph-II,MM,Purchasing,Utilities,Create -> Approve -> Post -> Report,UI,Escalate Utilities SAP Purchasing,SAP access provisioned and Utilities test data exists,"1. Open Purchasing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00507,SAP Ph-II,MM,Purchasing,Utilities,Plan -> Execute -> Verify -> Close,Security,Reject Utilities SAP Purchasing,SAP access provisioned and Utilities test data exists,"1. Open Purchasing.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00508,SAP Ph-II,MM,Purchasing,Utilities,Request -> Process -> Approve -> Complete,Performance,Edit Utilities SAP Purchasing,SAP access provisioned and Utilities test data exists,"1. Open Purchasing.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00509,SAP Ph-II,MM,Purchasing,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Integration,Escalate Utilities SAP Purchasing,SAP access provisioned and Utilities test data exists,"1. Open Purchasing.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00510,SAP Ph-II,MM,Purchasing,Utilities,Order -> Delivery -> Billing -> Accounting,Workflow,Clone Utilities SAP Purchasing,SAP access provisioned and Utilities test data exists,"1. Open Purchasing.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00511,SAP Ph-II,MM,Purchasing,CPG,Create -> Approve -> Post -> Report,Performance,Edit CPG SAP Purchasing,SAP access provisioned and CPG test data exists,"1. Open Purchasing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00512,SAP Ph-II,MM,Purchasing,CPG,Plan -> Execute -> Verify -> Close,Workflow,Submit CPG SAP Purchasing,SAP access provisioned and CPG test data exists,"1. Open Purchasing.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00513,SAP Ph-II,MM,Purchasing,CPG,Request -> Process -> Approve -> Complete,Integration,Update CPG SAP Purchasing,SAP access provisioned and CPG test data exists,"1. Open Purchasing.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00514,SAP Ph-II,MM,Purchasing,CPG,Master Data -> Transaction -> Settlement -> Analytics,Security,Validate CPG SAP Purchasing,SAP access provisioned and CPG test data exists,"1. Open Purchasing.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00515,SAP Ph-II,MM,Purchasing,CPG,Order -> Delivery -> Billing -> Accounting,Functional,Approve CPG SAP Purchasing,SAP access provisioned and CPG test data exists,"1. Open Purchasing.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00516,SAP Ph-II,MM,Purchasing,Public Sector,Create -> Approve -> Post -> Report,Integration,Update Public Sector SAP Purchasing,SAP access provisioned and Public Sector test data exists,"1. Open Purchasing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00517,SAP Ph-II,MM,Purchasing,Public Sector,Plan -> Execute -> Verify -> Close,Performance,Route Public Sector SAP Purchasing,SAP access provisioned and Public Sector test data exists,"1. Open Purchasing.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00518,SAP Ph-II,MM,Purchasing,Public Sector,Request -> Process -> Approve -> Complete,Workflow,Restore Public Sector SAP Purchasing,SAP access provisioned and Public Sector test data exists,"1. Open Purchasing.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00519,SAP Ph-II,MM,Purchasing,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,Regression,Archive Public Sector SAP Purchasing,SAP access provisioned and Public Sector test data exists,"1. Open Purchasing.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00520,SAP Ph-II,MM,Purchasing,Public Sector,Order -> Delivery -> Billing -> Accounting,Integration,Escalate Public Sector SAP Purchasing,SAP access provisioned and Public Sector test data exists,"1. Open Purchasing.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00521,SAP Ph-II,MM,Inventory,Manufacturing,Create -> Approve -> Post -> Report,Functional,Delete Manufacturing SAP Inventory,SAP access provisioned and Manufacturing test data exists,"1. Open Inventory.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00522,SAP Ph-II,MM,Inventory,Manufacturing,Plan -> Execute -> Verify -> Close,Workflow,Edit Manufacturing SAP Inventory,SAP access provisioned and Manufacturing test data exists,"1. Open Inventory.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00523,SAP Ph-II,MM,Inventory,Manufacturing,Request -> Process -> Approve -> Complete,Performance,Escalate Manufacturing SAP Inventory,SAP access provisioned and Manufacturing test data exists,"1. Open Inventory.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00524,SAP Ph-II,MM,Inventory,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,UI,Approve Manufacturing SAP Inventory,SAP access provisioned and Manufacturing test data exists,"1. Open Inventory.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00525,SAP Ph-II,MM,Inventory,Manufacturing,Order -> Delivery -> Billing -> Accounting,Regression,Submit Manufacturing SAP Inventory,SAP access provisioned and Manufacturing test data exists,"1. Open Inventory.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00526,SAP Ph-II,MM,Inventory,Retail,Create -> Approve -> Post -> Report,Integration,Create Retail SAP Inventory,SAP access provisioned and Retail test data exists,"1. Open Inventory.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00527,SAP Ph-II,MM,Inventory,Retail,Plan -> Execute -> Verify -> Close,UI,Delete Retail SAP Inventory,SAP access provisioned and Retail test data exists,"1. Open Inventory.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00528,SAP Ph-II,MM,Inventory,Retail,Request -> Process -> Approve -> Complete,Regression,Create Retail SAP Inventory,SAP access provisioned and Retail test data exists,"1. Open Inventory.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00529,SAP Ph-II,MM,Inventory,Retail,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Create Retail SAP Inventory,SAP access provisioned and Retail test data exists,"1. Open Inventory.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00530,SAP Ph-II,MM,Inventory,Retail,Order -> Delivery -> Billing -> Accounting,Security,Delete Retail SAP Inventory,SAP access provisioned and Retail test data exists,"1. Open Inventory.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00531,SAP Ph-II,MM,Inventory,Pharma,Create -> Approve -> Post -> Report,Functional,Approve Pharma SAP Inventory,SAP access provisioned and Pharma test data exists,"1. Open Inventory.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00532,SAP Ph-II,MM,Inventory,Pharma,Plan -> Execute -> Verify -> Close,Security,Delete Pharma SAP Inventory,SAP access provisioned and Pharma test data exists,"1. Open Inventory.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00533,SAP Ph-II,MM,Inventory,Pharma,Request -> Process -> Approve -> Complete,Performance,Submit Pharma SAP Inventory,SAP access provisioned and Pharma test data exists,"1. Open Inventory.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00534,SAP Ph-II,MM,Inventory,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Security,Archive Pharma SAP Inventory,SAP access provisioned and Pharma test data exists,"1. Open Inventory.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00535,SAP Ph-II,MM,Inventory,Pharma,Order -> Delivery -> Billing -> Accounting,UI,Search Pharma SAP Inventory,SAP access provisioned and Pharma test data exists,"1. Open Inventory.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00536,SAP Ph-II,MM,Inventory,Automotive,Create -> Approve -> Post -> Report,Integration,Route Automotive SAP Inventory,SAP access provisioned and Automotive test data exists,"1. Open Inventory.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00537,SAP Ph-II,MM,Inventory,Automotive,Plan -> Execute -> Verify -> Close,Regression,Approve Automotive SAP Inventory,SAP access provisioned and Automotive test data exists,"1. Open Inventory.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00538,SAP Ph-II,MM,Inventory,Automotive,Request -> Process -> Approve -> Complete,Integration,Update Automotive SAP Inventory,SAP access provisioned and Automotive test data exists,"1. Open Inventory.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00539,SAP Ph-II,MM,Inventory,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Regression,Delete Automotive SAP Inventory,SAP access provisioned and Automotive test data exists,"1. Open Inventory.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00540,SAP Ph-II,MM,Inventory,Automotive,Order -> Delivery -> Billing -> Accounting,Integration,Route Automotive SAP Inventory,SAP access provisioned and Automotive test data exists,"1. Open Inventory.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00541,SAP Ph-II,MM,Inventory,Banking,Create -> Approve -> Post -> Report,Security,Validate Banking SAP Inventory,SAP access provisioned and Banking test data exists,"1. Open Inventory.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00542,SAP Ph-II,MM,Inventory,Banking,Plan -> Execute -> Verify -> Close,Security,Submit Banking SAP Inventory,SAP access provisioned and Banking test data exists,"1. Open Inventory.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00543,SAP Ph-II,MM,Inventory,Banking,Request -> Process -> Approve -> Complete,Security,Search Banking SAP Inventory,SAP access provisioned and Banking test data exists,"1. Open Inventory.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
