Test Case ID,Platform,Suite,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
VV-MED-00990,Veeva,Medical,Approved Email,Manufacturing,Content -> Approval -> HCP Delivery -> Analytics,Workflow,Update Manufacturing Veeva Approved Email,User has Veeva access and Manufacturing data is available,"1. Open Approved Email.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00991,Veeva,Medical,Content Management,Pharma,Setup -> Review -> Approve -> Publish -> Archive,Workflow,Archive Pharma Veeva Content Management,User has Veeva access and Pharma data is available,"1. Open Content Management.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Low,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00992,Veeva,Medical,Content Management,Pharma,Create -> Submit -> Approve -> Release -> Monitor,Performance,Search Pharma Veeva Content Management,User has Veeva access and Pharma data is available,"1. Open Content Management.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00993,Veeva,Medical,Content Management,Pharma,Author -> Review -> Sign -> Distribute -> Track,Workflow,Approve Pharma Veeva Content Management,User has Veeva access and Pharma data is available,"1. Open Content Management.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00994,Veeva,Medical,Content Management,Pharma,Plan -> Execute -> Verify -> Close -> Audit,Accessibility,Archive Pharma Veeva Content Management,User has Veeva access and Pharma data is available,"1. Open Content Management.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00995,Veeva,Medical,Content Management,Pharma,Content -> Approval -> HCP Delivery -> Analytics,Security,Search Pharma Veeva Content Management,User has Veeva access and Pharma data is available,"1. Open Content Management.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00996,Veeva,Medical,Content Management,Biotech,Setup -> Review -> Approve -> Publish -> Archive,Regression,Validate Biotech Veeva Content Management,User has Veeva access and Biotech data is available,"1. Open Content Management.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00997,Veeva,Medical,Content Management,Biotech,Create -> Submit -> Approve -> Release -> Monitor,Integration,Approve Biotech Veeva Content Management,User has Veeva access and Biotech data is available,"1. Open Content Management.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00998,Veeva,Medical,Content Management,Biotech,Author -> Review -> Sign -> Distribute -> Track,Security,Reject Biotech Veeva Content Management,User has Veeva access and Biotech data is available,"1. Open Content Management.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00999,Veeva,Medical,Content Management,Biotech,Plan -> Execute -> Verify -> Close -> Audit,Security,Restore Biotech Veeva Content Management,User has Veeva access and Biotech data is available,"1. Open Content Management.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01000,Veeva,Medical,Content Management,Biotech,Content -> Approval -> HCP Delivery -> Analytics,Functional,Delete Biotech Veeva Content Management,User has Veeva access and Biotech data is available,"1. Open Content Management.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01001,Veeva,Medical,Content Management,Medical Devices,Setup -> Review -> Approve -> Publish -> Archive,Accessibility,Route Medical Devices Veeva Content Management,User has Veeva access and Medical Devices data is available,"1. Open Content Management.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Low,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01002,Veeva,Medical,Content Management,Medical Devices,Create -> Submit -> Approve -> Release -> Monitor,Performance,Submit Medical Devices Veeva Content Management,User has Veeva access and Medical Devices data is available,"1. Open Content Management.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01003,Veeva,Medical,Content Management,Medical Devices,Author -> Review -> Sign -> Distribute -> Track,Security,Escalate Medical Devices Veeva Content Management,User has Veeva access and Medical Devices data is available,"1. Open Content Management.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01004,Veeva,Medical,Content Management,Medical Devices,Plan -> Execute -> Verify -> Close -> Audit,Performance,Update Medical Devices Veeva Content Management,User has Veeva access and Medical Devices data is available,"1. Open Content Management.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01005,Veeva,Medical,Content Management,Medical Devices,Content -> Approval -> HCP Delivery -> Analytics,UI,Submit Medical Devices Veeva Content Management,User has Veeva access and Medical Devices data is available,"1. Open Content Management.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01006,Veeva,Medical,Content Management,Consumer Health,Setup -> Review -> Approve -> Publish -> Archive,Data Migration,Search Consumer Health Veeva Content Management,User has Veeva access and Consumer Health data is available,"1. Open Content Management.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01007,Veeva,Medical,Content Management,Consumer Health,Create -> Submit -> Approve -> Release -> Monitor,Integration,Validate Consumer Health Veeva Content Management,User has Veeva access and Consumer Health data is available,"1. Open Content Management.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01008,Veeva,Medical,Content Management,Consumer Health,Author -> Review -> Sign -> Distribute -> Track,UI,Archive Consumer Health Veeva Content Management,User has Veeva access and Consumer Health data is available,"1. Open Content Management.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01009,Veeva,Medical,Content Management,Consumer Health,Plan -> Execute -> Verify -> Close -> Audit,Functional,Edit Consumer Health Veeva Content Management,User has Veeva access and Consumer Health data is available,"1. Open Content Management.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01010,Veeva,Medical,Content Management,Consumer Health,Content -> Approval -> HCP Delivery -> Analytics,Accessibility,Search Consumer Health Veeva Content Management,User has Veeva access and Consumer Health data is available,"1. Open Content Management.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01011,Veeva,Medical,Content Management,CRO,Setup -> Review -> Approve -> Publish -> Archive,Security,Update CRO Veeva Content Management,User has Veeva access and CRO data is available,"1. Open Content Management.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Low,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01012,Veeva,Medical,Content Management,CRO,Create -> Submit -> Approve -> Release -> Monitor,Performance,Update CRO Veeva Content Management,User has Veeva access and CRO data is available,"1. Open Content Management.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01013,Veeva,Medical,Content Management,CRO,Author -> Review -> Sign -> Distribute -> Track,Data Migration,Update CRO Veeva Content Management,User has Veeva access and CRO data is available,"1. Open Content Management.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01014,Veeva,Medical,Content Management,CRO,Plan -> Execute -> Verify -> Close -> Audit,UI,Approve CRO Veeva Content Management,User has Veeva access and CRO data is available,"1. Open Content Management.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01015,Veeva,Medical,Content Management,CRO,Content -> Approval -> HCP Delivery -> Analytics,UI,Edit CRO Veeva Content Management,User has Veeva access and CRO data is available,"1. Open Content Management.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01016,Veeva,Medical,Content Management,Manufacturing,Setup -> Review -> Approve -> Publish -> Archive,Regression,Delete Manufacturing Veeva Content Management,User has Veeva access and Manufacturing data is available,"1. Open Content Management.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01017,Veeva,Medical,Content Management,Manufacturing,Create -> Submit -> Approve -> Release -> Monitor,Regression,Search Manufacturing Veeva Content Management,User has Veeva access and Manufacturing data is available,"1. Open Content Management.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01018,Veeva,Medical,Content Management,Manufacturing,Author -> Review -> Sign -> Distribute -> Track,UI,Archive Manufacturing Veeva Content Management,User has Veeva access and Manufacturing data is available,"1. Open Content Management.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01019,Veeva,Medical,Content Management,Manufacturing,Plan -> Execute -> Verify -> Close -> Audit,Data Migration,Route Manufacturing Veeva Content Management,User has Veeva access and Manufacturing data is available,"1. Open Content Management.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01020,Veeva,Medical,Content Management,Manufacturing,Content -> Approval -> HCP Delivery -> Analytics,Accessibility,Delete Manufacturing Veeva Content Management,User has Veeva access and Manufacturing data is available,"1. Open Content Management.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01021,Veeva,Medical,MLR Review,Pharma,Setup -> Review -> Approve -> Publish -> Archive,Data Migration,Reject Pharma Veeva MLR Review,User has Veeva access and Pharma data is available,"1. Open MLR Review.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01022,Veeva,Medical,MLR Review,Pharma,Create -> Submit -> Approve -> Release -> Monitor,Regression,Edit Pharma Veeva MLR Review,User has Veeva access and Pharma data is available,"1. Open MLR Review.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01023,Veeva,Medical,MLR Review,Pharma,Author -> Review -> Sign -> Distribute -> Track,Data Migration,Reject Pharma Veeva MLR Review,User has Veeva access and Pharma data is available,"1. Open MLR Review.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01024,Veeva,Medical,MLR Review,Pharma,Plan -> Execute -> Verify -> Close -> Audit,UI,Reject Pharma Veeva MLR Review,User has Veeva access and Pharma data is available,"1. Open MLR Review.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01025,Veeva,Medical,MLR Review,Pharma,Content -> Approval -> HCP Delivery -> Analytics,Performance,Approve Pharma Veeva MLR Review,User has Veeva access and Pharma data is available,"1. Open MLR Review.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01026,Veeva,Medical,MLR Review,Biotech,Setup -> Review -> Approve -> Publish -> Archive,Accessibility,Create Biotech Veeva MLR Review,User has Veeva access and Biotech data is available,"1. Open MLR Review.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01027,Veeva,Medical,MLR Review,Biotech,Create -> Submit -> Approve -> Release -> Monitor,Regression,Update Biotech Veeva MLR Review,User has Veeva access and Biotech data is available,"1. Open MLR Review.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01028,Veeva,Medical,MLR Review,Biotech,Author -> Review -> Sign -> Distribute -> Track,Workflow,Submit Biotech Veeva MLR Review,User has Veeva access and Biotech data is available,"1. Open MLR Review.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01029,Veeva,Medical,MLR Review,Biotech,Plan -> Execute -> Verify -> Close -> Audit,Workflow,Update Biotech Veeva MLR Review,User has Veeva access and Biotech data is available,"1. Open MLR Review.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01030,Veeva,Medical,MLR Review,Biotech,Content -> Approval -> HCP Delivery -> Analytics,Regression,Archive Biotech Veeva MLR Review,User has Veeva access and Biotech data is available,"1. Open MLR Review.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01031,Veeva,Medical,MLR Review,Medical Devices,Setup -> Review -> Approve -> Publish -> Archive,Performance,Delete Medical Devices Veeva MLR Review,User has Veeva access and Medical Devices data is available,"1. Open MLR Review.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01032,Veeva,Medical,MLR Review,Medical Devices,Create -> Submit -> Approve -> Release -> Monitor,Data Migration,Edit Medical Devices Veeva MLR Review,User has Veeva access and Medical Devices data is available,"1. Open MLR Review.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01033,Veeva,Medical,MLR Review,Medical Devices,Author -> Review -> Sign -> Distribute -> Track,Workflow,Validate Medical Devices Veeva MLR Review,User has Veeva access and Medical Devices data is available,"1. Open MLR Review.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01034,Veeva,Medical,MLR Review,Medical Devices,Plan -> Execute -> Verify -> Close -> Audit,Accessibility,Restore Medical Devices Veeva MLR Review,User has Veeva access and Medical Devices data is available,"1. Open MLR Review.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01035,Veeva,Medical,MLR Review,Medical Devices,Content -> Approval -> HCP Delivery -> Analytics,Security,Restore Medical Devices Veeva MLR Review,User has Veeva access and Medical Devices data is available,"1. Open MLR Review.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01036,Veeva,Medical,MLR Review,Consumer Health,Setup -> Review -> Approve -> Publish -> Archive,Regression,Search Consumer Health Veeva MLR Review,User has Veeva access and Consumer Health data is available,"1. Open MLR Review.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01037,Veeva,Medical,MLR Review,Consumer Health,Create -> Submit -> Approve -> Release -> Monitor,UI,Reject Consumer Health Veeva MLR Review,User has Veeva access and Consumer Health data is available,"1. Open MLR Review.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01038,Veeva,Medical,MLR Review,Consumer Health,Author -> Review -> Sign -> Distribute -> Track,Accessibility,Approve Consumer Health Veeva MLR Review,User has Veeva access and Consumer Health data is available,"1. Open MLR Review.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01039,Veeva,Medical,MLR Review,Consumer Health,Plan -> Execute -> Verify -> Close -> Audit,UI,Create Consumer Health Veeva MLR Review,User has Veeva access and Consumer Health data is available,"1. Open MLR Review.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01040,Veeva,Medical,MLR Review,Consumer Health,Content -> Approval -> HCP Delivery -> Analytics,Integration,Reject Consumer Health Veeva MLR Review,User has Veeva access and Consumer Health data is available,"1. Open MLR Review.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01041,Veeva,Medical,MLR Review,CRO,Setup -> Review -> Approve -> Publish -> Archive,Workflow,Validate CRO Veeva MLR Review,User has Veeva access and CRO data is available,"1. Open MLR Review.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01042,Veeva,Medical,MLR Review,CRO,Create -> Submit -> Approve -> Release -> Monitor,Accessibility,Restore CRO Veeva MLR Review,User has Veeva access and CRO data is available,"1. Open MLR Review.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01043,Veeva,Medical,MLR Review,CRO,Author -> Review -> Sign -> Distribute -> Track,Integration,Delete CRO Veeva MLR Review,User has Veeva access and CRO data is available,"1. Open MLR Review.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01044,Veeva,Medical,MLR Review,CRO,Plan -> Execute -> Verify -> Close -> Audit,Accessibility,Validate CRO Veeva MLR Review,User has Veeva access and CRO data is available,"1. Open MLR Review.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-01045,Veeva,Medical,MLR Review,CRO,Content -> Approval -> HCP Delivery -> Analytics,Data Migration,Create CRO Veeva MLR Review,User has Veeva access and CRO data is available,"1. Open MLR Review.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
