Test Case ID,Platform,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
DYN-SAL-00983,Dynamics365,sales,Leads,Retail,Draft -> Review -> Publish -> Archive,Regression,Validate Retail Dynamics365 Leads,User has Dynamics365 access and Retail data exists,"1. Open Leads.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-00984,Dynamics365,sales,Leads,Retail,Configure -> Execute -> Verify -> Close,Regression,Submit Retail Dynamics365 Leads,User has Dynamics365 access and Retail data exists,"1. Open Leads.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-00985,Dynamics365,sales,Leads,Manufacturing,Create -> Approve -> Post -> Report,Regression,Escalate Manufacturing Dynamics365 Leads,User has Dynamics365 access and Manufacturing data exists,"1. Open Leads.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-00986,Dynamics365,sales,Leads,Manufacturing,Submit -> Validate -> Approve -> Complete,Performance,Clone Manufacturing Dynamics365 Leads,User has Dynamics365 access and Manufacturing data exists,"1. Open Leads.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-00987,Dynamics365,sales,Leads,Manufacturing,Draft -> Review -> Publish -> Archive,Integration,Create Manufacturing Dynamics365 Leads,User has Dynamics365 access and Manufacturing data exists,"1. Open Leads.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-00988,Dynamics365,sales,Leads,Manufacturing,Configure -> Execute -> Verify -> Close,Regression,Escalate Manufacturing Dynamics365 Leads,User has Dynamics365 access and Manufacturing data exists,"1. Open Leads.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-00989,Dynamics365,sales,Leads,Healthcare,Create -> Approve -> Post -> Report,UI,Submit Healthcare Dynamics365 Leads,User has Dynamics365 access and Healthcare data exists,"1. Open Leads.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-00990,Dynamics365,sales,Leads,Healthcare,Submit -> Validate -> Approve -> Complete,Accessibility,Create Healthcare Dynamics365 Leads,User has Dynamics365 access and Healthcare data exists,"1. Open Leads.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-00991,Dynamics365,sales,Leads,Healthcare,Draft -> Review -> Publish -> Archive,Functional,Clone Healthcare Dynamics365 Leads,User has Dynamics365 access and Healthcare data exists,"1. Open Leads.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-00992,Dynamics365,sales,Leads,Healthcare,Configure -> Execute -> Verify -> Close,Regression,Update Healthcare Dynamics365 Leads,User has Dynamics365 access and Healthcare data exists,"1. Open Leads.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-00993,Dynamics365,sales,Leads,Professional Services,Create -> Approve -> Post -> Report,Workflow,Route Professional Services Dynamics365 Leads,User has Dynamics365 access and Professional Services data exists,"1. Open Leads.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-00994,Dynamics365,sales,Leads,Professional Services,Submit -> Validate -> Approve -> Complete,Workflow,Create Professional Services Dynamics365 Leads,User has Dynamics365 access and Professional Services data exists,"1. Open Leads.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-00995,Dynamics365,sales,Leads,Professional Services,Draft -> Review -> Publish -> Archive,Security,Restore Professional Services Dynamics365 Leads,User has Dynamics365 access and Professional Services data exists,"1. Open Leads.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-00996,Dynamics365,sales,Leads,Professional Services,Configure -> Execute -> Verify -> Close,Workflow,Route Professional Services Dynamics365 Leads,User has Dynamics365 access and Professional Services data exists,"1. Open Leads.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-00997,Dynamics365,sales,Leads,Public Sector,Create -> Approve -> Post -> Report,Performance,Search Public Sector Dynamics365 Leads,User has Dynamics365 access and Public Sector data exists,"1. Open Leads.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-00998,Dynamics365,sales,Leads,Public Sector,Submit -> Validate -> Approve -> Complete,Performance,Update Public Sector Dynamics365 Leads,User has Dynamics365 access and Public Sector data exists,"1. Open Leads.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-00999,Dynamics365,sales,Leads,Public Sector,Draft -> Review -> Publish -> Archive,Security,Edit Public Sector Dynamics365 Leads,User has Dynamics365 access and Public Sector data exists,"1. Open Leads.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01000,Dynamics365,sales,Leads,Public Sector,Configure -> Execute -> Verify -> Close,Workflow,Update Public Sector Dynamics365 Leads,User has Dynamics365 access and Public Sector data exists,"1. Open Leads.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01001,Dynamics365,sales,Leads,Finance,Create -> Approve -> Post -> Report,Integration,Approve Finance Dynamics365 Leads,User has Dynamics365 access and Finance data exists,"1. Open Leads.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01002,Dynamics365,sales,Leads,Finance,Submit -> Validate -> Approve -> Complete,Security,Restore Finance Dynamics365 Leads,User has Dynamics365 access and Finance data exists,"1. Open Leads.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01003,Dynamics365,sales,Leads,Finance,Draft -> Review -> Publish -> Archive,Functional,Restore Finance Dynamics365 Leads,User has Dynamics365 access and Finance data exists,"1. Open Leads.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01004,Dynamics365,sales,Leads,Finance,Configure -> Execute -> Verify -> Close,Regression,Clone Finance Dynamics365 Leads,User has Dynamics365 access and Finance data exists,"1. Open Leads.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01005,Dynamics365,sales,Leads,Technology,Create -> Approve -> Post -> Report,Integration,Create Technology Dynamics365 Leads,User has Dynamics365 access and Technology data exists,"1. Open Leads.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01006,Dynamics365,sales,Leads,Technology,Submit -> Validate -> Approve -> Complete,Functional,Search Technology Dynamics365 Leads,User has Dynamics365 access and Technology data exists,"1. Open Leads.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01007,Dynamics365,sales,Leads,Technology,Draft -> Review -> Publish -> Archive,Security,Route Technology Dynamics365 Leads,User has Dynamics365 access and Technology data exists,"1. Open Leads.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01008,Dynamics365,sales,Leads,Technology,Configure -> Execute -> Verify -> Close,Integration,Edit Technology Dynamics365 Leads,User has Dynamics365 access and Technology data exists,"1. Open Leads.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01009,Dynamics365,sales,Opportunities,Retail,Create -> Approve -> Post -> Report,UI,Update Retail Dynamics365 Opportunities,User has Dynamics365 access and Retail data exists,"1. Open Opportunities.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01010,Dynamics365,sales,Opportunities,Retail,Submit -> Validate -> Approve -> Complete,Workflow,Archive Retail Dynamics365 Opportunities,User has Dynamics365 access and Retail data exists,"1. Open Opportunities.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01011,Dynamics365,sales,Opportunities,Retail,Draft -> Review -> Publish -> Archive,Integration,Approve Retail Dynamics365 Opportunities,User has Dynamics365 access and Retail data exists,"1. Open Opportunities.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01012,Dynamics365,sales,Opportunities,Retail,Configure -> Execute -> Verify -> Close,Regression,Approve Retail Dynamics365 Opportunities,User has Dynamics365 access and Retail data exists,"1. Open Opportunities.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01013,Dynamics365,sales,Opportunities,Manufacturing,Create -> Approve -> Post -> Report,Integration,Restore Manufacturing Dynamics365 Opportunities,User has Dynamics365 access and Manufacturing data exists,"1. Open Opportunities.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01014,Dynamics365,sales,Opportunities,Manufacturing,Submit -> Validate -> Approve -> Complete,Regression,Archive Manufacturing Dynamics365 Opportunities,User has Dynamics365 access and Manufacturing data exists,"1. Open Opportunities.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01015,Dynamics365,sales,Opportunities,Manufacturing,Draft -> Review -> Publish -> Archive,Performance,Delete Manufacturing Dynamics365 Opportunities,User has Dynamics365 access and Manufacturing data exists,"1. Open Opportunities.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01016,Dynamics365,sales,Opportunities,Manufacturing,Configure -> Execute -> Verify -> Close,Regression,Restore Manufacturing Dynamics365 Opportunities,User has Dynamics365 access and Manufacturing data exists,"1. Open Opportunities.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01017,Dynamics365,sales,Opportunities,Healthcare,Create -> Approve -> Post -> Report,Integration,Submit Healthcare Dynamics365 Opportunities,User has Dynamics365 access and Healthcare data exists,"1. Open Opportunities.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01018,Dynamics365,sales,Opportunities,Healthcare,Submit -> Validate -> Approve -> Complete,Performance,Archive Healthcare Dynamics365 Opportunities,User has Dynamics365 access and Healthcare data exists,"1. Open Opportunities.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01019,Dynamics365,sales,Opportunities,Healthcare,Draft -> Review -> Publish -> Archive,Functional,Validate Healthcare Dynamics365 Opportunities,User has Dynamics365 access and Healthcare data exists,"1. Open Opportunities.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01020,Dynamics365,sales,Opportunities,Healthcare,Configure -> Execute -> Verify -> Close,Regression,Update Healthcare Dynamics365 Opportunities,User has Dynamics365 access and Healthcare data exists,"1. Open Opportunities.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01021,Dynamics365,sales,Opportunities,Professional Services,Create -> Approve -> Post -> Report,Performance,Archive Professional Services Dynamics365 Opportunities,User has Dynamics365 access and Professional Services data exists,"1. Open Opportunities.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01022,Dynamics365,sales,Opportunities,Professional Services,Submit -> Validate -> Approve -> Complete,Functional,Edit Professional Services Dynamics365 Opportunities,User has Dynamics365 access and Professional Services data exists,"1. Open Opportunities.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01023,Dynamics365,sales,Opportunities,Professional Services,Draft -> Review -> Publish -> Archive,UI,Validate Professional Services Dynamics365 Opportunities,User has Dynamics365 access and Professional Services data exists,"1. Open Opportunities.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01024,Dynamics365,sales,Opportunities,Professional Services,Configure -> Execute -> Verify -> Close,Security,Reject Professional Services Dynamics365 Opportunities,User has Dynamics365 access and Professional Services data exists,"1. Open Opportunities.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01025,Dynamics365,sales,Opportunities,Public Sector,Create -> Approve -> Post -> Report,Functional,Escalate Public Sector Dynamics365 Opportunities,User has Dynamics365 access and Public Sector data exists,"1. Open Opportunities.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01026,Dynamics365,sales,Opportunities,Public Sector,Submit -> Validate -> Approve -> Complete,Accessibility,Route Public Sector Dynamics365 Opportunities,User has Dynamics365 access and Public Sector data exists,"1. Open Opportunities.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01027,Dynamics365,sales,Opportunities,Public Sector,Draft -> Review -> Publish -> Archive,Regression,Restore Public Sector Dynamics365 Opportunities,User has Dynamics365 access and Public Sector data exists,"1. Open Opportunities.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01028,Dynamics365,sales,Opportunities,Public Sector,Configure -> Execute -> Verify -> Close,Security,Submit Public Sector Dynamics365 Opportunities,User has Dynamics365 access and Public Sector data exists,"1. Open Opportunities.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01029,Dynamics365,sales,Opportunities,Finance,Create -> Approve -> Post -> Report,Integration,Create Finance Dynamics365 Opportunities,User has Dynamics365 access and Finance data exists,"1. Open Opportunities.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01030,Dynamics365,sales,Opportunities,Finance,Submit -> Validate -> Approve -> Complete,Accessibility,Restore Finance Dynamics365 Opportunities,User has Dynamics365 access and Finance data exists,"1. Open Opportunities.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01031,Dynamics365,sales,Opportunities,Finance,Draft -> Review -> Publish -> Archive,Functional,Search Finance Dynamics365 Opportunities,User has Dynamics365 access and Finance data exists,"1. Open Opportunities.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01032,Dynamics365,sales,Opportunities,Finance,Configure -> Execute -> Verify -> Close,Integration,Escalate Finance Dynamics365 Opportunities,User has Dynamics365 access and Finance data exists,"1. Open Opportunities.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01033,Dynamics365,sales,Opportunities,Technology,Create -> Approve -> Post -> Report,UI,Clone Technology Dynamics365 Opportunities,User has Dynamics365 access and Technology data exists,"1. Open Opportunities.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01034,Dynamics365,sales,Opportunities,Technology,Submit -> Validate -> Approve -> Complete,Security,Delete Technology Dynamics365 Opportunities,User has Dynamics365 access and Technology data exists,"1. Open Opportunities.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01035,Dynamics365,sales,Opportunities,Technology,Draft -> Review -> Publish -> Archive,Integration,Edit Technology Dynamics365 Opportunities,User has Dynamics365 access and Technology data exists,"1. Open Opportunities.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01036,Dynamics365,sales,Opportunities,Technology,Configure -> Execute -> Verify -> Close,Functional,Edit Technology Dynamics365 Opportunities,User has Dynamics365 access and Technology data exists,"1. Open Opportunities.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01037,Dynamics365,sales,Accounts,Retail,Create -> Approve -> Post -> Report,Integration,Delete Retail Dynamics365 Accounts,User has Dynamics365 access and Retail data exists,"1. Open Accounts.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01038,Dynamics365,sales,Accounts,Retail,Submit -> Validate -> Approve -> Complete,Integration,Approve Retail Dynamics365 Accounts,User has Dynamics365 access and Retail data exists,"1. Open Accounts.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01039,Dynamics365,sales,Accounts,Retail,Draft -> Review -> Publish -> Archive,Functional,Create Retail Dynamics365 Accounts,User has Dynamics365 access and Retail data exists,"1. Open Accounts.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01040,Dynamics365,sales,Accounts,Retail,Configure -> Execute -> Verify -> Close,Performance,Submit Retail Dynamics365 Accounts,User has Dynamics365 access and Retail data exists,"1. Open Accounts.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SAL-01041,Dynamics365,sales,Accounts,Manufacturing,Create -> Approve -> Post -> Report,Performance,Reject Manufacturing Dynamics365 Accounts,User has Dynamics365 access and Manufacturing data exists,"1. Open Accounts.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
