Test Case ID,Suite,Function,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SAP-PM-00676,SAP Ph-II,PM,Maintenance Order,Public Sector,Create -> Approve -> Post -> Report,Integration,Delete Public Sector SAP Maintenance Order,SAP access provisioned and Public Sector test data exists,"1. Open Maintenance Order.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00677,SAP Ph-II,PM,Maintenance Order,Public Sector,Plan -> Execute -> Verify -> Close,Workflow,Create Public Sector SAP Maintenance Order,SAP access provisioned and Public Sector test data exists,"1. Open Maintenance Order.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00678,SAP Ph-II,PM,Maintenance Order,Public Sector,Request -> Process -> Approve -> Complete,Regression,Reject Public Sector SAP Maintenance Order,SAP access provisioned and Public Sector test data exists,"1. Open Maintenance Order.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00679,SAP Ph-II,PM,Maintenance Order,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,Functional,Validate Public Sector SAP Maintenance Order,SAP access provisioned and Public Sector test data exists,"1. Open Maintenance Order.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00680,SAP Ph-II,PM,Maintenance Order,Public Sector,Order -> Delivery -> Billing -> Accounting,Functional,Submit Public Sector SAP Maintenance Order,SAP access provisioned and Public Sector test data exists,"1. Open Maintenance Order.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00681,SAP Ph-II,PM,Notification,Manufacturing,Create -> Approve -> Post -> Report,Integration,Escalate Manufacturing SAP Notification,SAP access provisioned and Manufacturing test data exists,"1. Open Notification.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00682,SAP Ph-II,PM,Notification,Manufacturing,Plan -> Execute -> Verify -> Close,Functional,Approve Manufacturing SAP Notification,SAP access provisioned and Manufacturing test data exists,"1. Open Notification.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00683,SAP Ph-II,PM,Notification,Manufacturing,Request -> Process -> Approve -> Complete,Security,Escalate Manufacturing SAP Notification,SAP access provisioned and Manufacturing test data exists,"1. Open Notification.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00684,SAP Ph-II,PM,Notification,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,Integration,Delete Manufacturing SAP Notification,SAP access provisioned and Manufacturing test data exists,"1. Open Notification.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00685,SAP Ph-II,PM,Notification,Manufacturing,Order -> Delivery -> Billing -> Accounting,Regression,Submit Manufacturing SAP Notification,SAP access provisioned and Manufacturing test data exists,"1. Open Notification.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00686,SAP Ph-II,PM,Notification,Retail,Create -> Approve -> Post -> Report,Performance,Submit Retail SAP Notification,SAP access provisioned and Retail test data exists,"1. Open Notification.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00687,SAP Ph-II,PM,Notification,Retail,Plan -> Execute -> Verify -> Close,Integration,Update Retail SAP Notification,SAP access provisioned and Retail test data exists,"1. Open Notification.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00688,SAP Ph-II,PM,Notification,Retail,Request -> Process -> Approve -> Complete,Workflow,Reject Retail SAP Notification,SAP access provisioned and Retail test data exists,"1. Open Notification.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00689,SAP Ph-II,PM,Notification,Retail,Master Data -> Transaction -> Settlement -> Analytics,UI,Edit Retail SAP Notification,SAP access provisioned and Retail test data exists,"1. Open Notification.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00690,SAP Ph-II,PM,Notification,Retail,Order -> Delivery -> Billing -> Accounting,Workflow,Delete Retail SAP Notification,SAP access provisioned and Retail test data exists,"1. Open Notification.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00691,SAP Ph-II,PM,Notification,Pharma,Create -> Approve -> Post -> Report,Performance,Route Pharma SAP Notification,SAP access provisioned and Pharma test data exists,"1. Open Notification.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00692,SAP Ph-II,PM,Notification,Pharma,Plan -> Execute -> Verify -> Close,Performance,Update Pharma SAP Notification,SAP access provisioned and Pharma test data exists,"1. Open Notification.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00693,SAP Ph-II,PM,Notification,Pharma,Request -> Process -> Approve -> Complete,Workflow,Edit Pharma SAP Notification,SAP access provisioned and Pharma test data exists,"1. Open Notification.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00694,SAP Ph-II,PM,Notification,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Update Pharma SAP Notification,SAP access provisioned and Pharma test data exists,"1. Open Notification.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00695,SAP Ph-II,PM,Notification,Pharma,Order -> Delivery -> Billing -> Accounting,Integration,Reject Pharma SAP Notification,SAP access provisioned and Pharma test data exists,"1. Open Notification.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00696,SAP Ph-II,PM,Notification,Automotive,Create -> Approve -> Post -> Report,Workflow,Clone Automotive SAP Notification,SAP access provisioned and Automotive test data exists,"1. Open Notification.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00697,SAP Ph-II,PM,Notification,Automotive,Plan -> Execute -> Verify -> Close,Workflow,Submit Automotive SAP Notification,SAP access provisioned and Automotive test data exists,"1. Open Notification.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00698,SAP Ph-II,PM,Notification,Automotive,Request -> Process -> Approve -> Complete,UI,Search Automotive SAP Notification,SAP access provisioned and Automotive test data exists,"1. Open Notification.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00699,SAP Ph-II,PM,Notification,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Integration,Approve Automotive SAP Notification,SAP access provisioned and Automotive test data exists,"1. Open Notification.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00700,SAP Ph-II,PM,Notification,Automotive,Order -> Delivery -> Billing -> Accounting,Workflow,Create Automotive SAP Notification,SAP access provisioned and Automotive test data exists,"1. Open Notification.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00701,SAP Ph-II,PM,Notification,Banking,Create -> Approve -> Post -> Report,Integration,Search Banking SAP Notification,SAP access provisioned and Banking test data exists,"1. Open Notification.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00702,SAP Ph-II,PM,Notification,Banking,Plan -> Execute -> Verify -> Close,Performance,Restore Banking SAP Notification,SAP access provisioned and Banking test data exists,"1. Open Notification.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00703,SAP Ph-II,PM,Notification,Banking,Request -> Process -> Approve -> Complete,Regression,Approve Banking SAP Notification,SAP access provisioned and Banking test data exists,"1. Open Notification.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00704,SAP Ph-II,PM,Notification,Banking,Master Data -> Transaction -> Settlement -> Analytics,Performance,Restore Banking SAP Notification,SAP access provisioned and Banking test data exists,"1. Open Notification.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00705,SAP Ph-II,PM,Notification,Banking,Order -> Delivery -> Billing -> Accounting,Integration,Restore Banking SAP Notification,SAP access provisioned and Banking test data exists,"1. Open Notification.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00706,SAP Ph-II,PM,Notification,Utilities,Create -> Approve -> Post -> Report,Security,Escalate Utilities SAP Notification,SAP access provisioned and Utilities test data exists,"1. Open Notification.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00707,SAP Ph-II,PM,Notification,Utilities,Plan -> Execute -> Verify -> Close,Security,Delete Utilities SAP Notification,SAP access provisioned and Utilities test data exists,"1. Open Notification.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00708,SAP Ph-II,PM,Notification,Utilities,Request -> Process -> Approve -> Complete,Performance,Reject Utilities SAP Notification,SAP access provisioned and Utilities test data exists,"1. Open Notification.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00709,SAP Ph-II,PM,Notification,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Integration,Approve Utilities SAP Notification,SAP access provisioned and Utilities test data exists,"1. Open Notification.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00710,SAP Ph-II,PM,Notification,Utilities,Order -> Delivery -> Billing -> Accounting,Workflow,Escalate Utilities SAP Notification,SAP access provisioned and Utilities test data exists,"1. Open Notification.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00711,SAP Ph-II,PM,Notification,CPG,Create -> Approve -> Post -> Report,Integration,Reject CPG SAP Notification,SAP access provisioned and CPG test data exists,"1. Open Notification.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00712,SAP Ph-II,PM,Notification,CPG,Plan -> Execute -> Verify -> Close,Performance,Submit CPG SAP Notification,SAP access provisioned and CPG test data exists,"1. Open Notification.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00713,SAP Ph-II,PM,Notification,CPG,Request -> Process -> Approve -> Complete,UI,Archive CPG SAP Notification,SAP access provisioned and CPG test data exists,"1. Open Notification.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00714,SAP Ph-II,PM,Notification,CPG,Master Data -> Transaction -> Settlement -> Analytics,Integration,Restore CPG SAP Notification,SAP access provisioned and CPG test data exists,"1. Open Notification.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00715,SAP Ph-II,PM,Notification,CPG,Order -> Delivery -> Billing -> Accounting,Functional,Archive CPG SAP Notification,SAP access provisioned and CPG test data exists,"1. Open Notification.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00716,SAP Ph-II,PM,Notification,Public Sector,Create -> Approve -> Post -> Report,Integration,Submit Public Sector SAP Notification,SAP access provisioned and Public Sector test data exists,"1. Open Notification.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00717,SAP Ph-II,PM,Notification,Public Sector,Plan -> Execute -> Verify -> Close,Security,Delete Public Sector SAP Notification,SAP access provisioned and Public Sector test data exists,"1. Open Notification.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00718,SAP Ph-II,PM,Notification,Public Sector,Request -> Process -> Approve -> Complete,Performance,Submit Public Sector SAP Notification,SAP access provisioned and Public Sector test data exists,"1. Open Notification.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00719,SAP Ph-II,PM,Notification,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Delete Public Sector SAP Notification,SAP access provisioned and Public Sector test data exists,"1. Open Notification.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00720,SAP Ph-II,PM,Notification,Public Sector,Order -> Delivery -> Billing -> Accounting,Security,Archive Public Sector SAP Notification,SAP access provisioned and Public Sector test data exists,"1. Open Notification.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00721,SAP Ph-II,PM,Preventive Maintenance,Manufacturing,Create -> Approve -> Post -> Report,Functional,Reject Manufacturing SAP Preventive Maintenance,SAP access provisioned and Manufacturing test data exists,"1. Open Preventive Maintenance.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00722,SAP Ph-II,PM,Preventive Maintenance,Manufacturing,Plan -> Execute -> Verify -> Close,UI,Archive Manufacturing SAP Preventive Maintenance,SAP access provisioned and Manufacturing test data exists,"1. Open Preventive Maintenance.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00723,SAP Ph-II,PM,Preventive Maintenance,Manufacturing,Request -> Process -> Approve -> Complete,Workflow,Create Manufacturing SAP Preventive Maintenance,SAP access provisioned and Manufacturing test data exists,"1. Open Preventive Maintenance.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00724,SAP Ph-II,PM,Preventive Maintenance,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,Functional,Approve Manufacturing SAP Preventive Maintenance,SAP access provisioned and Manufacturing test data exists,"1. Open Preventive Maintenance.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00725,SAP Ph-II,PM,Preventive Maintenance,Manufacturing,Order -> Delivery -> Billing -> Accounting,Workflow,Search Manufacturing SAP Preventive Maintenance,SAP access provisioned and Manufacturing test data exists,"1. Open Preventive Maintenance.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00726,SAP Ph-II,PM,Preventive Maintenance,Retail,Create -> Approve -> Post -> Report,Workflow,Validate Retail SAP Preventive Maintenance,SAP access provisioned and Retail test data exists,"1. Open Preventive Maintenance.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00727,SAP Ph-II,PM,Preventive Maintenance,Retail,Plan -> Execute -> Verify -> Close,Functional,Edit Retail SAP Preventive Maintenance,SAP access provisioned and Retail test data exists,"1. Open Preventive Maintenance.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00728,SAP Ph-II,PM,Preventive Maintenance,Retail,Request -> Process -> Approve -> Complete,Functional,Delete Retail SAP Preventive Maintenance,SAP access provisioned and Retail test data exists,"1. Open Preventive Maintenance.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00729,SAP Ph-II,PM,Preventive Maintenance,Retail,Master Data -> Transaction -> Settlement -> Analytics,Regression,Edit Retail SAP Preventive Maintenance,SAP access provisioned and Retail test data exists,"1. Open Preventive Maintenance.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00730,SAP Ph-II,PM,Preventive Maintenance,Retail,Order -> Delivery -> Billing -> Accounting,Integration,Clone Retail SAP Preventive Maintenance,SAP access provisioned and Retail test data exists,"1. Open Preventive Maintenance.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00731,SAP Ph-II,PM,Preventive Maintenance,Pharma,Create -> Approve -> Post -> Report,Regression,Clone Pharma SAP Preventive Maintenance,SAP access provisioned and Pharma test data exists,"1. Open Preventive Maintenance.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
