Test Case ID,Suite,Function,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SAP-SD-00524,SAP Ph-II,SD,Pricing,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,UI,Archive Manufacturing SAP Pricing,SAP access provisioned and Manufacturing test data exists,"1. Open Pricing.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00525,SAP Ph-II,SD,Pricing,Manufacturing,Order -> Delivery -> Billing -> Accounting,Functional,Reject Manufacturing SAP Pricing,SAP access provisioned and Manufacturing test data exists,"1. Open Pricing.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00526,SAP Ph-II,SD,Pricing,Retail,Create -> Approve -> Post -> Report,Workflow,Validate Retail SAP Pricing,SAP access provisioned and Retail test data exists,"1. Open Pricing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00527,SAP Ph-II,SD,Pricing,Retail,Plan -> Execute -> Verify -> Close,Performance,Reject Retail SAP Pricing,SAP access provisioned and Retail test data exists,"1. Open Pricing.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00528,SAP Ph-II,SD,Pricing,Retail,Request -> Process -> Approve -> Complete,Regression,Route Retail SAP Pricing,SAP access provisioned and Retail test data exists,"1. Open Pricing.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00529,SAP Ph-II,SD,Pricing,Retail,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Create Retail SAP Pricing,SAP access provisioned and Retail test data exists,"1. Open Pricing.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00530,SAP Ph-II,SD,Pricing,Retail,Order -> Delivery -> Billing -> Accounting,UI,Edit Retail SAP Pricing,SAP access provisioned and Retail test data exists,"1. Open Pricing.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00531,SAP Ph-II,SD,Pricing,Pharma,Create -> Approve -> Post -> Report,Functional,Create Pharma SAP Pricing,SAP access provisioned and Pharma test data exists,"1. Open Pricing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00532,SAP Ph-II,SD,Pricing,Pharma,Plan -> Execute -> Verify -> Close,Security,Route Pharma SAP Pricing,SAP access provisioned and Pharma test data exists,"1. Open Pricing.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00533,SAP Ph-II,SD,Pricing,Pharma,Request -> Process -> Approve -> Complete,Regression,Submit Pharma SAP Pricing,SAP access provisioned and Pharma test data exists,"1. Open Pricing.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00534,SAP Ph-II,SD,Pricing,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Search Pharma SAP Pricing,SAP access provisioned and Pharma test data exists,"1. Open Pricing.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00535,SAP Ph-II,SD,Pricing,Pharma,Order -> Delivery -> Billing -> Accounting,Integration,Update Pharma SAP Pricing,SAP access provisioned and Pharma test data exists,"1. Open Pricing.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00536,SAP Ph-II,SD,Pricing,Automotive,Create -> Approve -> Post -> Report,UI,Delete Automotive SAP Pricing,SAP access provisioned and Automotive test data exists,"1. Open Pricing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00537,SAP Ph-II,SD,Pricing,Automotive,Plan -> Execute -> Verify -> Close,Integration,Route Automotive SAP Pricing,SAP access provisioned and Automotive test data exists,"1. Open Pricing.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00538,SAP Ph-II,SD,Pricing,Automotive,Request -> Process -> Approve -> Complete,Performance,Clone Automotive SAP Pricing,SAP access provisioned and Automotive test data exists,"1. Open Pricing.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00539,SAP Ph-II,SD,Pricing,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Integration,Archive Automotive SAP Pricing,SAP access provisioned and Automotive test data exists,"1. Open Pricing.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00540,SAP Ph-II,SD,Pricing,Automotive,Order -> Delivery -> Billing -> Accounting,Workflow,Approve Automotive SAP Pricing,SAP access provisioned and Automotive test data exists,"1. Open Pricing.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00541,SAP Ph-II,SD,Pricing,Banking,Create -> Approve -> Post -> Report,Security,Clone Banking SAP Pricing,SAP access provisioned and Banking test data exists,"1. Open Pricing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00542,SAP Ph-II,SD,Pricing,Banking,Plan -> Execute -> Verify -> Close,UI,Validate Banking SAP Pricing,SAP access provisioned and Banking test data exists,"1. Open Pricing.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00543,SAP Ph-II,SD,Pricing,Banking,Request -> Process -> Approve -> Complete,Security,Approve Banking SAP Pricing,SAP access provisioned and Banking test data exists,"1. Open Pricing.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00544,SAP Ph-II,SD,Pricing,Banking,Master Data -> Transaction -> Settlement -> Analytics,Security,Validate Banking SAP Pricing,SAP access provisioned and Banking test data exists,"1. Open Pricing.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00545,SAP Ph-II,SD,Pricing,Banking,Order -> Delivery -> Billing -> Accounting,UI,Create Banking SAP Pricing,SAP access provisioned and Banking test data exists,"1. Open Pricing.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00546,SAP Ph-II,SD,Pricing,Utilities,Create -> Approve -> Post -> Report,Integration,Delete Utilities SAP Pricing,SAP access provisioned and Utilities test data exists,"1. Open Pricing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00547,SAP Ph-II,SD,Pricing,Utilities,Plan -> Execute -> Verify -> Close,UI,Approve Utilities SAP Pricing,SAP access provisioned and Utilities test data exists,"1. Open Pricing.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00548,SAP Ph-II,SD,Pricing,Utilities,Request -> Process -> Approve -> Complete,Security,Edit Utilities SAP Pricing,SAP access provisioned and Utilities test data exists,"1. Open Pricing.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00549,SAP Ph-II,SD,Pricing,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Security,Restore Utilities SAP Pricing,SAP access provisioned and Utilities test data exists,"1. Open Pricing.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00550,SAP Ph-II,SD,Pricing,Utilities,Order -> Delivery -> Billing -> Accounting,Workflow,Delete Utilities SAP Pricing,SAP access provisioned and Utilities test data exists,"1. Open Pricing.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00551,SAP Ph-II,SD,Pricing,CPG,Create -> Approve -> Post -> Report,Regression,Escalate CPG SAP Pricing,SAP access provisioned and CPG test data exists,"1. Open Pricing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00552,SAP Ph-II,SD,Pricing,CPG,Plan -> Execute -> Verify -> Close,Functional,Create CPG SAP Pricing,SAP access provisioned and CPG test data exists,"1. Open Pricing.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00553,SAP Ph-II,SD,Pricing,CPG,Request -> Process -> Approve -> Complete,Functional,Update CPG SAP Pricing,SAP access provisioned and CPG test data exists,"1. Open Pricing.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00554,SAP Ph-II,SD,Pricing,CPG,Master Data -> Transaction -> Settlement -> Analytics,Functional,Validate CPG SAP Pricing,SAP access provisioned and CPG test data exists,"1. Open Pricing.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00555,SAP Ph-II,SD,Pricing,CPG,Order -> Delivery -> Billing -> Accounting,Regression,Archive CPG SAP Pricing,SAP access provisioned and CPG test data exists,"1. Open Pricing.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00556,SAP Ph-II,SD,Pricing,Public Sector,Create -> Approve -> Post -> Report,Workflow,Update Public Sector SAP Pricing,SAP access provisioned and Public Sector test data exists,"1. Open Pricing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00557,SAP Ph-II,SD,Pricing,Public Sector,Plan -> Execute -> Verify -> Close,Functional,Update Public Sector SAP Pricing,SAP access provisioned and Public Sector test data exists,"1. Open Pricing.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00558,SAP Ph-II,SD,Pricing,Public Sector,Request -> Process -> Approve -> Complete,Regression,Update Public Sector SAP Pricing,SAP access provisioned and Public Sector test data exists,"1. Open Pricing.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00559,SAP Ph-II,SD,Pricing,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Create Public Sector SAP Pricing,SAP access provisioned and Public Sector test data exists,"1. Open Pricing.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00560,SAP Ph-II,SD,Pricing,Public Sector,Order -> Delivery -> Billing -> Accounting,Integration,Escalate Public Sector SAP Pricing,SAP access provisioned and Public Sector test data exists,"1. Open Pricing.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00561,SAP Ph-II,SD,Delivery,Manufacturing,Create -> Approve -> Post -> Report,Integration,Edit Manufacturing SAP Delivery,SAP access provisioned and Manufacturing test data exists,"1. Open Delivery.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00562,SAP Ph-II,SD,Delivery,Manufacturing,Plan -> Execute -> Verify -> Close,Functional,Edit Manufacturing SAP Delivery,SAP access provisioned and Manufacturing test data exists,"1. Open Delivery.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00563,SAP Ph-II,SD,Delivery,Manufacturing,Request -> Process -> Approve -> Complete,Security,Edit Manufacturing SAP Delivery,SAP access provisioned and Manufacturing test data exists,"1. Open Delivery.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00564,SAP Ph-II,SD,Delivery,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,UI,Reject Manufacturing SAP Delivery,SAP access provisioned and Manufacturing test data exists,"1. Open Delivery.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00565,SAP Ph-II,SD,Delivery,Manufacturing,Order -> Delivery -> Billing -> Accounting,UI,Archive Manufacturing SAP Delivery,SAP access provisioned and Manufacturing test data exists,"1. Open Delivery.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00566,SAP Ph-II,SD,Delivery,Retail,Create -> Approve -> Post -> Report,Security,Escalate Retail SAP Delivery,SAP access provisioned and Retail test data exists,"1. Open Delivery.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00567,SAP Ph-II,SD,Delivery,Retail,Plan -> Execute -> Verify -> Close,Security,Update Retail SAP Delivery,SAP access provisioned and Retail test data exists,"1. Open Delivery.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00568,SAP Ph-II,SD,Delivery,Retail,Request -> Process -> Approve -> Complete,Integration,Reject Retail SAP Delivery,SAP access provisioned and Retail test data exists,"1. Open Delivery.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00569,SAP Ph-II,SD,Delivery,Retail,Master Data -> Transaction -> Settlement -> Analytics,Integration,Route Retail SAP Delivery,SAP access provisioned and Retail test data exists,"1. Open Delivery.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00570,SAP Ph-II,SD,Delivery,Retail,Order -> Delivery -> Billing -> Accounting,Regression,Clone Retail SAP Delivery,SAP access provisioned and Retail test data exists,"1. Open Delivery.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00571,SAP Ph-II,SD,Delivery,Pharma,Create -> Approve -> Post -> Report,Security,Clone Pharma SAP Delivery,SAP access provisioned and Pharma test data exists,"1. Open Delivery.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00572,SAP Ph-II,SD,Delivery,Pharma,Plan -> Execute -> Verify -> Close,Functional,Update Pharma SAP Delivery,SAP access provisioned and Pharma test data exists,"1. Open Delivery.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00573,SAP Ph-II,SD,Delivery,Pharma,Request -> Process -> Approve -> Complete,Security,Escalate Pharma SAP Delivery,SAP access provisioned and Pharma test data exists,"1. Open Delivery.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00574,SAP Ph-II,SD,Delivery,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Functional,Route Pharma SAP Delivery,SAP access provisioned and Pharma test data exists,"1. Open Delivery.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00575,SAP Ph-II,SD,Delivery,Pharma,Order -> Delivery -> Billing -> Accounting,Integration,Route Pharma SAP Delivery,SAP access provisioned and Pharma test data exists,"1. Open Delivery.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00576,SAP Ph-II,SD,Delivery,Automotive,Create -> Approve -> Post -> Report,UI,Route Automotive SAP Delivery,SAP access provisioned and Automotive test data exists,"1. Open Delivery.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00577,SAP Ph-II,SD,Delivery,Automotive,Plan -> Execute -> Verify -> Close,UI,Submit Automotive SAP Delivery,SAP access provisioned and Automotive test data exists,"1. Open Delivery.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00578,SAP Ph-II,SD,Delivery,Automotive,Request -> Process -> Approve -> Complete,Functional,Escalate Automotive SAP Delivery,SAP access provisioned and Automotive test data exists,"1. Open Delivery.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00579,SAP Ph-II,SD,Delivery,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Security,Create Automotive SAP Delivery,SAP access provisioned and Automotive test data exists,"1. Open Delivery.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00580,SAP Ph-II,SD,Delivery,Automotive,Order -> Delivery -> Billing -> Accounting,Functional,Clone Automotive SAP Delivery,SAP access provisioned and Automotive test data exists,"1. Open Delivery.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
