Test Case ID,Cloud,Module,Domain,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
SF-HC-02835,Health,Clinical Case,Medicare,Integration,Bulk Edit Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Bulk Edit action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Bulk Edit Medicare Health Clinical Case completes successfully with audit trail and data validation,Medium,Integration
SF-HC-02836,Health,Clinical Case,Medicare,Integration,Validate Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Validate action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Validate Medicare Health Clinical Case completes successfully with audit trail and data validation,Low,Integration
SF-HC-02837,Health,Clinical Case,Medicare,Security,View Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform View action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,View Medicare Health Clinical Case completes successfully with audit trail and data validation,Low,Security
SF-HC-02838,Health,Clinical Case,Medicare,Security,Search Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Search action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Search Medicare Health Clinical Case completes successfully with audit trail and data validation,High,Security
SF-HC-02839,Health,Clinical Case,Medicare,Security,Complete Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Complete action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Complete Medicare Health Clinical Case completes successfully with audit trail and data validation,High,Security
SF-HC-02840,Health,Clinical Case,Medicare,Security,Route Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Route action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Route Medicare Health Clinical Case completes successfully with audit trail and data validation,Medium,Security
SF-HC-02841,Health,Clinical Case,Medicare,Compliance,Delete Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Delete action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Delete Medicare Health Clinical Case completes successfully with audit trail and data validation,Medium,Compliance
SF-HC-02842,Health,Clinical Case,Medicare,Compliance,Create Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Create action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Create Medicare Health Clinical Case completes successfully with audit trail and data validation,Low,Compliance
SF-HC-02843,Health,Clinical Case,Medicare,Compliance,Close Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Close action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Close Medicare Health Clinical Case completes successfully with audit trail and data validation,Medium,Compliance
SF-HC-02844,Health,Clinical Case,Medicare,Compliance,Validate Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Validate action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Validate Medicare Health Clinical Case completes successfully with audit trail and data validation,Medium,Compliance
SF-HC-02845,Health,Clinical Case,Medicare,Performance,Delete Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Delete action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Delete Medicare Health Clinical Case completes successfully with audit trail and data validation,Medium,Performance
SF-HC-02846,Health,Clinical Case,Medicare,Performance,Submit Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Submit action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Submit Medicare Health Clinical Case completes successfully with audit trail and data validation,Low,Performance
SF-HC-02847,Health,Clinical Case,Medicare,Performance,View Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform View action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,View Medicare Health Clinical Case completes successfully with audit trail and data validation,Medium,Performance
SF-HC-02848,Health,Clinical Case,Medicare,Performance,Archive Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Archive action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Archive Medicare Health Clinical Case completes successfully with audit trail and data validation,Low,Performance
SF-HC-02849,Health,Clinical Case,Medicare,Data Migration,Create Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Create action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Create Medicare Health Clinical Case completes successfully with audit trail and data validation,High,Data Migration
SF-HC-02850,Health,Clinical Case,Medicare,Data Migration,Bulk Edit Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Bulk Edit action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Bulk Edit Medicare Health Clinical Case completes successfully with audit trail and data validation,Medium,Data Migration
SF-HC-02851,Health,Clinical Case,Medicare,Data Migration,Delete Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Delete action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Delete Medicare Health Clinical Case completes successfully with audit trail and data validation,Medium,Data Migration
SF-HC-02852,Health,Clinical Case,Medicare,Data Migration,Reject Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Reject action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Reject Medicare Health Clinical Case completes successfully with audit trail and data validation,Low,Data Migration
SF-HC-02853,Health,Clinical Case,Medicare,Mobile,Reassign Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Reassign action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Reassign Medicare Health Clinical Case completes successfully with audit trail and data validation,Low,Mobile
SF-HC-02854,Health,Clinical Case,Medicare,Mobile,Approve Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Approve action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Approve Medicare Health Clinical Case completes successfully with audit trail and data validation,High,Mobile
SF-HC-02855,Health,Clinical Case,Medicare,Mobile,Submit Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Submit action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Submit Medicare Health Clinical Case completes successfully with audit trail and data validation,Medium,Mobile
SF-HC-02856,Health,Clinical Case,Medicare,Mobile,Create Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Create action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Create Medicare Health Clinical Case completes successfully with audit trail and data validation,Low,Mobile
SF-HC-02857,Health,Clinical Case,Medicare,Accessibility,Close Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Close action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Close Medicare Health Clinical Case completes successfully with audit trail and data validation,High,Accessibility
SF-HC-02858,Health,Clinical Case,Medicare,Accessibility,Archive Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Archive action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Archive Medicare Health Clinical Case completes successfully with audit trail and data validation,High,Accessibility
SF-HC-02859,Health,Clinical Case,Medicare,Accessibility,View Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform View action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,View Medicare Health Clinical Case completes successfully with audit trail and data validation,High,Accessibility
SF-HC-02860,Health,Clinical Case,Medicare,Accessibility,Validate Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Validate action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Validate Medicare Health Clinical Case completes successfully with audit trail and data validation,Low,Accessibility
SF-HC-02861,Health,Clinical Case,Medicare,API,Export Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Export action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Export Medicare Health Clinical Case completes successfully with audit trail and data validation,Low,API
SF-HC-02862,Health,Clinical Case,Medicare,API,Share Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Share action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Share Medicare Health Clinical Case completes successfully with audit trail and data validation,High,API
SF-HC-02863,Health,Clinical Case,Medicare,API,Restore Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Restore action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Restore Medicare Health Clinical Case completes successfully with audit trail and data validation,Medium,API
SF-HC-02864,Health,Clinical Case,Medicare,API,Complete Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Complete action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Complete Medicare Health Clinical Case completes successfully with audit trail and data validation,Medium,API
SF-HC-02865,Health,Clinical Case,Medicare,FHIR API,Clone Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Clone action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Clone Medicare Health Clinical Case completes successfully with audit trail and data validation,Low,FHIR API
SF-HC-02866,Health,Clinical Case,Medicare,FHIR API,Reassign Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Reassign action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Reassign Medicare Health Clinical Case completes successfully with audit trail and data validation,High,FHIR API
SF-HC-02867,Health,Clinical Case,Medicare,FHIR API,Share Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Share action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Share Medicare Health Clinical Case completes successfully with audit trail and data validation,High,FHIR API
SF-HC-02868,Health,Clinical Case,Medicare,FHIR API,Close Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Close action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Close Medicare Health Clinical Case completes successfully with audit trail and data validation,High,FHIR API
SF-HC-02869,Health,Clinical Case,Medicare,HIPAA Compliance,Restore Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Restore action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Restore Medicare Health Clinical Case completes successfully with audit trail and data validation,Medium,HIPAA Compliance
SF-HC-02870,Health,Clinical Case,Medicare,HIPAA Compliance,Reassign Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Reassign action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Reassign Medicare Health Clinical Case completes successfully with audit trail and data validation,High,HIPAA Compliance
SF-HC-02871,Health,Clinical Case,Medicare,HIPAA Compliance,Close Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Close action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Close Medicare Health Clinical Case completes successfully with audit trail and data validation,High,HIPAA Compliance
SF-HC-02872,Health,Clinical Case,Medicare,HIPAA Compliance,Complete Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Complete action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Complete Medicare Health Clinical Case completes successfully with audit trail and data validation,Medium,HIPAA Compliance
SF-HC-02873,Health,Clinical Case,Medicare,Care Workflow,Restore Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Restore action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Restore Medicare Health Clinical Case completes successfully with audit trail and data validation,High,Care Workflow
SF-HC-02874,Health,Clinical Case,Medicare,Care Workflow,Edit Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Edit action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Edit Medicare Health Clinical Case completes successfully with audit trail and data validation,Medium,Care Workflow
SF-HC-02875,Health,Clinical Case,Medicare,Care Workflow,Archive Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Archive action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Archive Medicare Health Clinical Case completes successfully with audit trail and data validation,High,Care Workflow
SF-HC-02876,Health,Clinical Case,Medicare,Care Workflow,Bulk Edit Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Bulk Edit action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Bulk Edit Medicare Health Clinical Case completes successfully with audit trail and data validation,Medium,Care Workflow
SF-HC-02877,Health,Clinical Case,Medicare,Consent Validation,Schedule Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Schedule action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Schedule Medicare Health Clinical Case completes successfully with audit trail and data validation,Low,Consent Validation
SF-HC-02878,Health,Clinical Case,Medicare,Consent Validation,Edit Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Edit action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Edit Medicare Health Clinical Case completes successfully with audit trail and data validation,Low,Consent Validation
SF-HC-02879,Health,Clinical Case,Medicare,Consent Validation,Sync Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Sync action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Sync Medicare Health Clinical Case completes successfully with audit trail and data validation,Medium,Consent Validation
SF-HC-02880,Health,Clinical Case,Medicare,Consent Validation,Archive Medicare Health Clinical Case,User has Health Cloud access and Medicare data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Archive action on Medicare record.\n3. Save and verify FHIR/HIPAA compliance.,Archive Medicare Health Clinical Case completes successfully with audit trail and data validation,Medium,Consent Validation
SF-HC-02881,Health,Clinical Case,Commercial Insurance,Functional,Validate Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Validate action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Validate Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Low,Functional
SF-HC-02882,Health,Clinical Case,Commercial Insurance,Functional,Complete Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Complete action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Complete Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Medium,Functional
SF-HC-02883,Health,Clinical Case,Commercial Insurance,Functional,Submit Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Submit action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Submit Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Medium,Functional
SF-HC-02884,Health,Clinical Case,Commercial Insurance,Functional,Restore Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Restore action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Restore Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,High,Functional
SF-HC-02885,Health,Clinical Case,Commercial Insurance,Regression,Delete Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Delete action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Delete Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Low,Regression
SF-HC-02886,Health,Clinical Case,Commercial Insurance,Regression,View Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform View action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,View Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Medium,Regression
SF-HC-02887,Health,Clinical Case,Commercial Insurance,Regression,Close Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Close action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Close Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,High,Regression
SF-HC-02888,Health,Clinical Case,Commercial Insurance,Regression,Archive Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Archive action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Archive Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,High,Regression
SF-HC-02889,Health,Clinical Case,Commercial Insurance,UI,Search Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Search action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Search Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Low,UI
SF-HC-02890,Health,Clinical Case,Commercial Insurance,UI,Approve Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Approve action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Approve Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,High,UI
SF-HC-02891,Health,Clinical Case,Commercial Insurance,UI,Close Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Close action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Close Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Medium,UI
SF-HC-02892,Health,Clinical Case,Commercial Insurance,UI,Clone Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Clone action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Clone Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Low,UI
SF-HC-02893,Health,Clinical Case,Commercial Insurance,Integration,Restore Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Restore action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Restore Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Medium,Integration
SF-HC-02894,Health,Clinical Case,Commercial Insurance,Integration,Update Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Update action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Update Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Medium,Integration
SF-HC-02895,Health,Clinical Case,Commercial Insurance,Integration,Validate Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Validate action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Validate Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Medium,Integration
SF-HC-02896,Health,Clinical Case,Commercial Insurance,Integration,Reassign Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Reassign action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Reassign Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,High,Integration
SF-HC-02897,Health,Clinical Case,Commercial Insurance,Security,Search Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Search action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Search Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,High,Security
SF-HC-02898,Health,Clinical Case,Commercial Insurance,Security,Delete Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Delete action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Delete Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Low,Security
SF-HC-02899,Health,Clinical Case,Commercial Insurance,Security,Update Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Update action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Update Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,High,Security
SF-HC-02900,Health,Clinical Case,Commercial Insurance,Security,View Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform View action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,View Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Medium,Security
SF-HC-02901,Health,Clinical Case,Commercial Insurance,Compliance,Approve Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Approve action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Approve Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Medium,Compliance
SF-HC-02902,Health,Clinical Case,Commercial Insurance,Compliance,Edit Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Edit action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Edit Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Low,Compliance
SF-HC-02903,Health,Clinical Case,Commercial Insurance,Compliance,Schedule Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Schedule action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Schedule Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Medium,Compliance
SF-HC-02904,Health,Clinical Case,Commercial Insurance,Compliance,Delete Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Delete action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Delete Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,High,Compliance
SF-HC-02905,Health,Clinical Case,Commercial Insurance,Performance,Close Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Close action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Close Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,High,Performance
SF-HC-02906,Health,Clinical Case,Commercial Insurance,Performance,Schedule Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Schedule action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Schedule Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Low,Performance
SF-HC-02907,Health,Clinical Case,Commercial Insurance,Performance,Complete Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Complete action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Complete Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,High,Performance
SF-HC-02908,Health,Clinical Case,Commercial Insurance,Performance,Reject Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Reject action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Reject Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Low,Performance
