Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
WD-FIN-00711,Workday,FINANCE,Accounting,Retail,Supplier Invoice -> Matching -> Approval -> Payment,Functional,Validate Retail Workday Accounting,Workday access is provisioned and Retail test data exists,"1. Open Workday Accounting.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00712,Workday,FINANCE,Accounting,Retail,Integration Load -> Validate -> Error Handling -> Reprocess,Security,Review Retail Workday Accounting,Workday access is provisioned and Retail test data exists,"1. Open Workday Accounting.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00713,Workday,FINANCE,Accounting,Retail,Recruiting -> Hire -> Onboard -> Time -> Payroll,Mobile,Review Retail Workday Accounting,Workday access is provisioned and Retail test data exists,"1. Open Workday Accounting.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00714,Workday,FINANCE,Accounting,Retail,Budget -> Expense -> Journal -> Dashboard,UI,Export Retail Workday Accounting,Workday access is provisioned and Retail test data exists,"1. Open Workday Accounting.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00715,Workday,FINANCE,Accounting,Healthcare,Requisition -> Offer -> Hire -> Onboard -> Payroll,Regression,Review Healthcare Workday Accounting,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Accounting.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00716,Workday,FINANCE,Accounting,Healthcare,Employee Life Event -> Benefits -> Payroll -> Reporting,Functional,Create Healthcare Workday Accounting,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Accounting.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00717,Workday,FINANCE,Accounting,Healthcare,Expense Submit -> Approval -> Accounting -> Reimbursement,Performance,Import Healthcare Workday Accounting,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Accounting.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00718,Workday,FINANCE,Accounting,Healthcare,Supplier Invoice -> Matching -> Approval -> Payment,Performance,Close Healthcare Workday Accounting,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Accounting.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00719,Workday,FINANCE,Accounting,Healthcare,Integration Load -> Validate -> Error Handling -> Reprocess,Security,Update Healthcare Workday Accounting,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Accounting.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00720,Workday,FINANCE,Accounting,Healthcare,Recruiting -> Hire -> Onboard -> Time -> Payroll,Functional,Sync Healthcare Workday Accounting,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Accounting.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00721,Workday,FINANCE,Accounting,Healthcare,Budget -> Expense -> Journal -> Dashboard,Functional,Approve Healthcare Workday Accounting,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Accounting.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00722,Workday,FINANCE,Accounting,Manufacturing,Requisition -> Offer -> Hire -> Onboard -> Payroll,Accessibility,Export Manufacturing Workday Accounting,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Accounting.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00723,Workday,FINANCE,Accounting,Manufacturing,Employee Life Event -> Benefits -> Payroll -> Reporting,Workflow,Export Manufacturing Workday Accounting,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Accounting.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00724,Workday,FINANCE,Accounting,Manufacturing,Expense Submit -> Approval -> Accounting -> Reimbursement,Workflow,Approve Manufacturing Workday Accounting,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Accounting.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00725,Workday,FINANCE,Accounting,Manufacturing,Supplier Invoice -> Matching -> Approval -> Payment,Integration,Close Manufacturing Workday Accounting,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Accounting.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00726,Workday,FINANCE,Accounting,Manufacturing,Integration Load -> Validate -> Error Handling -> Reprocess,UI,Create Manufacturing Workday Accounting,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Accounting.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00727,Workday,FINANCE,Accounting,Manufacturing,Recruiting -> Hire -> Onboard -> Time -> Payroll,Workflow,Export Manufacturing Workday Accounting,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Accounting.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00728,Workday,FINANCE,Accounting,Manufacturing,Budget -> Expense -> Journal -> Dashboard,Workflow,Create Manufacturing Workday Accounting,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Accounting.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00729,Workday,FINANCE,Accounting,Education,Requisition -> Offer -> Hire -> Onboard -> Payroll,Data Migration,Update Education Workday Accounting,Workday access is provisioned and Education test data exists,"1. Open Workday Accounting.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00730,Workday,FINANCE,Accounting,Education,Employee Life Event -> Benefits -> Payroll -> Reporting,Data Migration,Validate Education Workday Accounting,Workday access is provisioned and Education test data exists,"1. Open Workday Accounting.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00731,Workday,FINANCE,Accounting,Education,Expense Submit -> Approval -> Accounting -> Reimbursement,Performance,Route Education Workday Accounting,Workday access is provisioned and Education test data exists,"1. Open Workday Accounting.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00732,Workday,FINANCE,Accounting,Education,Supplier Invoice -> Matching -> Approval -> Payment,Mobile,Sync Education Workday Accounting,Workday access is provisioned and Education test data exists,"1. Open Workday Accounting.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00733,Workday,FINANCE,Accounting,Education,Integration Load -> Validate -> Error Handling -> Reprocess,Workflow,Create Education Workday Accounting,Workday access is provisioned and Education test data exists,"1. Open Workday Accounting.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00734,Workday,FINANCE,Accounting,Education,Recruiting -> Hire -> Onboard -> Time -> Payroll,Workflow,Review Education Workday Accounting,Workday access is provisioned and Education test data exists,"1. Open Workday Accounting.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00735,Workday,FINANCE,Accounting,Education,Budget -> Expense -> Journal -> Dashboard,Security,Route Education Workday Accounting,Workday access is provisioned and Education test data exists,"1. Open Workday Accounting.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00736,Workday,FINANCE,Accounting,Nonprofit,Requisition -> Offer -> Hire -> Onboard -> Payroll,Integration,Reject Nonprofit Workday Accounting,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Accounting.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00737,Workday,FINANCE,Accounting,Nonprofit,Employee Life Event -> Benefits -> Payroll -> Reporting,Workflow,Create Nonprofit Workday Accounting,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Accounting.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00738,Workday,FINANCE,Accounting,Nonprofit,Expense Submit -> Approval -> Accounting -> Reimbursement,Mobile,Edit Nonprofit Workday Accounting,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Accounting.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00739,Workday,FINANCE,Accounting,Nonprofit,Supplier Invoice -> Matching -> Approval -> Payment,Mobile,Reject Nonprofit Workday Accounting,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Accounting.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00740,Workday,FINANCE,Accounting,Nonprofit,Integration Load -> Validate -> Error Handling -> Reprocess,Integration,Submit Nonprofit Workday Accounting,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Accounting.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00741,Workday,FINANCE,Accounting,Nonprofit,Recruiting -> Hire -> Onboard -> Time -> Payroll,Accessibility,Create Nonprofit Workday Accounting,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Accounting.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00742,Workday,FINANCE,Accounting,Nonprofit,Budget -> Expense -> Journal -> Dashboard,Security,Edit Nonprofit Workday Accounting,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Accounting.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00743,Workday,FINANCE,Accounting,Financial Services,Requisition -> Offer -> Hire -> Onboard -> Payroll,Regression,Route Financial Services Workday Accounting,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Accounting.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00744,Workday,FINANCE,Accounting,Financial Services,Employee Life Event -> Benefits -> Payroll -> Reporting,Data Migration,Edit Financial Services Workday Accounting,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Accounting.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00745,Workday,FINANCE,Accounting,Financial Services,Expense Submit -> Approval -> Accounting -> Reimbursement,Performance,Approve Financial Services Workday Accounting,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Accounting.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00746,Workday,FINANCE,Accounting,Financial Services,Supplier Invoice -> Matching -> Approval -> Payment,Mobile,Review Financial Services Workday Accounting,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Accounting.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00747,Workday,FINANCE,Accounting,Financial Services,Integration Load -> Validate -> Error Handling -> Reprocess,UI,Create Financial Services Workday Accounting,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Accounting.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00748,Workday,FINANCE,Accounting,Financial Services,Recruiting -> Hire -> Onboard -> Time -> Payroll,Data Migration,Review Financial Services Workday Accounting,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Accounting.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00749,Workday,FINANCE,Accounting,Financial Services,Budget -> Expense -> Journal -> Dashboard,Performance,Validate Financial Services Workday Accounting,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Accounting.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00750,Workday,FINANCE,Accounting,Technology,Requisition -> Offer -> Hire -> Onboard -> Payroll,Mobile,Export Technology Workday Accounting,Workday access is provisioned and Technology test data exists,"1. Open Workday Accounting.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00751,Workday,FINANCE,Accounting,Technology,Employee Life Event -> Benefits -> Payroll -> Reporting,Workflow,Review Technology Workday Accounting,Workday access is provisioned and Technology test data exists,"1. Open Workday Accounting.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00752,Workday,FINANCE,Accounting,Technology,Expense Submit -> Approval -> Accounting -> Reimbursement,Regression,Approve Technology Workday Accounting,Workday access is provisioned and Technology test data exists,"1. Open Workday Accounting.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00753,Workday,FINANCE,Accounting,Technology,Supplier Invoice -> Matching -> Approval -> Payment,Regression,Reject Technology Workday Accounting,Workday access is provisioned and Technology test data exists,"1. Open Workday Accounting.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00754,Workday,FINANCE,Accounting,Technology,Integration Load -> Validate -> Error Handling -> Reprocess,Security,Update Technology Workday Accounting,Workday access is provisioned and Technology test data exists,"1. Open Workday Accounting.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00755,Workday,FINANCE,Accounting,Technology,Recruiting -> Hire -> Onboard -> Time -> Payroll,Functional,Submit Technology Workday Accounting,Workday access is provisioned and Technology test data exists,"1. Open Workday Accounting.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00756,Workday,FINANCE,Accounting,Technology,Budget -> Expense -> Journal -> Dashboard,Functional,Sync Technology Workday Accounting,Workday access is provisioned and Technology test data exists,"1. Open Workday Accounting.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00757,Workday,FINANCE,Accounting,Public Sector,Requisition -> Offer -> Hire -> Onboard -> Payroll,Integration,Update Public Sector Workday Accounting,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Accounting.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00758,Workday,FINANCE,Accounting,Public Sector,Employee Life Event -> Benefits -> Payroll -> Reporting,Functional,Sync Public Sector Workday Accounting,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Accounting.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00759,Workday,FINANCE,Accounting,Public Sector,Expense Submit -> Approval -> Accounting -> Reimbursement,Performance,Export Public Sector Workday Accounting,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Accounting.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00760,Workday,FINANCE,Accounting,Public Sector,Supplier Invoice -> Matching -> Approval -> Payment,Performance,Review Public Sector Workday Accounting,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Accounting.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00761,Workday,FINANCE,Accounting,Public Sector,Integration Load -> Validate -> Error Handling -> Reprocess,Integration,Reject Public Sector Workday Accounting,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Accounting.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00762,Workday,FINANCE,Accounting,Public Sector,Recruiting -> Hire -> Onboard -> Time -> Payroll,Workflow,Edit Public Sector Workday Accounting,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Accounting.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00763,Workday,FINANCE,Accounting,Public Sector,Budget -> Expense -> Journal -> Dashboard,Workflow,Update Public Sector Workday Accounting,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Accounting.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00764,Workday,FINANCE,Accounting,Hospitality,Requisition -> Offer -> Hire -> Onboard -> Payroll,UI,Import Hospitality Workday Accounting,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Accounting.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00765,Workday,FINANCE,Accounting,Hospitality,Employee Life Event -> Benefits -> Payroll -> Reporting,Security,Route Hospitality Workday Accounting,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Accounting.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
