Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SN-ITOM-01120,ServiceNow,ITOM,Discovery,Enterprise Service,Portal -> Request -> Approvals -> Fulfillment,Functional,Update Enterprise Service ServiceNow Discovery,User has ServiceNow access and Enterprise Service test data exists,"1. Open Discovery.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,High,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01121,ServiceNow,ITOM,Discovery,Telecom,Request -> Fulfillment -> Validation -> Closure,Integration,Reopen Telecom ServiceNow Discovery,User has ServiceNow access and Telecom test data exists,"1. Open Discovery.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01122,ServiceNow,ITOM,Discovery,Telecom,Event -> Correlation -> Incident -> Resolution,Functional,Delete Telecom ServiceNow Discovery,User has ServiceNow access and Telecom test data exists,"1. Open Discovery.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Medium,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01123,ServiceNow,ITOM,Discovery,Telecom,Case -> Assignment -> Knowledge -> Closure,Security,Route Telecom ServiceNow Discovery,User has ServiceNow access and Telecom test data exists,"1. Open Discovery.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,High,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01124,ServiceNow,ITOM,Discovery,Telecom,Change -> Approval -> Implementation -> Review,Functional,Delete Telecom ServiceNow Discovery,User has ServiceNow access and Telecom test data exists,"1. Open Discovery.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Low,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01125,ServiceNow,ITOM,Discovery,Telecom,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Regression,Escalate Telecom ServiceNow Discovery,User has ServiceNow access and Telecom test data exists,"1. Open Discovery.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Low,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01126,ServiceNow,ITOM,Discovery,Telecom,Employee Center -> HR Case -> Task -> Resolution,Security,Escalate Telecom ServiceNow Discovery,User has ServiceNow access and Telecom test data exists,"1. Open Discovery.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01127,ServiceNow,ITOM,Discovery,Telecom,Portal -> Request -> Approvals -> Fulfillment,Mobile,Delete Telecom ServiceNow Discovery,User has ServiceNow access and Telecom test data exists,"1. Open Discovery.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01128,ServiceNow,ITOM,Discovery,Retail,Request -> Fulfillment -> Validation -> Closure,Integration,Reject Retail ServiceNow Discovery,User has ServiceNow access and Retail test data exists,"1. Open Discovery.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01129,ServiceNow,ITOM,Discovery,Retail,Event -> Correlation -> Incident -> Resolution,UI,Assign Retail ServiceNow Discovery,User has ServiceNow access and Retail test data exists,"1. Open Discovery.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Medium,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01130,ServiceNow,ITOM,Discovery,Retail,Case -> Assignment -> Knowledge -> Closure,Data Migration,Escalate Retail ServiceNow Discovery,User has ServiceNow access and Retail test data exists,"1. Open Discovery.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01131,ServiceNow,ITOM,Discovery,Retail,Change -> Approval -> Implementation -> Review,Regression,Assign Retail ServiceNow Discovery,User has ServiceNow access and Retail test data exists,"1. Open Discovery.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Medium,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01132,ServiceNow,ITOM,Discovery,Retail,Discovery -> CMDB Update -> Impact Analysis -> Remediation,UI,Delete Retail ServiceNow Discovery,User has ServiceNow access and Retail test data exists,"1. Open Discovery.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Medium,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01133,ServiceNow,ITOM,Discovery,Retail,Employee Center -> HR Case -> Task -> Resolution,Regression,Reopen Retail ServiceNow Discovery,User has ServiceNow access and Retail test data exists,"1. Open Discovery.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,High,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01134,ServiceNow,ITOM,Discovery,Retail,Portal -> Request -> Approvals -> Fulfillment,UI,Route Retail ServiceNow Discovery,User has ServiceNow access and Retail test data exists,"1. Open Discovery.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Medium,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01135,ServiceNow,ITOM,Discovery,Healthcare,Request -> Fulfillment -> Validation -> Closure,Regression,Delete Healthcare ServiceNow Discovery,User has ServiceNow access and Healthcare test data exists,"1. Open Discovery.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01136,ServiceNow,ITOM,Discovery,Healthcare,Event -> Correlation -> Incident -> Resolution,Mobile,Create Healthcare ServiceNow Discovery,User has ServiceNow access and Healthcare test data exists,"1. Open Discovery.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Medium,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01137,ServiceNow,ITOM,Discovery,Healthcare,Case -> Assignment -> Knowledge -> Closure,Integration,Delete Healthcare ServiceNow Discovery,User has ServiceNow access and Healthcare test data exists,"1. Open Discovery.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Low,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01138,ServiceNow,ITOM,Discovery,Healthcare,Change -> Approval -> Implementation -> Review,Functional,Reopen Healthcare ServiceNow Discovery,User has ServiceNow access and Healthcare test data exists,"1. Open Discovery.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01139,ServiceNow,ITOM,Discovery,Healthcare,Discovery -> CMDB Update -> Impact Analysis -> Remediation,UI,Submit Healthcare ServiceNow Discovery,User has ServiceNow access and Healthcare test data exists,"1. Open Discovery.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Medium,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01140,ServiceNow,ITOM,Discovery,Healthcare,Employee Center -> HR Case -> Task -> Resolution,Regression,Route Healthcare ServiceNow Discovery,User has ServiceNow access and Healthcare test data exists,"1. Open Discovery.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,High,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01141,ServiceNow,ITOM,Discovery,Healthcare,Portal -> Request -> Approvals -> Fulfillment,Mobile,Reopen Healthcare ServiceNow Discovery,User has ServiceNow access and Healthcare test data exists,"1. Open Discovery.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Low,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01142,ServiceNow,ITOM,Discovery,Banking,Request -> Fulfillment -> Validation -> Closure,Integration,Delete Banking ServiceNow Discovery,User has ServiceNow access and Banking test data exists,"1. Open Discovery.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01143,ServiceNow,ITOM,Discovery,Banking,Event -> Correlation -> Incident -> Resolution,Functional,Resolve Banking ServiceNow Discovery,User has ServiceNow access and Banking test data exists,"1. Open Discovery.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01144,ServiceNow,ITOM,Discovery,Banking,Case -> Assignment -> Knowledge -> Closure,Regression,Search Banking ServiceNow Discovery,User has ServiceNow access and Banking test data exists,"1. Open Discovery.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01145,ServiceNow,ITOM,Discovery,Banking,Change -> Approval -> Implementation -> Review,Mobile,Escalate Banking ServiceNow Discovery,User has ServiceNow access and Banking test data exists,"1. Open Discovery.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01146,ServiceNow,ITOM,Discovery,Banking,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Data Migration,Search Banking ServiceNow Discovery,User has ServiceNow access and Banking test data exists,"1. Open Discovery.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01147,ServiceNow,ITOM,Discovery,Banking,Employee Center -> HR Case -> Task -> Resolution,Workflow,Search Banking ServiceNow Discovery,User has ServiceNow access and Banking test data exists,"1. Open Discovery.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Low,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01148,ServiceNow,ITOM,Discovery,Banking,Portal -> Request -> Approvals -> Fulfillment,Accessibility,Bulk Update Banking ServiceNow Discovery,User has ServiceNow access and Banking test data exists,"1. Open Discovery.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Medium,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01149,ServiceNow,ITOM,Discovery,Manufacturing,Request -> Fulfillment -> Validation -> Closure,Mobile,Delete Manufacturing ServiceNow Discovery,User has ServiceNow access and Manufacturing test data exists,"1. Open Discovery.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01150,ServiceNow,ITOM,Discovery,Manufacturing,Event -> Correlation -> Incident -> Resolution,Mobile,Reject Manufacturing ServiceNow Discovery,User has ServiceNow access and Manufacturing test data exists,"1. Open Discovery.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Low,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01151,ServiceNow,ITOM,Discovery,Manufacturing,Case -> Assignment -> Knowledge -> Closure,Mobile,Edit Manufacturing ServiceNow Discovery,User has ServiceNow access and Manufacturing test data exists,"1. Open Discovery.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01152,ServiceNow,ITOM,Discovery,Manufacturing,Change -> Approval -> Implementation -> Review,Data Migration,Route Manufacturing ServiceNow Discovery,User has ServiceNow access and Manufacturing test data exists,"1. Open Discovery.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Low,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01153,ServiceNow,ITOM,Discovery,Manufacturing,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Data Migration,Reject Manufacturing ServiceNow Discovery,User has ServiceNow access and Manufacturing test data exists,"1. Open Discovery.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Low,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01154,ServiceNow,ITOM,Discovery,Manufacturing,Employee Center -> HR Case -> Task -> Resolution,Performance,Approve Manufacturing ServiceNow Discovery,User has ServiceNow access and Manufacturing test data exists,"1. Open Discovery.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Low,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01155,ServiceNow,ITOM,Discovery,Manufacturing,Portal -> Request -> Approvals -> Fulfillment,Data Migration,Reject Manufacturing ServiceNow Discovery,User has ServiceNow access and Manufacturing test data exists,"1. Open Discovery.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01156,ServiceNow,ITOM,Discovery,Employee Services,Request -> Fulfillment -> Validation -> Closure,UI,Assign Employee Services ServiceNow Discovery,User has ServiceNow access and Employee Services test data exists,"1. Open Discovery.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01157,ServiceNow,ITOM,Discovery,Employee Services,Event -> Correlation -> Incident -> Resolution,Performance,Submit Employee Services ServiceNow Discovery,User has ServiceNow access and Employee Services test data exists,"1. Open Discovery.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Low,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01158,ServiceNow,ITOM,Discovery,Employee Services,Case -> Assignment -> Knowledge -> Closure,UI,Update Employee Services ServiceNow Discovery,User has ServiceNow access and Employee Services test data exists,"1. Open Discovery.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,High,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01159,ServiceNow,ITOM,Discovery,Employee Services,Change -> Approval -> Implementation -> Review,UI,Create Employee Services ServiceNow Discovery,User has ServiceNow access and Employee Services test data exists,"1. Open Discovery.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,High,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01160,ServiceNow,ITOM,Discovery,Employee Services,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Data Migration,Close Employee Services ServiceNow Discovery,User has ServiceNow access and Employee Services test data exists,"1. Open Discovery.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Medium,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01161,ServiceNow,ITOM,Discovery,Employee Services,Employee Center -> HR Case -> Task -> Resolution,Data Migration,Delete Employee Services ServiceNow Discovery,User has ServiceNow access and Employee Services test data exists,"1. Open Discovery.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Medium,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01162,ServiceNow,ITOM,Discovery,Employee Services,Portal -> Request -> Approvals -> Fulfillment,Regression,Clone Employee Services ServiceNow Discovery,User has ServiceNow access and Employee Services test data exists,"1. Open Discovery.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Low,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01163,ServiceNow,ITOM,Discovery,Shared Services,Request -> Fulfillment -> Validation -> Closure,Accessibility,Close Shared Services ServiceNow Discovery,User has ServiceNow access and Shared Services test data exists,"1. Open Discovery.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Medium,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01164,ServiceNow,ITOM,Discovery,Shared Services,Event -> Correlation -> Incident -> Resolution,Functional,Approve Shared Services ServiceNow Discovery,User has ServiceNow access and Shared Services test data exists,"1. Open Discovery.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Low,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01165,ServiceNow,ITOM,Discovery,Shared Services,Case -> Assignment -> Knowledge -> Closure,Regression,Reject Shared Services ServiceNow Discovery,User has ServiceNow access and Shared Services test data exists,"1. Open Discovery.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Medium,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01166,ServiceNow,ITOM,Discovery,Shared Services,Change -> Approval -> Implementation -> Review,Performance,Edit Shared Services ServiceNow Discovery,User has ServiceNow access and Shared Services test data exists,"1. Open Discovery.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Low,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01167,ServiceNow,ITOM,Discovery,Shared Services,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Functional,Reopen Shared Services ServiceNow Discovery,User has ServiceNow access and Shared Services test data exists,"1. Open Discovery.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01168,ServiceNow,ITOM,Discovery,Shared Services,Employee Center -> HR Case -> Task -> Resolution,Performance,Search Shared Services ServiceNow Discovery,User has ServiceNow access and Shared Services test data exists,"1. Open Discovery.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01169,ServiceNow,ITOM,Discovery,Shared Services,Portal -> Request -> Approvals -> Fulfillment,Security,Search Shared Services ServiceNow Discovery,User has ServiceNow access and Shared Services test data exists,"1. Open Discovery.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01170,ServiceNow,ITOM,Discovery,CloudOps,Request -> Fulfillment -> Validation -> Closure,Performance,Search CloudOps ServiceNow Discovery,User has ServiceNow access and CloudOps test data exists,"1. Open Discovery.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Medium,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01171,ServiceNow,ITOM,Discovery,CloudOps,Event -> Correlation -> Incident -> Resolution,Regression,Edit CloudOps ServiceNow Discovery,User has ServiceNow access and CloudOps test data exists,"1. Open Discovery.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,High,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01172,ServiceNow,ITOM,Discovery,CloudOps,Case -> Assignment -> Knowledge -> Closure,Integration,Delete CloudOps ServiceNow Discovery,User has ServiceNow access and CloudOps test data exists,"1. Open Discovery.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,High,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01173,ServiceNow,ITOM,Discovery,CloudOps,Change -> Approval -> Implementation -> Review,Regression,Close CloudOps ServiceNow Discovery,User has ServiceNow access and CloudOps test data exists,"1. Open Discovery.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01174,ServiceNow,ITOM,Discovery,CloudOps,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Functional,Approve CloudOps ServiceNow Discovery,User has ServiceNow access and CloudOps test data exists,"1. Open Discovery.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Low,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
